time,region_id,year_id,crop_id,irrigation_id,risk_level,risk_score,recommendation,factors,created_at
2020-05-16,1,2020,1,1,High,73.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.3, ""soil_moisture"": 10.5, ""temperature"": 30.8}",2020-05-16 01:00:00
2020-05-17,1,2020,1,1,High,59.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.5, ""soil_moisture"": 17.4, ""temperature"": 31.8}",2020-05-17 01:00:00
2020-05-18,1,2020,1,1,High,68.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 15.1, ""temperature"": 30.2}",2020-05-18 01:00:00
2020-05-19,1,2020,1,1,High,55.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 14.3, ""soil_moisture"": 17.7, ""temperature"": 31.0}",2020-05-19 01:00:00
2020-05-20,1,2020,1,1,High,61.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 15.8, ""temperature"": 30.1}",2020-05-20 01:00:00
2020-05-21,1,2020,1,1,Moderate,47.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 15.7, ""soil_moisture"": 23.1, ""temperature"": 29.8}",2020-05-21 01:00:00
2020-05-22,1,2020,1,1,Moderate,38.1,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.7, ""soil_moisture"": 29.7, ""temperature"": 30.1}",2020-05-22 01:00:00
2020-05-23,1,2020,1,1,Moderate,34.2,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.8, ""soil_moisture"": 29.2, ""temperature"": 28.5}",2020-05-23 01:00:00
2020-05-24,1,2020,1,1,Low,22.7,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 14.3, ""soil_moisture"": 31.8, ""temperature"": 28.9}",2020-05-24 01:00:00
2020-05-25,1,2020,1,1,Moderate,41.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 29.5, ""temperature"": 30.4}",2020-05-25 01:00:00
2020-05-26,1,2020,1,1,Moderate,32.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.5, ""soil_moisture"": 29.5, ""temperature"": 29.1}",2020-05-26 01:00:00
2020-05-27,1,2020,1,1,Moderate,45.2,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 27.4, ""temperature"": 30.3}",2020-05-27 01:00:00
2020-05-28,1,2020,1,1,Low,24.3,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 15.6, ""soil_moisture"": 29.0, ""temperature"": 27.0}",2020-05-28 01:00:00
2020-05-29,1,2020,1,1,Moderate,48.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 26.5, ""temperature"": 30.3}",2020-05-29 01:00:00
2020-05-30,1,2020,1,1,Moderate,47.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 24.8, ""temperature"": 29.8}",2020-05-30 01:00:00
2020-05-31,1,2020,1,1,Moderate,43.7,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 16.4, ""soil_moisture"": 25.6, ""temperature"": 30.4}",2020-05-31 01:00:00
2020-06-01,1,2020,1,1,Moderate,37.6,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 32.1, ""temperature"": 31.2}",2020-06-01 01:00:00
2020-06-02,1,2020,1,1,Low,22.7,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 15.3, ""soil_moisture"": 33.8, ""temperature"": 28.3}",2020-06-02 01:00:00
2020-06-03,1,2020,1,1,Low,21.6,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.7, ""soil_moisture"": 37.6, ""temperature"": 30.2}",2020-06-03 01:00:00
2020-06-04,1,2020,1,1,Low,14.9,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 43.4, ""temperature"": 29.3}",2020-06-04 01:00:00
2020-06-05,1,2020,1,1,Low,8.6,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 45.0, ""temperature"": 30.0}",2020-06-05 01:00:00
2020-06-06,1,2020,1,1,Low,16.2,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 42.5, ""temperature"": 29.7}",2020-06-06 01:00:00
2020-06-07,1,2020,1,1,Low,22.9,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 40.2, ""temperature"": 32.0}",2020-06-07 01:00:00
2020-06-08,1,2020,1,1,Low,21.3,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 17.3, ""soil_moisture"": 39.9, ""temperature"": 32.4}",2020-06-08 01:00:00
2020-06-09,1,2020,1,1,Low,24.6,Maintain current irrigation schedule and monitor weekly.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 38.1, ""temperature"": 30.4}",2020-06-09 01:00:00
2020-06-10,1,2020,1,1,Moderate,30.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 35.6, ""temperature"": 30.9}",2020-06-10 01:00:00
2020-06-11,1,2020,1,1,Moderate,34.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 33.2, ""temperature"": 31.0}",2020-06-11 01:00:00
2020-06-12,1,2020,1,1,Moderate,32.7,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 32.2, ""temperature"": 31.0}",2020-06-12 01:00:00
2020-06-13,1,2020,1,1,Moderate,37.1,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 30.0, ""temperature"": 29.2}",2020-06-13 01:00:00
2020-06-14,1,2020,1,1,Moderate,37.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.5, ""soil_moisture"": 29.8, ""temperature"": 30.5}",2020-06-14 01:00:00
2020-06-15,1,2020,1,1,Moderate,35.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 15.3, ""soil_moisture"": 31.2, ""temperature"": 31.4}",2020-06-15 01:00:00
2020-06-16,1,2020,1,1,Moderate,40.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 28.8, ""temperature"": 30.6}",2020-06-16 01:00:00
2020-06-17,1,2020,1,1,Moderate,43.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 26.6, ""temperature"": 30.1}",2020-06-17 01:00:00
2020-06-18,1,2020,1,1,Moderate,33.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 15.4, ""soil_moisture"": 28.3, ""temperature"": 29.7}",2020-06-18 01:00:00
2020-06-19,1,2020,1,1,Moderate,45.4,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 26.7, ""temperature"": 31.3}",2020-06-19 01:00:00
2020-06-20,1,2020,1,1,Moderate,49.0,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 24.5, ""temperature"": 30.1}",2020-06-20 01:00:00
2020-06-21,1,2020,1,1,High,54.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 22.1, ""temperature"": 30.4}",2020-06-21 01:00:00
2020-06-22,1,2020,1,1,High,62.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 20.1, ""temperature"": 32.3}",2020-06-22 01:00:00
2020-06-23,1,2020,1,1,High,62.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 17.6, ""temperature"": 31.1}",2020-06-23 01:00:00
2020-06-24,1,2020,1,1,High,63.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.3, ""soil_moisture"": 16.7, ""temperature"": 30.8}",2020-06-24 01:00:00
2020-06-25,1,2020,1,1,High,63.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.2, ""soil_moisture"": 15.8, ""temperature"": 30.0}",2020-06-25 01:00:00
2020-06-26,1,2020,1,1,High,61.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.6, ""soil_moisture"": 15.5, ""temperature"": 30.2}",2020-06-26 01:00:00
2020-06-27,1,2020,1,1,High,71.0,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 13.4, ""temperature"": 31.2}",2020-06-27 01:00:00
2020-06-28,1,2020,1,1,High,66.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.3, ""soil_moisture"": 13.1, ""temperature"": 31.5}",2020-06-28 01:00:00
2020-06-29,1,2020,1,1,High,68.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.9, ""soil_moisture"": 12.6, ""temperature"": 30.7}",2020-06-29 01:00:00
2020-06-30,1,2020,1,1,High,69.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.4, ""soil_moisture"": 13.3, ""temperature"": 32.3}",2020-06-30 01:00:00
2020-07-01,1,2020,1,1,High,61.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.2, ""soil_moisture"": 13.2, ""temperature"": 29.0}",2020-07-01 01:00:00
2020-07-02,1,2020,1,1,High,72.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 11.4, ""temperature"": 30.7}",2020-07-02 01:00:00
2020-07-03,1,2020,1,1,Extreme,80.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 8.9, ""temperature"": 31.2}",2020-07-03 01:00:00
2020-07-04,1,2020,1,1,Extreme,86.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 6.9, ""temperature"": 32.3}",2020-07-04 01:00:00
2020-07-05,1,2020,1,1,Extreme,80.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.3, ""soil_moisture"": 6.0, ""temperature"": 31.5}",2020-07-05 01:00:00
2020-07-06,1,2020,1,1,Extreme,80.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.9, ""soil_moisture"": 5.3, ""temperature"": 29.9}",2020-07-06 01:00:00
2020-07-07,1,2020,1,1,Extreme,82.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 7.3, ""temperature"": 30.8}",2020-07-07 01:00:00
2020-07-08,1,2020,1,1,Extreme,77.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 8.8, ""temperature"": 30.5}",2020-07-08 01:00:00
2020-07-09,1,2020,1,1,Extreme,81.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 6.4, ""temperature"": 29.1}",2020-07-09 01:00:00
2020-07-10,1,2020,1,1,Extreme,87.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 5.0, ""temperature"": 31.1}",2020-07-10 01:00:00
2020-07-11,1,2020,1,1,Extreme,81.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 5.0, ""temperature"": 29.3}",2020-07-11 01:00:00
2020-07-12,1,2020,1,1,Extreme,77.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 16.1, ""soil_moisture"": 5.9, ""temperature"": 31.0}",2020-07-12 01:00:00
2020-07-13,1,2020,1,1,Extreme,87.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 5.0, ""temperature"": 31.1}",2020-07-13 01:00:00
2020-07-14,1,2020,1,1,Extreme,84.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.5, ""soil_moisture"": 5.0, ""temperature"": 30.6}",2020-07-14 01:00:00
2020-07-15,1,2020,1,1,Extreme,78.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 7.0, ""temperature"": 29.2}",2020-07-15 01:00:00
2020-07-16,1,2020,1,1,Extreme,86.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 30.7}",2020-07-16 01:00:00
2020-07-17,1,2020,1,1,Extreme,83.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 30.9}",2020-07-17 01:00:00
2020-07-18,1,2020,1,1,Extreme,79.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.4, ""soil_moisture"": 5.0, ""temperature"": 29.9}",2020-07-18 01:00:00
2020-07-19,1,2020,1,1,Extreme,82.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.0, ""soil_moisture"": 5.1, ""temperature"": 30.9}",2020-07-19 01:00:00
2020-07-20,1,2020,1,1,Extreme,84.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 5.0, ""temperature"": 30.8}",2020-07-20 01:00:00
2020-07-21,1,2020,1,1,Extreme,79.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 16.1, ""soil_moisture"": 5.9, ""temperature"": 31.4}",2020-07-21 01:00:00
2020-07-22,1,2020,1,1,Extreme,83.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 8.4, ""temperature"": 33.0}",2020-07-22 01:00:00
2020-07-23,1,2020,1,1,Extreme,83.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.9, ""soil_moisture"": 5.8, ""temperature"": 29.7}",2020-07-23 01:00:00
2020-07-24,1,2020,1,1,Extreme,86.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 30.2}",2020-07-24 01:00:00
2020-07-25,1,2020,1,1,Extreme,87.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.2, ""soil_moisture"": 5.0, ""temperature"": 31.6}",2020-07-25 01:00:00
2020-07-26,1,2020,1,1,Extreme,86.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 30.8}",2020-07-26 01:00:00
2020-07-27,1,2020,1,1,Extreme,78.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 15.7, ""soil_moisture"": 6.3, ""temperature"": 30.8}",2020-07-27 01:00:00
2020-07-28,1,2020,1,1,Extreme,82.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 16.8, ""soil_moisture"": 6.4, ""temperature"": 31.3}",2020-07-28 01:00:00
2020-07-29,1,2020,1,1,High,59.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 13.3, ""soil_moisture"": 15.3, ""temperature"": 31.6}",2020-07-29 01:00:00
2020-07-30,1,2020,1,1,High,66.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.9, ""soil_moisture"": 14.6, ""temperature"": 30.9}",2020-07-30 01:00:00
2020-07-31,1,2020,1,1,High,66.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 12.6, ""temperature"": 29.7}",2020-07-31 01:00:00
2020-08-01,1,2020,1,1,High,74.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 10.5, ""temperature"": 31.3}",2020-08-01 01:00:00
2020-08-02,1,2020,1,1,Extreme,76.4,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 8.6, ""temperature"": 29.4}",2020-08-02 01:00:00
2020-08-03,1,2020,1,1,High,71.9,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.2, ""soil_moisture"": 9.4, ""temperature"": 30.0}",2020-08-03 01:00:00
2020-08-04,1,2020,1,1,Extreme,83.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 6.9, ""temperature"": 31.1}",2020-08-04 01:00:00
2020-08-05,1,2020,1,1,Extreme,85.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 5.0, ""temperature"": 31.2}",2020-08-05 01:00:00
2020-08-06,1,2020,1,1,Extreme,90.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 32.3}",2020-08-06 01:00:00
2020-08-07,1,2020,1,1,Extreme,88.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 32.4}",2020-08-07 01:00:00
2020-08-08,1,2020,1,1,High,71.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 14.0, ""soil_moisture"": 7.7, ""temperature"": 30.4}",2020-08-08 01:00:00
2020-08-09,1,2020,1,1,Extreme,81.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 6.4, ""temperature"": 30.5}",2020-08-09 01:00:00
2020-08-10,1,2020,1,1,Extreme,89.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.2, ""soil_moisture"": 5.4, ""temperature"": 32.3}",2020-08-10 01:00:00
2020-08-11,1,2020,1,1,Extreme,90.1,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.0, ""soil_moisture"": 5.0, ""temperature"": 33.2}",2020-08-11 01:00:00
2020-08-12,1,2020,1,1,Extreme,89.9,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 31.3}",2020-08-12 01:00:00
2020-08-13,1,2020,1,1,Extreme,86.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 30.8}",2020-08-13 01:00:00
2020-08-14,1,2020,1,1,Extreme,81.5,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.1, ""soil_moisture"": 5.0, ""temperature"": 30.3}",2020-08-14 01:00:00
2020-08-15,1,2020,1,1,Extreme,82.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 29.6}",2020-08-15 01:00:00
2020-08-16,1,2020,1,1,Extreme,84.2,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 17.8, ""soil_moisture"": 5.0, ""temperature"": 31.0}",2020-08-16 01:00:00
2020-08-17,1,2020,1,1,Extreme,84.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.5, ""soil_moisture"": 5.0, ""temperature"": 30.0}",2020-08-17 01:00:00
2020-08-18,1,2020,1,1,Extreme,86.8,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.0, ""soil_moisture"": 5.0, ""temperature"": 31.8}",2020-08-18 01:00:00
2020-08-19,1,2020,1,1,Extreme,81.3,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 5.0, ""temperature"": 28.8}",2020-08-19 01:00:00
2020-08-20,1,2020,1,1,Extreme,89.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 5.0, ""temperature"": 31.9}",2020-08-20 01:00:00
2020-08-21,1,2020,1,1,Extreme,84.6,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.6, ""soil_moisture"": 5.0, ""temperature"": 32.0}",2020-08-21 01:00:00
2020-08-22,1,2020,1,1,High,65.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.8, ""soil_moisture"": 13.1, ""temperature"": 30.6}",2020-08-22 01:00:00
2020-08-23,1,2020,1,1,High,73.6,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 11.6, ""temperature"": 31.0}",2020-08-23 01:00:00
2020-08-24,1,2020,1,1,High,70.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 16.9, ""soil_moisture"": 11.7, ""temperature"": 31.4}",2020-08-24 01:00:00
2020-08-25,1,2020,1,1,Extreme,78.7,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 18.9, ""soil_moisture"": 10.2, ""temperature"": 31.0}",2020-08-25 01:00:00
2020-08-26,1,2020,1,1,Extreme,81.0,Immediate water conservation and emergency irrigation required.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 7.7, ""temperature"": 29.6}",2020-08-26 01:00:00
