time,region_id,year_id,rainfall_mm,seasonal_rainfall_variability,temperature_max_c,temperature_min_c,temperature_mean_c,relative_humidity_percent,wind_speed_ms,solar_radiation_mjm2day,evapotranspiration_et0_mmday,evapotranspiration_etc_mmday,updated_at
2020-08-01,1,2020,0.4,Moderate,31.3,16.0,23.6,69.0,3.31,22.63,6.85,6.85,2020-08-01 02:00:00
2020-08-02,1,2020,0.6,Moderate,29.4,16.9,23.1,65.0,2.74,22.66,6.81,6.81,2020-08-02 02:00:00
2020-08-03,1,2020,3.8,Moderate,30.0,16.6,23.3,64.0,2.77,22.93,6.92,6.92,2020-08-03 02:00:00
2020-08-04,1,2020,0.0,Moderate,31.1,17.9,24.5,66.0,2.93,23.14,7.09,7.09,2020-08-04 02:00:00
2020-08-05,1,2020,0.6,Moderate,31.2,15.3,23.2,67.0,3.39,21.73,6.56,6.56,2020-08-05 02:00:00
2020-08-06,1,2020,0.0,Moderate,32.3,17.6,25.0,64.0,3.2,22.74,7.04,7.04,2020-08-06 02:00:00
2020-08-07,1,2020,0.0,Moderate,32.4,17.4,24.9,68.0,2.38,21.73,6.68,6.68,2020-08-07 02:00:00
2020-08-08,1,2020,6.0,Moderate,30.4,17.2,23.8,66.0,3.27,23.37,7.11,7.11,2020-08-08 02:00:00
2020-08-09,1,2020,1.6,Moderate,30.5,16.9,23.7,63.0,2.87,25.19,7.63,7.63,2020-08-09 02:00:00
2020-08-10,1,2020,1.8,Moderate,32.3,18.6,25.5,59.0,2.71,22.41,7.0,7.0,2020-08-10 02:00:00
2020-08-11,1,2020,2.0,Moderate,33.2,19.3,26.2,62.0,3.03,23.01,7.26,7.26,2020-08-11 02:00:00
2020-08-12,1,2020,0.0,Moderate,31.3,17.3,24.3,61.0,3.11,22.81,7.02,7.02,2020-08-12 02:00:00
2020-08-13,1,2020,0.0,Moderate,30.8,18.3,24.5,65.0,2.5,22.55,6.91,6.91,2020-08-13 02:00:00
2020-08-14,1,2020,2.9,Moderate,30.3,17.6,23.9,64.0,2.44,22.82,6.93,6.93,2020-08-14 02:00:00
2020-08-15,1,2020,0.0,Moderate,29.6,17.5,23.6,69.0,3.83,22.64,6.87,6.87,2020-08-15 02:00:00
2020-08-16,1,2020,2.2,Moderate,31.0,17.2,24.1,64.0,2.55,24.09,7.33,7.33,2020-08-16 02:00:00
2020-08-17,1,2020,0.5,Moderate,30.0,18.4,24.2,64.0,3.11,24.71,7.55,7.55,2020-08-17 02:00:00
2020-08-18,1,2020,1.0,Moderate,31.8,17.9,24.8,66.0,2.43,24.67,7.57,7.57,2020-08-18 02:00:00
2020-08-19,1,2020,0.0,Moderate,28.8,18.2,23.5,68.0,2.57,23.55,7.09,7.09,2020-08-19 02:00:00
2020-08-20,1,2020,0.7,Moderate,31.9,16.2,24.0,61.0,2.63,23.28,7.11,7.11,2020-08-20 02:00:00
2020-08-21,1,2020,1.4,Moderate,32.0,18.0,25.0,70.0,3.87,22.64,7.01,7.01,2020-08-21 02:00:00
2020-08-22,1,2020,2.2,Moderate,30.6,17.6,24.1,70.0,3.54,22.49,6.86,6.86,2020-08-22 02:00:00
2020-08-23,1,2020,1.1,Moderate,31.0,17.1,24.0,65.0,3.67,23.13,7.09,7.09,2020-08-23 02:00:00
2020-08-24,1,2020,3.1,Moderate,31.4,17.9,24.6,66.0,3.31,23.05,7.1,7.1,2020-08-24 02:00:00
2020-08-25,1,2020,1.1,Moderate,31.0,17.5,24.2,59.0,2.95,22.14,6.81,6.81,2020-08-25 02:00:00
2020-08-26,1,2020,0.0,Moderate,29.6,17.6,23.6,62.0,2.7,23.97,7.26,7.26,2020-08-26 02:00:00
2020-08-27,1,2020,0.6,Moderate,31.7,17.9,24.8,65.0,2.87,25.01,7.69,7.69,2020-08-27 02:00:00
2020-08-28,1,2020,3.1,Moderate,33.8,17.7,25.7,68.0,3.08,21.53,6.73,6.73,2020-08-28 02:00:00
2020-08-29,1,2020,0.0,Moderate,33.0,18.5,25.8,63.0,3.04,24.04,7.52,7.52,2020-08-29 02:00:00
2020-08-30,1,2020,1.2,High,31.3,18.5,24.9,63.0,2.53,24.84,7.64,7.64,2020-08-30 02:00:00
2020-08-31,1,2020,0.0,High,31.2,17.0,24.1,64.0,3.66,22.23,6.83,6.83,2020-08-31 02:00:00
2020-09-01,1,2020,3.8,High,32.1,18.2,25.2,63.0,3.08,22.24,6.92,6.92,2020-09-01 02:00:00
2020-09-02,1,2020,0.0,High,30.3,17.7,24.0,66.0,3.19,23.25,7.09,7.09,2020-09-02 02:00:00
2020-09-03,1,2020,3.5,High,30.0,17.4,23.7,62.0,3.2,22.85,6.96,6.96,2020-09-03 02:00:00
2020-09-04,1,2020,0.3,High,32.4,18.0,25.2,60.0,3.03,22.5,7.01,7.01,2020-09-04 02:00:00
2020-09-05,1,2020,0.0,High,31.2,19.2,25.2,61.0,3.22,22.28,6.95,6.95,2020-09-05 02:00:00
2020-09-06,1,2020,3.2,High,31.5,16.8,24.2,62.0,2.33,24.02,7.32,7.32,2020-09-06 02:00:00
2020-09-07,1,2020,0.8,High,29.9,17.5,23.7,61.0,3.23,22.57,6.89,6.89,2020-09-07 02:00:00
2020-09-08,1,2020,0.1,High,30.9,18.3,24.6,64.0,2.46,21.7,6.67,6.67,2020-09-08 02:00:00
2020-09-09,1,2020,0.1,High,30.4,18.6,24.5,63.0,2.42,21.86,6.71,6.71,2020-09-09 02:00:00
2020-09-10,1,2020,1.2,High,32.2,17.8,25.0,60.0,2.54,23.13,7.16,7.16,2020-09-10 02:00:00
2020-09-11,1,2020,1.6,High,32.3,17.1,24.7,62.0,3.82,24.34,7.53,7.53,2020-09-11 02:00:00
2020-09-12,1,2020,0.0,High,32.0,19.3,25.6,60.0,2.9,25.86,8.07,8.07,2020-09-12 02:00:00
2020-09-13,1,2020,2.2,High,28.9,17.8,23.3,59.0,2.5,22.79,6.9,6.9,2020-09-13 02:00:00
2020-09-14,1,2020,1.1,High,31.0,19.6,25.3,60.0,2.22,24.33,7.53,7.53,2020-09-14 02:00:00
2020-09-15,1,2020,0.0,High,33.0,18.0,25.5,57.0,3.14,22.45,7.05,7.05,2020-09-15 02:00:00
2020-09-16,1,2020,2.2,High,32.1,17.5,24.8,64.0,2.69,24.09,7.41,7.41,2020-09-16 02:00:00
2020-09-17,1,2020,0.0,High,30.4,17.6,24.0,66.0,2.85,22.66,6.9,6.9,2020-09-17 02:00:00
2020-09-18,1,2020,0.5,High,31.3,18.8,25.0,65.0,3.61,23.31,7.24,7.24,2020-09-18 02:00:00
2020-09-19,1,2020,0.8,High,31.7,18.4,25.0,65.0,2.84,23.46,7.25,7.25,2020-09-19 02:00:00
2020-09-20,1,2020,0.3,High,31.9,17.8,24.8,59.0,3.55,23.58,7.33,7.33,2020-09-20 02:00:00
2020-09-21,1,2020,0.0,High,31.1,18.6,24.9,60.0,3.73,24.1,7.49,7.49,2020-09-21 02:00:00
2020-09-22,1,2020,0.4,High,31.9,17.1,24.5,65.0,2.66,24.75,7.57,7.57,2020-09-22 02:00:00
2020-09-23,1,2020,0.2,High,33.0,16.8,24.9,64.0,2.82,23.01,7.11,7.11,2020-09-23 02:00:00
2020-09-24,1,2020,0.0,High,31.6,17.6,24.6,60.0,2.85,23.51,7.25,7.25,2020-09-24 02:00:00
2020-09-25,1,2020,0.0,High,30.7,17.9,24.3,60.0,3.85,25.02,7.71,7.71,2020-09-25 02:00:00
2020-09-26,1,2020,0.0,High,33.2,17.6,25.4,65.0,3.05,24.81,7.7,7.7,2020-09-26 02:00:00
2020-09-27,1,2020,0.7,High,31.1,17.6,24.3,64.0,2.97,24.99,7.64,7.64,2020-09-27 02:00:00
2020-09-28,1,2020,1.1,High,31.5,18.0,24.7,60.0,3.17,23.96,7.41,7.41,2020-09-28 02:00:00
2020-09-29,1,2020,0.0,High,32.4,17.2,24.8,63.0,3.52,23.9,7.4,7.4,2020-09-29 02:00:00
2020-09-30,1,2020,0.0,High,32.9,18.5,25.7,61.0,3.53,22.48,7.08,7.08,2020-09-30 02:00:00
2020-10-01,1,2020,0.0,High,31.1,18.2,24.6,62.0,3.16,24.6,7.58,7.58,2020-10-01 02:00:00
2020-10-02,1,2020,7.8,High,32.3,18.5,25.4,67.0,3.24,21.91,6.82,6.82,2020-10-02 02:00:00
2020-10-03,1,2020,2.8,High,32.6,17.8,25.2,63.0,3.35,25.7,7.97,7.97,2020-10-03 02:00:00
2020-10-04,1,2020,0.2,High,30.7,19.2,25.0,65.0,2.88,23.69,7.31,7.31,2020-10-04 02:00:00
2020-10-05,1,2020,0.0,High,32.5,16.4,24.4,60.0,2.75,24.45,7.5,7.5,2020-10-05 02:00:00
2020-10-06,1,2020,1.5,High,32.2,17.5,24.9,60.0,2.99,24.3,7.52,7.52,2020-10-06 02:00:00
2020-10-07,1,2020,0.0,High,31.2,17.6,24.4,65.0,2.66,23.28,7.12,7.12,2020-10-07 02:00:00
2020-10-08,1,2020,0.0,High,32.8,18.2,25.5,67.0,2.26,24.55,7.59,7.59,2020-10-08 02:00:00
2020-10-09,1,2020,1.8,High,32.3,19.1,25.7,65.0,3.42,23.7,7.41,7.41,2020-10-09 02:00:00
2020-10-10,1,2020,1.6,High,32.2,17.3,24.7,67.0,3.0,23.57,7.25,7.25,2020-10-10 02:00:00
2020-10-11,1,2020,1.7,High,33.3,19.7,26.5,66.0,3.07,26.05,8.19,8.19,2020-10-11 02:00:00
2020-10-12,1,2020,0.0,High,32.0,18.4,25.2,68.0,3.29,23.28,7.21,7.21,2020-10-12 02:00:00
2020-10-13,1,2020,4.5,High,29.9,19.0,24.5,64.0,3.41,22.6,6.96,6.96,2020-10-13 02:00:00
2020-10-14,1,2020,1.6,High,33.6,17.3,25.4,63.0,2.5,24.18,7.5,7.5,2020-10-14 02:00:00
2020-10-15,1,2020,3.6,High,31.0,17.0,24.0,63.0,2.83,23.91,7.29,7.29,2020-10-15 02:00:00
2020-10-16,1,2020,0.7,High,30.9,17.5,24.2,66.0,2.58,25.19,7.66,7.66,2020-10-16 02:00:00
2020-10-17,1,2020,1.0,High,31.3,18.3,24.8,68.0,3.3,22.27,6.87,6.87,2020-10-17 02:00:00
2020-10-18,1,2020,4.6,High,31.2,17.2,24.2,63.0,2.81,23.94,7.32,7.32,2020-10-18 02:00:00
2020-10-19,1,2020,0.6,High,32.2,16.9,24.5,61.0,3.46,23.89,7.38,7.38,2020-10-19 02:00:00
2020-10-20,1,2020,0.0,High,30.7,19.1,24.9,62.0,2.7,23.41,7.23,7.23,2020-10-20 02:00:00
2020-10-21,1,2020,0.0,High,31.2,17.3,24.2,57.0,3.35,24.67,7.6,7.6,2020-10-21 02:00:00
2020-10-22,1,2020,4.0,High,32.4,16.8,24.6,63.0,2.04,25.65,7.84,7.84,2020-10-22 02:00:00
2020-10-23,1,2020,2.5,High,32.3,17.1,24.7,61.0,2.82,22.64,6.99,6.99,2020-10-23 02:00:00
2020-10-24,1,2020,0.3,High,31.4,18.6,25.0,58.0,2.12,23.25,7.18,7.18,2020-10-24 02:00:00
2020-10-25,1,2020,5.6,High,32.1,18.2,25.2,63.0,2.91,24.17,7.49,7.49,2020-10-25 02:00:00
2020-10-26,1,2020,0.0,High,32.7,17.0,24.9,66.0,3.66,23.76,7.35,7.35,2020-10-26 02:00:00
2020-10-27,1,2020,0.0,High,32.4,20.1,26.2,58.0,2.26,24.81,7.79,7.79,2020-10-27 02:00:00
2020-10-28,1,2020,1.1,High,32.0,16.5,24.3,63.0,2.86,25.51,7.79,7.79,2020-10-28 02:00:00
2020-10-29,1,2020,3.4,High,32.7,17.9,25.3,61.0,3.19,24.82,7.72,7.72,2020-10-29 02:00:00
2020-10-30,1,2020,8.1,High,33.8,18.0,25.9,60.0,3.32,25.01,7.86,7.86,2020-10-30 02:00:00
2020-10-31,1,2020,0.4,High,33.2,18.6,25.9,60.0,2.81,24.02,7.53,7.53,2020-10-31 02:00:00
2020-11-01,1,2020,2.0,High,33.4,18.0,25.7,68.0,3.07,24.82,7.72,7.72,2020-11-01 02:00:00
2020-11-02,1,2020,0.0,High,32.0,17.2,24.6,59.0,3.13,24.31,7.51,7.51,2020-11-02 02:00:00
2020-11-03,1,2020,0.0,High,32.5,17.3,24.9,66.0,3.15,26.76,8.23,8.23,2020-11-03 02:00:00
2020-11-04,1,2020,1.2,High,31.3,17.0,24.2,57.0,2.95,25.94,7.95,7.95,2020-11-04 02:00:00
2020-11-05,1,2020,5.5,High,32.8,19.7,26.2,63.0,3.45,24.38,7.68,7.68,2020-11-05 02:00:00
2020-11-06,1,2020,2.4,High,32.9,16.9,24.9,58.0,2.85,24.5,7.59,7.59,2020-11-06 02:00:00
2020-11-07,1,2020,0.3,High,33.9,16.2,25.0,63.0,3.67,23.8,7.4,7.4,2020-11-07 02:00:00
2020-11-08,1,2020,0.0,High,33.0,17.4,25.2,64.0,3.22,25.91,8.03,8.03,2020-11-08 02:00:00
2020-11-09,1,2020,0.0,High,33.8,17.6,25.7,64.0,2.69,23.94,7.46,7.46,2020-11-09 02:00:00
2020-11-10,1,2020,2.3,High,31.3,17.4,24.3,62.0,3.25,24.43,7.5,7.5,2020-11-10 02:00:00
2020-11-11,1,2020,0.0,High,33.0,17.6,25.3,61.0,2.93,23.55,7.33,7.33,2020-11-11 02:00:00
2020-11-12,1,2020,9.4,High,32.8,18.4,25.6,64.0,2.52,24.75,7.69,7.69,2020-11-12 02:00:00
2020-11-13,1,2020,2.4,High,33.7,19.0,26.4,55.0,3.6,24.91,7.92,7.92,2020-11-13 02:00:00
2020-11-14,1,2020,0.0,High,31.4,17.1,24.2,64.0,2.91,21.67,6.64,6.64,2020-11-14 02:00:00
2020-11-15,1,2020,0.9,High,32.9,18.7,25.8,59.0,3.23,21.65,6.83,6.83,2020-11-15 02:00:00
2020-11-16,1,2020,1.8,High,32.9,17.1,25.0,68.0,3.23,24.27,7.49,7.49,2020-11-16 02:00:00
2020-11-17,1,2020,0.5,High,32.5,17.1,24.8,58.0,2.37,24.79,7.64,7.64,2020-11-17 02:00:00
2020-11-18,1,2020,0.0,High,32.1,18.2,25.2,69.0,2.63,24.14,7.44,7.44,2020-11-18 02:00:00
2020-11-19,1,2020,2.0,High,32.3,17.8,25.0,64.0,2.61,21.3,6.6,6.6,2020-11-19 02:00:00
2020-11-20,1,2020,5.5,High,31.1,18.2,24.7,58.0,2.88,23.23,7.18,7.18,2020-11-20 02:00:00
2020-11-21,1,2020,0.0,High,32.9,18.6,25.7,58.0,3.42,25.6,8.03,8.03,2020-11-21 02:00:00
2020-11-22,1,2020,3.3,High,33.0,17.6,25.3,61.0,2.56,22.81,7.09,7.09,2020-11-22 02:00:00
2020-11-23,1,2020,0.0,High,31.2,18.7,24.9,57.0,2.25,24.31,7.51,7.51,2020-11-23 02:00:00
2020-11-24,1,2020,0.1,High,33.3,17.8,25.6,58.0,3.2,23.93,7.5,7.5,2020-11-24 02:00:00
2020-11-25,1,2020,2.0,High,32.4,18.1,25.2,61.0,2.65,26.1,8.08,8.08,2020-11-25 02:00:00
2020-11-26,1,2020,1.1,High,34.3,18.4,26.4,65.0,3.21,24.02,7.56,7.56,2020-11-26 02:00:00
2020-11-27,1,2020,0.6,High,33.7,18.6,26.1,60.0,3.04,25.74,8.09,8.09,2020-11-27 02:00:00
2020-11-28,1,2020,0.0,High,31.4,17.6,24.5,61.0,2.68,23.03,7.08,7.08,2020-11-28 02:00:00
2020-11-29,1,2020,0.0,High,32.9,18.4,25.7,63.0,2.67,23.79,7.42,7.42,2020-11-29 02:00:00
2020-11-30,1,2020,0.7,High,33.4,17.2,25.3,64.0,3.39,25.27,7.85,7.85,2020-11-30 02:00:00
2020-12-01,1,2020,0.4,High,34.2,18.6,26.4,64.0,3.15,24.23,7.64,7.64,2020-12-01 02:00:00
2020-12-02,1,2020,3.0,High,31.9,18.6,25.3,59.0,3.01,23.81,7.42,7.42,2020-12-02 02:00:00
2020-12-03,1,2020,0.0,High,33.0,18.5,25.7,62.0,3.36,25.46,7.97,7.97,2020-12-03 02:00:00
2020-12-04,1,2020,7.8,High,33.3,17.8,25.5,61.0,2.83,25.01,7.79,7.79,2020-12-04 02:00:00
2020-12-05,1,2020,5.7,High,32.9,19.1,26.0,59.0,3.23,24.39,7.68,7.68,2020-12-05 02:00:00
2020-12-06,1,2020,2.6,High,34.2,18.5,26.3,61.0,3.11,23.4,7.39,7.39,2020-12-06 02:00:00
2020-12-07,1,2020,8.2,High,33.4,18.4,25.9,56.0,2.88,26.11,8.19,8.19,2020-12-07 02:00:00
2020-12-08,1,2020,0.0,High,33.3,16.8,25.1,57.0,2.63,25.47,7.89,7.89,2020-12-08 02:00:00
2020-12-09,1,2020,0.0,High,32.2,17.6,24.9,59.0,3.06,24.57,7.61,7.61,2020-12-09 02:00:00
2020-12-10,1,2020,0.0,High,33.1,19.5,26.3,64.0,3.0,22.69,7.15,7.15,2020-12-10 02:00:00
2020-12-11,1,2020,0.0,High,32.5,18.9,25.7,58.0,2.81,24.81,7.76,7.76,2020-12-11 02:00:00
2020-12-12,1,2020,1.4,High,32.3,18.1,25.2,62.0,2.54,24.97,7.73,7.73,2020-12-12 02:00:00
2020-12-13,1,2020,0.0,High,32.4,18.9,25.6,64.0,2.69,23.99,7.47,7.47,2020-12-13 02:00:00
2020-12-14,1,2020,0.0,High,32.3,17.8,25.1,57.0,3.35,26.16,8.14,8.14,2020-12-14 02:00:00
2020-12-15,1,2020,0.0,High,33.2,17.5,25.3,61.0,3.55,24.26,7.58,7.58,2020-12-15 02:00:00
2020-12-16,1,2020,3.0,High,33.5,18.0,25.7,55.0,2.89,24.72,7.76,7.76,2020-12-16 02:00:00
2020-12-17,1,2020,0.4,High,34.0,18.2,26.1,59.0,2.8,24.01,7.56,7.56,2020-12-17 02:00:00
2020-12-18,1,2020,0.0,High,33.7,18.4,26.0,59.0,2.75,24.32,7.64,7.64,2020-12-18 02:00:00
2020-12-19,1,2020,0.0,High,32.7,18.0,25.3,59.0,2.81,24.86,7.73,7.73,2020-12-19 02:00:00
2020-12-20,1,2020,2.9,High,32.1,18.8,25.4,61.0,3.25,23.57,7.36,7.36,2020-12-20 02:00:00
2020-12-21,1,2020,0.0,High,34.4,19.0,26.7,58.0,3.3,24.93,7.92,7.92,2020-12-21 02:00:00
2020-12-22,1,2020,0.0,High,32.4,18.2,25.3,62.0,2.9,24.62,7.65,7.65,2020-12-22 02:00:00
2020-12-23,1,2020,4.7,High,32.2,18.3,25.3,64.0,3.08,23.62,7.34,7.34,2020-12-23 02:00:00
2020-12-24,1,2020,0.0,High,32.5,18.6,25.6,59.0,3.0,23.63,7.39,7.39,2020-12-24 02:00:00
2020-12-25,1,2020,3.0,High,34.5,18.4,26.4,65.0,3.07,23.95,7.55,7.55,2020-12-25 02:00:00
2020-12-26,1,2020,0.1,High,31.7,19.4,25.6,66.0,3.07,24.71,7.69,7.69,2020-12-26 02:00:00
2020-12-27,1,2020,4.6,High,32.2,18.8,25.5,58.0,3.39,23.88,7.48,7.48,2020-12-27 02:00:00
2020-12-28,1,2020,0.4,High,33.9,19.1,26.5,57.0,3.56,24.78,7.88,7.88,2020-12-28 02:00:00
2020-12-29,1,2020,0.6,High,33.9,18.1,26.0,62.0,2.52,25.16,7.87,7.87,2020-12-29 02:00:00
2020-12-30,1,2020,3.9,High,32.4,17.9,25.2,57.0,2.97,23.79,7.41,7.41,2020-12-30 02:00:00
2020-12-31,1,2020,0.0,High,32.4,16.8,24.6,64.0,3.16,24.85,7.64,7.64,2020-12-31 02:00:00
2021-01-01,1,2021,0.6,Low,28.4,14.6,21.5,72.0,2.99,20.61,6.04,6.04,2021-01-01 02:00:00
2021-01-02,1,2021,3.3,Low,27.8,15.7,21.8,69.0,2.1,21.82,6.39,6.39,2021-01-02 02:00:00
2021-01-03,1,2021,0.5,Low,27.0,15.2,21.1,66.0,3.07,21.77,6.35,6.35,2021-01-03 02:00:00
2021-01-04,1,2021,1.4,Low,26.4,16.5,21.5,66.0,2.92,20.94,6.15,6.15,2021-01-04 02:00:00
2021-01-05,1,2021,0.3,Low,29.8,15.8,22.8,75.0,1.95,19.32,5.74,5.74,2021-01-05 02:00:00
2021-01-06,1,2021,0.5,Low,28.8,17.8,23.3,72.0,3.3,20.35,6.13,6.13,2021-01-06 02:00:00
2021-01-07,1,2021,1.2,Low,29.0,16.7,22.8,75.0,2.93,20.73,6.18,6.18,2021-01-07 02:00:00
2021-01-08,1,2021,1.3,Low,28.3,15.7,22.0,71.0,2.95,21.79,6.42,6.42,2021-01-08 02:00:00
2021-01-09,1,2021,0.2,Low,28.2,16.7,22.4,75.0,2.52,22.25,6.57,6.57,2021-01-09 02:00:00
2021-01-10,1,2021,5.6,Low,29.3,15.4,22.3,76.0,2.89,20.15,5.95,5.95,2021-01-10 02:00:00
2021-01-11,1,2021,0.1,Low,29.3,17.9,23.6,73.0,3.46,20.48,6.2,6.2,2021-01-11 02:00:00
2021-01-12,1,2021,2.1,Low,27.6,16.9,22.3,72.0,3.07,19.63,5.82,5.82,2021-01-12 02:00:00
2021-01-13,1,2021,0.0,Low,27.2,16.4,21.8,71.0,3.19,20.73,6.1,6.1,2021-01-13 02:00:00
2021-01-14,1,2021,0.4,Low,29.1,16.0,22.6,67.0,3.15,20.58,6.15,6.15,2021-01-14 02:00:00
2021-01-15,1,2021,0.7,Low,26.4,16.9,21.6,71.0,2.54,22.04,6.44,6.44,2021-01-15 02:00:00
2021-01-16,1,2021,6.0,Low,29.0,15.8,22.4,70.0,2.3,20.41,6.04,6.04,2021-01-16 02:00:00
2021-01-17,1,2021,0.2,Low,27.2,16.4,21.8,75.0,2.93,20.85,6.11,6.11,2021-01-17 02:00:00
2021-01-18,1,2021,10.0,Low,27.0,16.3,21.6,71.0,2.82,20.16,5.91,5.91,2021-01-18 02:00:00
2021-01-19,1,2021,2.0,Low,28.2,16.8,22.5,74.0,3.34,20.11,5.98,5.98,2021-01-19 02:00:00
2021-01-20,1,2021,0.1,Low,26.5,15.7,21.1,72.0,2.8,22.41,6.5,6.5,2021-01-20 02:00:00
2021-01-21,1,2021,0.0,Low,27.8,16.0,21.9,73.0,3.04,20.36,6.0,6.0,2021-01-21 02:00:00
2021-01-22,1,2021,0.1,Low,28.2,17.9,23.1,66.0,2.67,22.03,6.61,6.61,2021-01-22 02:00:00
2021-01-23,1,2021,1.7,Low,29.2,16.9,23.1,70.0,2.29,21.08,6.3,6.3,2021-01-23 02:00:00
2021-01-24,1,2021,5.2,Low,28.6,17.1,22.9,66.0,3.02,20.21,6.08,6.08,2021-01-24 02:00:00
2021-01-25,1,2021,0.8,Low,27.2,16.0,21.6,75.0,3.2,20.27,5.94,5.94,2021-01-25 02:00:00
2021-01-26,1,2021,1.6,Low,27.1,17.1,22.1,79.0,2.75,22.03,6.46,6.46,2021-01-26 02:00:00
2021-01-27,1,2021,0.2,Low,28.5,16.2,22.4,72.0,2.51,20.35,6.03,6.03,2021-01-27 02:00:00
2021-01-28,1,2021,1.3,Low,27.3,16.1,21.7,71.0,2.69,22.27,6.52,6.52,2021-01-28 02:00:00
2021-01-29,1,2021,0.2,Low,27.6,17.4,22.5,70.0,2.53,18.75,5.58,5.58,2021-01-29 02:00:00
2021-01-30,1,2021,0.3,Low,28.8,15.8,22.3,65.0,2.94,21.09,6.28,6.28,2021-01-30 02:00:00
2021-01-31,1,2021,0.7,Low,28.1,16.3,22.2,68.0,3.05,20.57,6.11,6.11,2021-01-31 02:00:00
2021-02-01,1,2021,1.9,Low,28.9,17.3,23.1,68.0,3.14,21.7,6.53,6.53,2021-02-01 02:00:00
2021-02-02,1,2021,1.9,Low,26.1,16.6,21.3,64.0,2.99,22.73,6.66,6.66,2021-02-02 02:00:00
2021-02-03,1,2021,0.4,Low,27.1,15.1,21.1,70.0,2.97,21.09,6.14,6.14,2021-02-03 02:00:00
2021-02-04,1,2021,3.6,Low,28.6,17.8,23.2,78.0,3.61,20.44,6.13,6.13,2021-02-04 02:00:00
2021-02-05,1,2021,2.0,Low,28.5,16.9,22.7,78.0,3.33,20.85,6.19,6.19,2021-02-05 02:00:00
2021-02-06,1,2021,1.9,Low,26.4,15.1,20.7,71.0,3.0,23.06,6.65,6.65,2021-02-06 02:00:00
2021-02-07,1,2021,2.5,Low,28.7,16.3,22.5,70.0,2.89,21.46,6.39,6.39,2021-02-07 02:00:00
2021-02-08,1,2021,0.3,Low,26.7,16.8,21.8,70.0,3.06,20.09,5.92,5.92,2021-02-08 02:00:00
2021-02-09,1,2021,2.0,Low,26.6,17.2,21.9,70.0,3.86,20.88,6.18,6.18,2021-02-09 02:00:00
2021-02-10,1,2021,2.3,Low,29.3,16.8,23.0,71.0,2.61,21.27,6.36,6.36,2021-02-10 02:00:00
2021-02-11,1,2021,4.8,Low,27.7,17.3,22.5,66.0,3.44,22.07,6.6,6.6,2021-02-11 02:00:00
2021-02-12,1,2021,4.3,Low,29.2,16.3,22.8,74.0,2.89,21.21,6.32,6.32,2021-02-12 02:00:00
2021-02-13,1,2021,0.1,Low,28.2,16.5,22.3,69.0,3.79,19.87,5.94,5.94,2021-02-13 02:00:00
2021-02-14,1,2021,0.0,Low,31.1,16.9,24.0,69.0,3.2,20.56,6.27,6.27,2021-02-14 02:00:00
2021-02-15,1,2021,0.0,Low,29.4,16.4,22.9,74.0,2.7,22.27,6.63,6.63,2021-02-15 02:00:00
2021-02-16,1,2021,2.6,Low,27.8,17.8,22.8,72.0,2.49,20.98,6.25,6.25,2021-02-16 02:00:00
2021-02-17,1,2021,0.1,Low,29.1,16.2,22.6,74.0,3.29,20.48,6.1,6.1,2021-02-17 02:00:00
2021-02-18,1,2021,0.5,Low,26.9,17.2,22.0,66.0,3.12,20.76,6.16,6.16,2021-02-18 02:00:00
2021-02-19,1,2021,2.9,Low,29.5,17.4,23.5,64.0,3.01,22.53,6.83,6.83,2021-02-19 02:00:00
2021-02-20,1,2021,0.1,Low,27.4,16.9,22.2,68.0,2.96,20.56,6.1,6.1,2021-02-20 02:00:00
2021-02-21,1,2021,3.7,Low,28.1,16.4,22.3,76.0,3.39,20.74,6.14,6.14,2021-02-21 02:00:00
2021-02-22,1,2021,6.5,Low,30.2,15.7,23.0,66.0,3.15,20.96,6.31,6.31,2021-02-22 02:00:00
2021-02-23,1,2021,1.2,Low,29.4,16.1,22.7,68.0,3.61,21.41,6.43,6.43,2021-02-23 02:00:00
2021-02-24,1,2021,1.7,Low,27.2,16.3,21.8,69.0,3.17,21.26,6.26,6.26,2021-02-24 02:00:00
2021-02-25,1,2021,10.3,Low,30.0,15.7,22.8,70.0,2.71,20.89,6.24,6.24,2021-02-25 02:00:00
2021-02-26,1,2021,0.3,Low,26.1,17.1,21.6,71.0,2.68,21.65,6.34,6.34,2021-02-26 02:00:00
2021-02-27,1,2021,5.9,Low,29.6,16.0,22.8,76.0,3.52,21.12,6.29,6.29,2021-02-27 02:00:00
2021-02-28,1,2021,0.7,Low,30.3,16.7,23.5,71.0,3.22,20.57,6.22,6.22,2021-02-28 02:00:00
2021-03-01,1,2021,0.9,Low,29.1,16.2,22.7,67.0,3.07,19.32,5.79,5.79,2021-03-01 02:00:00
2021-03-02,1,2021,0.9,Low,28.6,15.4,22.0,71.0,2.67,21.19,6.24,6.24,2021-03-02 02:00:00
2021-03-03,1,2021,1.4,Low,30.8,16.9,23.8,66.0,2.39,21.13,6.42,6.42,2021-03-03 02:00:00
2021-03-04,1,2021,0.5,Low,29.5,16.3,22.9,68.0,2.95,19.44,5.84,5.84,2021-03-04 02:00:00
2021-03-05,1,2021,0.8,Low,29.6,16.9,23.2,73.0,2.87,20.63,6.19,6.19,2021-03-05 02:00:00
