time,region_id,year_id,crop_id,growth_stage,crop_coefficient_kc,crop_water_requirement_mmday,yield_reduction_factor,irrigation_id,irrigation_efficiency_percent,water_applied_mm,leaf_temperature_c,stomatal_conductance,updated_at
2020-08-10,1,2020,1,Grain Filling,0.97,6.79,0.91,1,70.0,2.38,34.1,0.312,2020-08-10 02:00:00
2020-08-11,1,2020,1,Grain Filling,0.97,7.04,0.917,1,79.0,2.46,35.1,0.355,2020-08-11 02:00:00
2020-08-12,1,2020,1,Grain Filling,0.95,6.67,0.917,1,75.0,2.33,32.8,0.318,2020-08-12 02:00:00
2020-08-13,1,2020,1,Grain Filling,0.95,6.57,0.917,1,71.0,2.3,31.8,0.308,2020-08-13 02:00:00
2020-08-14,1,2020,1,Grain Filling,0.97,6.72,0.916,1,73.0,2.35,32.3,0.326,2020-08-14 02:00:00
2020-08-15,1,2020,1,Grain Filling,0.95,6.53,0.917,1,68.0,2.29,31.3,0.314,2020-08-15 02:00:00
2020-08-16,1,2020,1,Grain Filling,1.0,7.33,0.917,1,84.0,2.57,32.6,0.321,2020-08-16 02:00:00
2020-08-17,1,2020,1,Grain Filling,0.93,7.02,0.917,1,78.0,2.46,32.1,0.295,2020-08-17 02:00:00
2020-08-18,1,2020,1,Grain Filling,0.95,7.19,0.917,1,79.0,2.52,33.3,0.351,2020-08-18 02:00:00
2020-08-19,1,2020,1,Grain Filling,1.01,7.16,0.917,1,75.0,2.51,32.0,0.332,2020-08-19 02:00:00
2020-08-20,1,2020,1,Grain Filling,0.94,6.68,0.917,1,74.0,2.34,32.3,0.342,2020-08-20 02:00:00
2020-08-21,1,2020,1,Grain Filling,0.95,6.66,0.917,1,76.0,2.33,34.2,0.347,2020-08-21 02:00:00
2020-08-22,1,2020,1,Grain Filling,0.97,6.66,0.782,1,80.0,11.94,32.0,0.348,2020-08-22 02:00:00
2020-08-23,1,2020,1,Grain Filling,0.99,7.02,0.807,1,76.0,2.46,32.3,0.306,2020-08-23 02:00:00
2020-08-24,1,2020,1,Grain Filling,1.0,7.1,0.805,1,75.0,2.48,32.7,0.345,2020-08-24 02:00:00
2020-08-25,1,2020,1,Grain Filling,1.04,7.08,0.83,1,75.0,2.48,32.4,0.283,2020-08-25 02:00:00
2020-08-26,1,2020,1,Grain Filling,0.97,7.05,0.872,1,72.0,2.47,31.5,0.293,2020-08-26 02:00:00
2020-08-27,1,2020,1,Grain Filling,0.97,7.46,0.907,1,71.0,2.61,33.2,0.341,2020-08-27 02:00:00
2020-08-28,1,2020,1,Grain Filling,0.95,6.39,0.905,1,85.0,2.24,34.8,0.267,2020-08-28 02:00:00
2020-08-29,1,2020,1,Grain Filling,1.02,7.67,0.917,1,74.0,2.68,34.4,0.289,2020-08-29 02:00:00
2020-08-30,1,2020,1,Grain Filling,0.97,7.42,0.917,1,78.0,2.6,32.1,0.273,2020-08-30 02:00:00
2020-08-31,1,2020,1,Grain Filling,1.0,6.83,0.917,1,80.0,2.39,32.6,0.278,2020-08-31 02:00:00
2020-09-01,1,2020,1,Grain Filling,1.02,7.06,0.904,1,77.0,2.47,33.2,0.275,2020-09-01 02:00:00
2020-09-02,1,2020,1,Grain Filling,0.97,6.88,0.917,1,79.0,2.41,31.4,0.31,2020-09-02 02:00:00
2020-09-03,1,2020,1,Grain Filling,0.96,6.68,0.907,1,77.0,2.34,30.8,0.303,2020-09-03 02:00:00
2020-09-04,1,2020,1,Grain Filling,1.05,7.36,0.917,1,69.0,2.58,35.0,0.298,2020-09-04 02:00:00
2020-09-05,1,2020,1,Grain Filling,0.96,6.67,0.917,1,76.0,2.33,32.9,0.326,2020-09-05 02:00:00
2020-09-06,1,2020,1,Grain Filling,0.99,7.25,0.914,1,78.0,2.54,32.7,0.259,2020-09-06 02:00:00
2020-09-07,1,2020,1,Grain Filling,1.02,7.02,0.917,1,78.0,2.46,31.0,0.305,2020-09-07 02:00:00
2020-09-08,1,2020,1,Grain Filling,0.97,6.47,0.917,1,73.0,2.26,31.5,0.3,2020-09-08 02:00:00
2020-09-09,1,2020,1,Grain Filling,0.97,6.51,0.917,1,76.0,2.28,32.6,0.28,2020-09-09 02:00:00
2020-09-10,1,2020,1,Grain Filling,1.02,7.3,0.917,1,75.0,2.55,34.0,0.283,2020-09-10 02:00:00
2020-09-11,1,2020,1,Grain Filling,1.04,7.83,0.917,1,73.0,2.74,33.4,0.304,2020-09-11 02:00:00
2020-09-12,1,2020,1,Grain Filling,1.03,8.31,0.917,1,79.0,2.91,33.7,0.297,2020-09-12 02:00:00
2020-09-13,1,2020,1,Grain Filling,1.0,6.9,0.917,1,73.0,2.42,29.7,0.277,2020-09-13 02:00:00
2020-09-14,1,2020,1,Grain Filling,1.04,7.84,0.917,1,77.0,2.74,31.8,0.295,2020-09-14 02:00:00
2020-09-15,1,2020,1,Grain Filling,1.03,7.26,0.917,1,75.0,2.54,35.0,0.283,2020-09-15 02:00:00
2020-09-16,1,2020,1,Grain Filling,1.04,7.71,0.917,1,72.0,2.7,32.8,0.292,2020-09-16 02:00:00
2020-09-17,1,2020,1,Grain Filling,0.99,6.83,0.846,1,75.0,9.8,32.0,0.302,2020-09-17 02:00:00
2020-09-18,1,2020,1,Grain Filling,1.06,7.67,0.882,1,78.0,2.68,31.6,0.248,2020-09-18 02:00:00
2020-09-19,1,2020,1,Grain Filling,1.02,7.39,0.914,1,81.0,2.59,32.7,0.326,2020-09-19 02:00:00
2020-09-20,1,2020,1,Grain Filling,0.99,7.26,0.917,1,78.0,2.54,32.0,0.3,2020-09-20 02:00:00
2020-09-21,1,2020,1,Grain Filling,1.01,7.57,0.917,1,74.0,2.65,33.1,0.304,2020-09-21 02:00:00
2020-09-22,1,2020,1,Grain Filling,1.03,7.8,0.858,1,78.0,9.24,33.3,0.252,2020-09-22 02:00:00
2020-09-23,1,2020,1,Grain Filling,1.0,7.11,0.899,1,82.0,2.49,35.3,0.291,2020-09-23 02:00:00
2020-09-24,1,2020,1,Grain Filling,1.03,7.46,0.917,1,82.0,2.61,33.6,0.276,2020-09-24 02:00:00
2020-09-25,1,2020,1,Grain Filling,1.03,7.94,0.917,1,83.0,2.78,32.0,0.247,2020-09-25 02:00:00
2020-09-26,1,2020,1,Grain Filling,1.04,8.01,0.917,1,83.0,2.8,34.6,0.286,2020-09-26 02:00:00
2020-09-27,1,2020,1,Grain Filling,1.02,7.79,0.917,1,74.0,2.73,33.0,0.301,2020-09-27 02:00:00
2020-09-28,1,2020,1,Grain Filling,1.05,7.78,0.917,1,84.0,2.72,31.9,0.314,2020-09-28 02:00:00
2020-09-29,1,2020,1,Grain Filling,1.03,7.62,0.917,1,86.0,2.67,33.9,0.267,2020-09-29 02:00:00
2020-09-30,1,2020,1,Grain Filling,1.02,7.22,0.917,1,75.0,2.53,33.3,0.281,2020-09-30 02:00:00
2020-10-01,1,2020,1,Grain Filling,1.02,7.74,0.917,1,76.0,2.71,32.4,0.344,2020-10-01 02:00:00
2020-10-02,1,2020,1,Grain Filling,1.0,6.82,0.846,1,73.0,2.39,34.2,0.267,2020-10-02 02:00:00
2020-10-03,1,2020,1,Grain Filling,1.03,8.21,0.852,1,78.0,2.87,34.1,0.287,2020-10-03 02:00:00
2020-10-04,1,2020,1,Grain Filling,1.02,7.46,0.892,1,75.0,2.61,32.0,0.277,2020-10-04 02:00:00
2020-10-05,1,2020,1,Grain Filling,1.06,7.95,0.917,1,80.0,2.78,33.8,0.263,2020-10-05 02:00:00
2020-10-06,1,2020,1,Grain Filling,1.02,7.67,0.917,1,81.0,2.68,34.6,0.305,2020-10-06 02:00:00
2020-10-07,1,2020,1,Grain Filling,1.03,7.34,0.917,1,79.0,2.57,31.4,0.251,2020-10-07 02:00:00
2020-10-08,1,2020,1,Grain Filling,1.05,7.97,0.917,1,74.0,2.79,34.5,0.281,2020-10-08 02:00:00
2020-10-09,1,2020,1,Grain Filling,1.01,7.49,0.917,1,72.0,2.62,34.0,0.259,2020-10-09 02:00:00
2020-10-10,1,2020,1,Grain Filling,1.06,7.68,0.917,1,71.0,2.69,33.2,0.299,2020-10-10 02:00:00
2020-10-11,1,2020,1,Grain Filling,1.04,8.52,0.917,1,80.0,2.98,34.8,0.255,2020-10-11 02:00:00
2020-10-12,1,2020,1,Grain Filling,1.06,7.65,0.917,1,78.0,2.68,34.8,0.288,2020-10-12 02:00:00
2020-10-13,1,2020,1,Grain Filling,1.12,7.8,0.892,1,79.0,2.73,32.0,0.277,2020-10-13 02:00:00
2020-10-14,1,2020,1,Grain Filling,1.05,7.88,0.915,1,79.0,2.76,35.4,0.286,2020-10-14 02:00:00
2020-10-15,1,2020,1,Grain Filling,1.06,7.72,0.906,1,78.0,2.7,32.2,0.279,2020-10-15 02:00:00
2020-10-16,1,2020,1,Grain Filling,1.07,8.2,0.917,1,77.0,2.87,32.8,0.281,2020-10-16 02:00:00
2020-10-17,1,2020,1,Grain Filling,1.09,7.49,0.917,1,78.0,2.62,33.0,0.287,2020-10-17 02:00:00
2020-10-18,1,2020,1,Grain Filling,1.06,7.76,0.894,1,82.0,2.72,32.6,0.302,2020-10-18 02:00:00
2020-10-19,1,2020,1,Grain Filling,1.08,7.97,0.917,1,74.0,2.79,34.9,0.262,2020-10-19 02:00:00
2020-10-20,1,2020,1,Maturity,1.0,7.23,0.917,1,90.0,2.53,32.1,0.24,2020-10-20 02:00:00
2020-10-21,1,2020,1,Maturity,1.04,7.9,0.917,1,81.0,2.76,33.8,0.293,2020-10-21 02:00:00
2020-10-22,1,2020,1,Maturity,1.12,8.78,0.904,1,83.0,3.07,34.8,0.257,2020-10-22 02:00:00
2020-10-23,1,2020,1,Maturity,1.08,7.55,0.808,1,78.0,9.52,34.3,0.233,2020-10-23 02:00:00
2020-10-24,1,2020,1,Maturity,1.12,8.04,0.846,1,87.0,2.81,33.1,0.302,2020-10-24 02:00:00
2020-10-25,1,2020,1,Maturity,1.06,7.94,0.81,1,77.0,2.78,33.7,0.298,2020-10-25 02:00:00
2020-10-26,1,2020,1,Maturity,1.03,7.57,0.854,1,77.0,2.65,34.1,0.286,2020-10-26 02:00:00
2020-10-27,1,2020,1,Maturity,1.1,8.57,0.9,1,77.0,3.0,34.9,0.257,2020-10-27 02:00:00
2020-10-28,1,2020,1,Maturity,1.02,7.95,0.838,1,81.0,8.93,33.4,0.26,2020-10-28 02:00:00
2020-10-29,1,2020,1,Maturity,1.05,8.11,0.835,1,79.0,2.84,33.4,0.266,2020-10-29 02:00:00
2020-10-30,1,2020,1,Maturity,1.04,8.17,0.765,1,80.0,2.86,34.3,0.285,2020-10-30 02:00:00
2020-10-31,1,2020,1,Maturity,1.06,7.98,0.805,1,78.0,2.79,34.9,0.258,2020-10-31 02:00:00
2020-11-01,1,2020,1,Maturity,1.07,8.26,0.823,1,78.0,2.89,34.0,0.285,2020-11-01 02:00:00
2020-11-02,1,2020,1,Maturity,1.02,7.66,0.867,1,77.0,2.68,32.9,0.266,2020-11-02 02:00:00
2020-11-03,1,2020,1,Maturity,1.05,8.65,0.915,1,85.0,3.03,34.7,0.255,2020-11-03 02:00:00
2020-11-04,1,2020,1,Maturity,1.12,8.9,0.917,1,78.0,3.12,33.2,0.285,2020-11-04 02:00:00
2020-11-05,1,2020,1,Maturity,1.03,7.91,0.883,1,79.0,2.77,33.1,0.274,2020-11-05 02:00:00
2020-11-06,1,2020,1,Maturity,1.09,8.27,0.893,1,75.0,2.89,34.2,0.242,2020-11-06 02:00:00
2020-11-07,1,2020,1,Maturity,1.07,7.92,0.917,1,75.0,2.77,35.3,0.248,2020-11-07 02:00:00
2020-11-08,1,2020,1,Maturity,1.07,8.59,0.917,1,81.0,3.01,34.3,0.274,2020-11-08 02:00:00
2020-11-09,1,2020,1,Maturity,1.16,8.66,0.917,1,82.0,3.03,34.6,0.238,2020-11-09 02:00:00
2020-11-10,1,2020,1,Maturity,1.14,8.55,0.917,1,84.0,2.99,31.6,0.26,2020-11-10 02:00:00
2020-11-11,1,2020,1,Maturity,1.02,7.47,0.917,1,80.0,2.61,34.8,0.279,2020-11-11 02:00:00
2020-11-12,1,2020,1,Maturity,1.12,8.61,0.827,1,80.0,3.01,33.7,0.201,2020-11-12 02:00:00
2020-11-13,1,2020,1,Maturity,1.09,8.63,0.841,1,79.0,3.02,35.0,0.28,2020-11-13 02:00:00
2020-11-14,1,2020,1,Maturity,1.11,7.37,0.881,1,81.0,2.58,32.6,0.291,2020-11-14 02:00:00
2020-11-15,1,2020,1,Maturity,1.03,7.03,0.91,1,85.0,2.46,34.5,0.248,2020-11-15 02:00:00
2020-11-16,1,2020,1,Maturity,1.06,7.94,0.917,1,82.0,2.78,35.3,0.275,2020-11-16 02:00:00
2020-11-17,1,2020,1,Maturity,1.08,8.25,0.837,1,80.0,10.74,33.6,0.228,2020-11-17 02:00:00
2020-11-18,1,2020,1,Maturity,1.08,8.03,0.882,1,89.0,2.81,34.3,0.269,2020-11-18 02:00:00
2020-11-19,1,2020,1,Maturity,1.08,7.12,0.894,1,80.0,2.49,32.8,0.279,2020-11-19 02:00:00
2020-11-20,1,2020,1,Maturity,1.14,8.18,0.857,1,74.0,2.86,31.7,0.264,2020-11-20 02:00:00
2020-11-21,1,2020,1,Maturity,1.14,9.16,0.903,1,78.0,3.21,34.8,0.234,2020-11-21 02:00:00
2020-11-22,1,2020,1,Maturity,1.1,7.8,0.899,1,86.0,2.73,35.1,0.243,2020-11-22 02:00:00
2020-11-23,1,2020,1,Maturity,1.08,8.11,0.917,1,84.0,2.84,32.5,0.248,2020-11-23 02:00:00
2020-11-24,1,2020,1,Maturity,1.17,8.78,0.917,1,79.0,3.07,35.3,0.252,2020-11-24 02:00:00
2020-11-25,1,2020,1,Maturity,1.14,9.21,0.917,1,86.0,3.22,33.3,0.235,2020-11-25 02:00:00
2020-11-26,1,2020,1,Maturity,1.08,8.17,0.917,1,81.0,2.86,35.9,0.255,2020-11-26 02:00:00
2020-11-27,1,2020,1,Maturity,1.1,8.9,0.917,1,82.0,3.12,35.0,0.223,2020-11-27 02:00:00
2020-11-28,1,2020,1,Maturity,1.12,7.93,0.917,1,82.0,2.78,33.8,0.287,2020-11-28 02:00:00
2020-11-29,1,2020,1,Maturity,1.1,8.16,0.917,1,82.0,2.86,34.3,0.245,2020-11-29 02:00:00
2020-11-30,1,2020,1,Maturity,1.13,8.87,0.917,1,80.0,3.1,35.5,0.227,2020-11-30 02:00:00
2020-12-01,1,2020,1,Maturity,1.13,8.63,0.917,1,80.0,3.02,35.4,0.249,2020-12-01 02:00:00
2020-12-02,1,2020,1,Maturity,1.1,8.16,0.917,1,81.0,2.86,33.1,0.223,2020-12-02 02:00:00
2020-12-03,1,2020,1,Maturity,1.15,9.16,0.917,1,81.0,3.21,34.3,0.252,2020-12-03 02:00:00
2020-12-04,1,2020,1,Maturity,1.07,8.33,0.85,1,83.0,2.92,34.0,0.241,2020-12-04 02:00:00
2020-12-05,1,2020,1,Maturity,1.13,8.68,0.773,1,86.0,5.73,35.1,0.23,2020-12-05 02:00:00
2020-12-06,1,2020,1,Maturity,1.09,8.06,0.78,1,83.0,2.82,35.7,0.259,2020-12-06 02:00:00
2020-12-07,1,2020,1,Maturity,1.07,8.77,0.711,1,82.0,3.07,35.5,0.232,2020-12-07 02:00:00
2020-12-08,1,2020,1,Maturity,1.11,8.76,0.757,1,77.0,3.07,34.9,0.262,2020-12-08 02:00:00
2020-12-09,1,2020,1,Maturity,1.15,8.76,0.802,1,81.0,3.07,33.0,0.248,2020-12-09 02:00:00
2020-12-10,1,2020,1,Maturity,1.13,8.08,0.846,1,86.0,2.83,34.9,0.255,2020-12-10 02:00:00
2020-12-11,1,2020,1,Maturity,1.11,8.62,0.892,1,81.0,3.02,33.4,0.231,2020-12-11 02:00:00
2020-12-12,1,2020,1,Maturity,1.13,8.73,0.917,1,80.0,3.06,33.4,0.268,2020-12-12 02:00:00
2020-12-13,1,2020,1,Maturity,1.11,8.29,0.917,1,80.0,2.9,34.9,0.23,2020-12-13 02:00:00
2020-12-14,1,2020,1,Maturity,1.14,9.28,0.847,1,85.0,11.07,34.6,0.218,2020-12-14 02:00:00
2020-12-15,1,2020,1,Maturity,1.17,8.86,0.892,1,91.0,3.1,34.8,0.233,2020-12-15 02:00:00
2020-12-16,1,2020,1,Maturity,1.14,8.85,0.895,1,92.0,3.1,34.7,0.243,2020-12-16 02:00:00
2020-12-17,1,2020,1,Maturity,1.12,8.46,0.917,1,74.0,2.96,35.0,0.24,2020-12-17 02:00:00
2020-12-18,1,2020,1,Maturity,1.19,9.09,0.917,1,86.0,3.18,34.5,0.195,2020-12-18 02:00:00
2020-12-19,1,2020,1,Maturity,1.11,8.59,0.917,1,77.0,3.01,33.9,0.249,2020-12-19 02:00:00
2020-12-20,1,2020,1,Maturity,1.11,8.18,0.917,1,88.0,2.86,34.4,0.225,2020-12-20 02:00:00
2020-12-21,1,2020,1,Maturity,1.16,9.19,0.917,1,84.0,3.22,34.8,0.231,2020-12-21 02:00:00
2020-12-22,1,2020,1,Maturity,1.18,9.03,0.917,1,87.0,3.16,33.3,0.219,2020-12-22 02:00:00
2020-12-23,1,2020,1,Maturity,1.12,8.22,0.893,1,83.0,2.88,34.2,0.241,2020-12-23 02:00:00
2020-12-24,1,2020,1,Maturity,1.14,8.43,0.917,1,85.0,2.95,33.8,0.22,2020-12-24 02:00:00
2020-12-25,1,2020,1,Maturity,1.15,8.68,0.917,1,83.0,3.04,35.6,0.236,2020-12-25 02:00:00
2020-12-26,1,2020,1,Maturity,1.1,8.46,0.917,1,85.0,2.96,33.3,0.243,2020-12-26 02:00:00
2020-12-27,1,2020,1,Maturity,1.16,8.68,0.842,1,87.0,6.53,33.8,0.251,2020-12-27 02:00:00
2020-12-28,1,2020,1,Maturity,1.13,8.9,0.883,1,83.0,3.12,36.2,0.266,2020-12-28 02:00:00
2020-12-29,1,2020,1,Maturity,1.14,8.97,0.917,1,78.0,3.14,34.7,0.264,2020-12-29 02:00:00
2020-12-30,1,2020,1,Maturity,1.15,8.52,0.905,1,86.0,2.98,33.3,0.233,2020-12-30 02:00:00
2020-12-31,1,2020,1,Maturity,1.14,8.71,0.917,1,84.0,3.05,33.3,0.259,2020-12-31 02:00:00
2021-01-01,1,2021,1,Germination,0.62,3.74,0.433,1,54.0,1.31,30.3,0.465,2021-01-01 02:00:00
2021-01-02,1,2021,1,Germination,0.65,4.15,0.314,1,62.0,8.74,30.3,0.431,2021-01-02 02:00:00
2021-01-03,1,2021,1,Germination,0.69,4.38,0.344,1,61.0,1.53,28.7,0.425,2021-01-03 02:00:00
2021-01-04,1,2021,1,Germination,0.66,4.06,0.294,1,56.0,5.8,27.9,0.418,2021-01-04 02:00:00
2021-01-05,1,2021,1,Germination,0.71,4.07,0.325,1,59.0,1.42,31.6,0.413,2021-01-05 02:00:00
2021-01-06,1,2021,1,Germination,0.6,3.68,0.354,1,62.0,1.29,30.4,0.438,2021-01-06 02:00:00
2021-01-07,1,2021,1,Germination,0.68,4.2,0.25,1,63.0,9.97,30.9,0.442,2021-01-07 02:00:00
2021-01-08,1,2021,1,Germination,0.69,4.43,0.269,1,66.0,1.55,29.2,0.448,2021-01-08 02:00:00
2021-01-09,1,2021,1,Germination,0.61,4.01,0.304,1,62.0,1.4,29.6,0.45,2021-01-09 02:00:00
2021-01-10,1,2021,1,Germination,0.58,3.45,0.259,1,61.0,1.21,29.9,0.426,2021-01-10 02:00:00
2021-01-11,1,2021,1,Germination,0.61,3.78,0.295,1,66.0,1.32,30.8,0.463,2021-01-11 02:00:00
2021-01-12,1,2021,1,Germination,0.69,4.02,0.299,1,62.0,1.41,29.1,0.449,2021-01-12 02:00:00
2021-01-13,1,2021,1,Germination,0.66,4.03,0.335,1,67.0,1.41,28.9,0.44,2021-01-13 02:00:00
2021-01-14,1,2021,1,Germination,0.65,4.0,0.366,1,76.0,1.4,30.9,0.474,2021-01-14 02:00:00
2021-01-15,1,2021,1,Germination,0.65,4.19,0.392,1,59.0,1.47,28.0,0.483,2021-01-15 02:00:00
2021-01-16,1,2021,1,Germination,0.65,3.93,0.343,1,67.0,1.38,30.6,0.45,2021-01-16 02:00:00
2021-01-17,1,2021,1,Germination,0.67,4.09,0.375,1,62.0,1.43,28.6,0.461,2021-01-17 02:00:00
2021-01-18,1,2021,1,Germination,0.69,4.08,0.267,1,63.0,1.43,29.4,0.45,2021-01-18 02:00:00
2021-01-19,1,2021,1,Germination,0.69,4.13,0.25,1,62.0,8.7,30.3,0.473,2021-01-19 02:00:00
2021-01-20,1,2021,1,Germination,0.66,4.29,0.285,1,51.0,1.5,27.6,0.419,2021-01-20 02:00:00
2021-01-21,1,2021,1,Germination,0.69,4.14,0.321,1,63.0,1.45,29.7,0.444,2021-01-21 02:00:00
2021-01-22,1,2021,1,Germination,0.71,4.7,0.358,1,60.0,1.64,29.7,0.452,2021-01-22 02:00:00
2021-01-23,1,2021,1,Germination,0.69,4.35,0.272,1,62.0,8.16,30.2,0.4,2021-01-23 02:00:00
2021-01-24,1,2021,1,Germination,0.68,4.13,0.25,1,68.0,1.45,30.1,0.448,2021-01-24 02:00:00
2021-01-25,1,2021,1,Germination,0.66,3.92,0.273,1,73.0,1.37,29.7,0.43,2021-01-25 02:00:00
2021-01-26,1,2021,1,Germination,0.66,4.26,0.25,1,68.0,5.9,29.8,0.438,2021-01-26 02:00:00
2021-01-27,1,2021,1,Germination,0.72,4.34,0.283,1,59.0,1.52,29.9,0.421,2021-01-27 02:00:00
2021-01-28,1,2021,1,Germination,0.74,4.83,0.301,1,62.0,1.69,29.3,0.387,2021-01-28 02:00:00
2021-01-29,1,2021,1,Germination,0.66,3.68,0.332,1,69.0,1.29,28.5,0.421,2021-01-29 02:00:00
2021-01-30,1,2021,1,Germination,0.64,4.02,0.366,1,63.0,1.41,29.1,0.456,2021-01-30 02:00:00
2021-01-31,1,2021,1,Germination,0.72,4.4,0.392,1,59.0,1.54,31.0,0.437,2021-01-31 02:00:00
2021-02-01,1,2021,1,Germination,0.71,4.64,0.403,1,71.0,1.62,30.0,0.428,2021-02-01 02:00:00
2021-02-02,1,2021,1,Germination,0.73,4.86,0.414,1,61.0,1.7,28.3,0.401,2021-02-02 02:00:00
2021-02-03,1,2021,1,Germination,0.71,4.36,0.445,1,53.0,1.53,29.2,0.471,2021-02-03 02:00:00
2021-02-04,1,2021,1,Germination,0.68,4.17,0.429,1,63.0,1.46,30.4,0.37,2021-02-04 02:00:00
2021-02-05,1,2021,1,Germination,0.68,4.21,0.437,1,62.0,1.47,30.5,0.449,2021-02-05 02:00:00
2021-02-06,1,2021,1,Germination,0.63,4.19,0.448,1,63.0,1.47,27.9,0.417,2021-02-06 02:00:00
2021-02-07,1,2021,1,Germination,0.74,4.73,0.449,1,69.0,1.66,30.2,0.439,2021-02-07 02:00:00
2021-02-08,1,2021,1,Germination,0.73,4.32,0.479,1,74.0,1.51,28.9,0.445,2021-02-08 02:00:00
2021-02-09,1,2021,1,Germination,0.72,4.45,0.486,1,63.0,1.56,29.0,0.413,2021-02-09 02:00:00
2021-02-10,1,2021,1,Germination,0.7,4.45,0.491,1,67.0,1.56,30.1,0.413,2021-02-10 02:00:00
2021-02-11,1,2021,1,Germination,0.67,4.42,0.459,1,66.0,1.55,27.6,0.42,2021-02-11 02:00:00
2021-02-12,1,2021,1,Germination,0.77,4.86,0.346,1,65.0,7.64,30.6,0.438,2021-02-12 02:00:00
2021-02-13,1,2021,1,Germination,0.72,4.28,0.381,1,71.0,1.5,30.9,0.436,2021-02-13 02:00:00
2021-02-14,1,2021,1,Germination,0.7,4.39,0.419,1,62.0,1.54,32.2,0.419,2021-02-14 02:00:00
2021-02-15,1,2021,1,Germination,0.72,4.78,0.458,1,54.0,1.67,30.3,0.416,2021-02-15 02:00:00
2021-02-16,1,2021,1,Germination,0.73,4.56,0.458,1,61.0,1.6,28.0,0.411,2021-02-16 02:00:00
2021-02-17,1,2021,1,Germination,0.72,4.39,0.493,1,67.0,1.54,30.3,0.416,2021-02-17 02:00:00
2021-02-18,1,2021,1,Germination,0.69,4.25,0.384,1,59.0,10.67,28.0,0.395,2021-02-18 02:00:00
2021-02-19,1,2021,1,Germination,0.73,4.98,0.383,1,65.0,1.74,31.1,0.414,2021-02-19 02:00:00
2021-02-20,1,2021,1,Germination,0.73,4.46,0.417,1,68.0,1.56,29.9,0.42,2021-02-20 02:00:00
2021-02-21,1,2021,1,Germination,0.66,4.05,0.4,1,72.0,1.42,30.4,0.428,2021-02-21 02:00:00
2021-02-22,1,2021,1,Germination,0.73,4.6,0.344,1,70.0,1.61,32.2,0.434,2021-02-22 02:00:00
2021-02-23,1,2021,1,Germination,0.72,4.63,0.364,1,70.0,1.62,31.5,0.429,2021-02-23 02:00:00
2021-02-24,1,2021,1,Germination,0.68,4.26,0.279,1,62.0,8.01,29.0,0.418,2021-02-24 02:00:00
2021-02-25,1,2021,1,Germination,0.73,4.56,0.25,1,58.0,1.6,31.3,0.431,2021-02-25 02:00:00
2021-02-26,1,2021,1,Germination,0.71,4.5,0.283,1,59.0,1.58,27.8,0.453,2021-02-26 02:00:00
2021-02-27,1,2021,1,Germination,0.71,4.47,0.25,1,64.0,1.56,30.5,0.42,2021-02-27 02:00:00
2021-02-28,1,2021,1,Germination,0.74,4.6,0.278,1,65.0,1.61,31.9,0.42,2021-02-28 02:00:00
2021-03-01,1,2021,1,Germination,0.71,4.11,0.301,1,70.0,1.44,29.9,0.452,2021-03-01 02:00:00
2021-03-02,1,2021,1,Germination,0.78,4.87,0.326,1,66.0,1.7,29.3,0.405,2021-03-02 02:00:00
2021-03-03,1,2021,1,Germination,0.74,4.75,0.345,1,56.0,1.66,31.3,0.435,2021-03-03 02:00:00
2021-03-04,1,2021,1,Germination,0.76,4.44,0.373,1,63.0,1.55,29.9,0.445,2021-03-04 02:00:00
2021-03-05,1,2021,1,Germination,0.75,4.64,0.318,1,66.0,7.06,31.2,0.398,2021-03-05 02:00:00
2021-03-06,1,2021,1,Germination,0.73,4.75,0.25,1,59.0,11.12,31.0,0.41,2021-03-06 02:00:00
2021-03-07,1,2021,1,Germination,0.73,4.3,0.25,1,62.0,1.5,28.3,0.398,2021-03-07 02:00:00
2021-03-08,1,2021,1,Germination,0.74,4.95,0.286,1,69.0,1.73,29.5,0.43,2021-03-08 02:00:00
2021-03-09,1,2021,1,Germination,0.74,4.83,0.317,1,68.0,1.69,29.9,0.383,2021-03-09 02:00:00
2021-03-10,1,2021,1,Germination,0.73,4.62,0.342,1,69.0,1.62,31.3,0.418,2021-03-10 02:00:00
2021-03-11,1,2021,1,Germination,0.8,5.32,0.381,1,71.0,1.86,29.5,0.401,2021-03-11 02:00:00
2021-03-12,1,2021,1,Germination,0.76,5.37,0.397,1,61.0,1.88,31.3,0.386,2021-03-12 02:00:00
2021-03-13,1,2021,1,Germination,0.73,4.79,0.418,1,66.0,1.68,32.2,0.399,2021-03-13 02:00:00
2021-03-14,1,2021,1,Germination,0.76,4.9,0.423,1,66.0,1.72,30.4,0.388,2021-03-14 02:00:00
2021-03-15,1,2021,1,Vegetative,0.72,4.57,0.457,1,70.0,1.6,29.4,0.372,2021-03-15 02:00:00
2021-03-16,1,2021,1,Vegetative,0.78,4.93,0.484,1,64.0,1.73,30.7,0.424,2021-03-16 02:00:00
2021-03-17,1,2021,1,Vegetative,0.77,5.44,0.517,1,71.0,1.9,31.8,0.413,2021-03-17 02:00:00
2021-03-18,1,2021,1,Vegetative,0.76,4.74,0.388,1,63.0,8.12,30.6,0.408,2021-03-18 02:00:00
2021-03-19,1,2021,1,Vegetative,0.73,5.15,0.363,1,65.0,1.8,30.0,0.406,2021-03-19 02:00:00
