time,region_id,year_id,precipitation_mm,evapotranspiration_mm,groundwater_depth_m,runoff_mm,river_flow_m3s,reservoir_storage_m3,irrigation_supply_available_m3,soil_water_deficit_index_mm,water_balance_percent,updated_at
2020-08-08,1,2020,6.0,7.1,6.1,0.0,24.45,0.0,871007.0,1.12,84.28,2020-08-08 02:00:00
2020-08-09,1,2020,1.6,7.6,5.93,0.0,11.44,0.0,869201.0,6.03,20.98,2020-08-09 02:00:00
2020-08-10,1,2020,1.8,7.0,5.89,1.0,17.25,0.0,888291.0,5.23,25.34,2020-08-10 02:00:00
2020-08-11,1,2020,2.0,7.3,6.71,0.0,13.0,0.0,886044.0,5.24,27.86,2020-08-11 02:00:00
2020-08-12,1,2020,0.0,7.0,5.1,0.0,10.63,0.0,856362.0,7.02,0.0,2020-08-12 02:00:00
2020-08-13,1,2020,0.0,6.9,5.82,0.4,4.86,0.0,877454.0,6.91,0.0,2020-08-13 02:00:00
2020-08-14,1,2020,2.9,6.9,5.9,0.0,20.89,0.0,849105.0,4.06,41.42,2020-08-14 02:00:00
2020-08-15,1,2020,0.0,6.9,6.21,1.4,12.93,0.0,844952.0,6.87,0.0,2020-08-15 02:00:00
2020-08-16,1,2020,2.2,7.3,5.27,0.6,18.79,0.0,878278.0,5.1,30.5,2020-08-16 02:00:00
2020-08-17,1,2020,0.5,7.6,5.78,0.7,12.44,0.0,862521.0,7.07,6.39,2020-08-17 02:00:00
2020-08-18,1,2020,1.0,7.6,5.98,0.5,14.45,0.0,863390.0,6.6,12.78,2020-08-18 02:00:00
2020-08-19,1,2020,0.0,7.1,5.86,0.0,8.76,0.0,864170.0,7.09,0.0,2020-08-19 02:00:00
2020-08-20,1,2020,0.7,7.1,6.49,1.5,7.79,0.0,856721.0,6.36,10.55,2020-08-20 02:00:00
2020-08-21,1,2020,1.4,7.0,6.23,0.2,18.5,0.0,867725.0,5.62,19.86,2020-08-21 02:00:00
2020-08-22,1,2020,2.2,6.9,5.68,0.4,17.2,0.0,920804.0,-0.15,172.23,2020-08-22 02:00:00
2020-08-23,1,2020,1.1,7.1,5.79,0.0,14.75,0.0,904449.0,5.95,16.0,2020-08-23 02:00:00
2020-08-24,1,2020,3.1,7.1,6.09,0.0,14.45,0.0,925710.0,3.96,44.21,2020-08-24 02:00:00
2020-08-25,1,2020,1.1,6.8,4.84,0.7,6.78,0.0,969761.0,5.71,16.15,2020-08-25 02:00:00
2020-08-26,1,2020,0.0,7.3,5.87,0.0,10.07,0.0,906092.0,7.26,0.0,2020-08-26 02:00:00
2020-08-27,1,2020,0.6,7.7,5.52,0.0,13.9,0.0,924165.0,7.05,8.34,2020-08-27 02:00:00
2020-08-28,1,2020,3.1,6.7,6.14,0.0,19.25,0.0,913135.0,3.66,45.65,2020-08-28 02:00:00
2020-08-29,1,2020,0.0,7.5,4.92,0.0,11.82,0.0,929224.0,7.52,0.0,2020-08-29 02:00:00
2020-08-30,1,2020,1.2,7.6,5.47,0.0,13.19,0.0,885553.0,6.46,15.48,2020-08-30 02:00:00
2020-08-31,1,2020,0.0,6.8,5.65,0.3,9.19,0.0,895645.0,6.83,0.0,2020-08-31 02:00:00
2020-09-01,1,2020,3.8,6.9,6.25,0.4,17.57,0.0,916415.0,3.1,55.18,2020-09-01 02:00:00
2020-09-02,1,2020,0.0,7.1,6.07,0.0,12.51,0.0,905280.0,7.09,0.0,2020-09-02 02:00:00
2020-09-03,1,2020,3.5,7.0,5.86,0.2,15.99,0.0,941686.0,3.46,50.25,2020-09-03 02:00:00
2020-09-04,1,2020,0.3,7.0,5.55,0.0,14.78,0.0,904188.0,6.7,4.41,2020-09-04 02:00:00
2020-09-05,1,2020,0.0,6.9,6.36,0.0,11.29,0.0,918875.0,6.95,0.0,2020-09-05 02:00:00
2020-09-06,1,2020,3.2,7.3,6.18,0.0,15.85,0.0,927327.0,4.12,43.77,2020-09-06 02:00:00
2020-09-07,1,2020,0.8,6.9,6.33,1.2,6.6,0.0,893555.0,6.13,10.95,2020-09-07 02:00:00
2020-09-08,1,2020,0.1,6.7,5.77,0.0,12.11,0.0,908266.0,6.53,2.13,2020-09-08 02:00:00
2020-09-09,1,2020,0.1,6.7,5.92,0.0,5.84,0.0,903209.0,6.63,1.17,2020-09-09 02:00:00
2020-09-10,1,2020,1.2,7.2,6.02,0.0,10.57,0.0,906391.0,5.99,16.32,2020-09-10 02:00:00
2020-09-11,1,2020,1.6,7.5,5.11,0.6,11.9,0.0,926380.0,5.89,21.84,2020-09-11 02:00:00
2020-09-12,1,2020,0.0,8.1,6.31,0.0,9.31,0.0,896567.0,8.07,0.0,2020-09-12 02:00:00
2020-09-13,1,2020,2.2,6.9,5.78,0.0,8.16,0.0,922515.0,4.7,31.9,2020-09-13 02:00:00
2020-09-14,1,2020,1.1,7.5,5.75,0.0,10.5,0.0,931180.0,6.47,14.12,2020-09-14 02:00:00
2020-09-15,1,2020,0.0,7.1,5.77,0.5,8.8,0.0,892670.0,7.05,0.0,2020-09-15 02:00:00
2020-09-16,1,2020,2.2,7.4,5.47,0.1,24.95,0.0,903517.0,5.24,29.28,2020-09-16 02:00:00
2020-09-17,1,2020,0.0,6.9,5.66,0.0,2.43,0.0,969916.0,3.2,107.38,2020-09-17 02:00:00
2020-09-18,1,2020,0.5,7.2,6.23,0.8,15.12,0.0,956939.0,6.75,6.77,2020-09-18 02:00:00
2020-09-19,1,2020,0.8,7.2,5.16,0.4,19.23,0.0,989094.0,6.44,11.13,2020-09-19 02:00:00
2020-09-20,1,2020,0.3,7.3,5.9,0.0,10.49,0.0,955031.0,7.01,4.43,2020-09-20 02:00:00
2020-09-21,1,2020,0.0,7.5,6.2,0.0,6.69,0.0,961178.0,7.49,0.0,2020-09-21 02:00:00
2020-09-22,1,2020,0.4,7.6,6.37,0.7,14.13,0.0,1011301.0,3.96,90.73,2020-09-22 02:00:00
2020-09-23,1,2020,0.2,7.1,5.5,1.4,10.47,0.0,1024409.0,6.93,2.44,2020-09-23 02:00:00
2020-09-24,1,2020,0.0,7.2,6.66,0.3,10.7,0.0,1012011.0,7.25,0.0,2020-09-24 02:00:00
2020-09-25,1,2020,0.0,7.7,5.67,1.6,8.03,0.0,970305.0,7.71,0.0,2020-09-25 02:00:00
2020-09-26,1,2020,0.0,7.7,5.46,1.1,7.94,0.0,1024510.0,7.7,0.0,2020-09-26 02:00:00
2020-09-27,1,2020,0.7,7.6,5.48,0.6,20.02,0.0,985150.0,6.98,8.63,2020-09-27 02:00:00
2020-09-28,1,2020,1.1,7.4,6.32,0.0,6.76,0.0,955749.0,6.33,14.63,2020-09-28 02:00:00
2020-09-29,1,2020,0.0,7.4,6.32,0.4,5.54,0.0,990810.0,7.4,0.0,2020-09-29 02:00:00
2020-09-30,1,2020,0.0,7.1,6.4,0.0,6.43,0.0,994458.0,7.08,0.0,2020-09-30 02:00:00
2020-10-01,1,2020,0.0,7.6,5.76,0.0,10.37,0.0,982076.0,7.58,0.0,2020-10-01 02:00:00
2020-10-02,1,2020,7.8,6.8,5.87,1.5,29.14,0.0,995380.0,-0.95,113.93,2020-10-02 02:00:00
2020-10-03,1,2020,2.8,8.0,6.92,0.1,18.1,0.0,986255.0,5.14,35.55,2020-10-03 02:00:00
2020-10-04,1,2020,0.2,7.3,5.99,0.0,11.6,0.0,982387.0,7.08,3.11,2020-10-04 02:00:00
2020-10-05,1,2020,0.0,7.5,6.39,1.4,12.72,0.0,989468.0,7.5,0.0,2020-10-05 02:00:00
2020-10-06,1,2020,1.5,7.5,6.07,0.1,11.2,0.0,982433.0,5.99,20.32,2020-10-06 02:00:00
2020-10-07,1,2020,0.0,7.1,5.16,0.0,12.44,0.0,945509.0,7.12,0.0,2020-10-07 02:00:00
2020-10-08,1,2020,0.0,7.6,6.59,0.3,11.33,0.0,991513.0,7.58,0.18,2020-10-08 02:00:00
2020-10-09,1,2020,1.8,7.4,5.89,0.2,13.28,0.0,973827.0,5.6,24.43,2020-10-09 02:00:00
2020-10-10,1,2020,1.6,7.2,6.74,0.0,10.71,0.0,991010.0,5.63,22.3,2020-10-10 02:00:00
2020-10-11,1,2020,1.7,8.2,5.26,1.3,14.68,0.0,1000760.0,6.49,20.84,2020-10-11 02:00:00
2020-10-12,1,2020,0.0,7.2,6.39,0.7,8.26,0.0,975757.0,7.21,0.0,2020-10-12 02:00:00
2020-10-13,1,2020,4.5,7.0,5.35,0.7,25.2,0.0,951178.0,2.43,65.13,2020-10-13 02:00:00
2020-10-14,1,2020,1.6,7.5,6.4,1.7,15.7,0.0,1010490.0,5.94,20.9,2020-10-14 02:00:00
2020-10-15,1,2020,3.6,7.3,5.84,1.3,22.54,0.0,969174.0,3.67,49.6,2020-10-15 02:00:00
2020-10-16,1,2020,0.7,7.7,5.73,0.3,9.22,0.0,1004870.0,6.94,9.37,2020-10-16 02:00:00
2020-10-17,1,2020,1.0,6.9,5.86,0.0,16.17,0.0,983008.0,5.87,14.58,2020-10-17 02:00:00
2020-10-18,1,2020,4.6,7.3,6.38,0.1,22.45,0.0,976700.0,2.74,62.57,2020-10-18 02:00:00
2020-10-19,1,2020,0.6,7.4,5.8,0.0,9.61,0.0,998546.0,6.76,8.39,2020-10-19 02:00:00
2020-10-20,1,2020,0.0,7.2,5.77,0.8,6.78,0.0,997620.0,7.23,0.0,2020-10-20 02:00:00
2020-10-21,1,2020,0.0,7.6,5.7,0.0,3.94,0.0,1006129.0,7.6,0.0,2020-10-21 02:00:00
2020-10-22,1,2020,4.0,7.8,5.99,1.2,24.36,0.0,967318.0,3.79,51.65,2020-10-22 02:00:00
2020-10-23,1,2020,2.5,7.0,5.6,0.5,13.94,0.0,1014313.0,1.09,133.64,2020-10-23 02:00:00
2020-10-24,1,2020,0.3,7.2,6.13,0.0,16.11,0.0,1024911.0,6.85,4.65,2020-10-24 02:00:00
2020-10-25,1,2020,5.6,7.5,6.52,1.5,21.64,0.0,1021573.0,1.9,74.69,2020-10-25 02:00:00
2020-10-26,1,2020,0.0,7.3,5.82,0.0,9.83,0.0,1036843.0,7.35,0.0,2020-10-26 02:00:00
2020-10-27,1,2020,0.0,7.8,5.46,1.4,8.2,0.0,1015048.0,7.79,0.0,2020-10-27 02:00:00
2020-10-28,1,2020,1.1,7.8,5.5,0.1,13.41,0.0,1050874.0,3.65,92.64,2020-10-28 02:00:00
2020-10-29,1,2020,3.4,7.7,6.27,0.0,19.67,0.0,1029956.0,4.33,43.91,2020-10-29 02:00:00
2020-10-30,1,2020,8.1,7.9,6.8,2.5,30.76,0.0,1081428.0,-0.21,102.7,2020-10-30 02:00:00
2020-10-31,1,2020,0.4,7.5,5.9,1.0,12.92,0.0,1059043.0,7.16,4.97,2020-10-31 02:00:00
2020-11-01,1,2020,2.0,7.7,5.99,0.4,16.27,0.0,1026091.0,5.73,25.74,2020-11-01 02:00:00
2020-11-02,1,2020,0.0,7.5,5.46,0.1,13.29,0.0,1058864.0,7.51,0.0,2020-11-02 02:00:00
2020-11-03,1,2020,0.0,8.2,5.88,0.0,17.74,0.0,1030634.0,8.23,0.0,2020-11-03 02:00:00
2020-11-04,1,2020,1.2,7.9,5.54,0.3,10.1,0.0,1010224.0,6.76,14.89,2020-11-04 02:00:00
2020-11-05,1,2020,5.5,7.7,5.51,1.7,29.31,0.0,1050486.0,2.16,71.95,2020-11-05 02:00:00
2020-11-06,1,2020,2.4,7.6,6.0,0.2,17.68,0.0,1064458.0,5.17,31.9,2020-11-06 02:00:00
2020-11-07,1,2020,0.3,7.4,6.03,0.0,11.14,0.0,1038127.0,7.11,3.92,2020-11-07 02:00:00
2020-11-08,1,2020,0.0,8.0,5.96,0.0,10.54,0.0,1030517.0,8.03,0.0,2020-11-08 02:00:00
2020-11-09,1,2020,0.0,7.5,6.45,0.0,9.88,0.0,1051652.0,7.46,0.0,2020-11-09 02:00:00
2020-11-10,1,2020,2.3,7.5,6.12,0.0,17.16,0.0,1060550.0,5.19,30.78,2020-11-10 02:00:00
2020-11-11,1,2020,0.0,7.3,6.06,0.0,9.61,0.0,1046904.0,7.33,0.0,2020-11-11 02:00:00
2020-11-12,1,2020,9.4,7.7,6.19,0.4,35.12,0.0,1055041.0,-1.67,121.72,2020-11-12 02:00:00
2020-11-13,1,2020,2.4,7.9,6.31,1.4,17.57,0.0,1086316.0,5.56,29.83,2020-11-13 02:00:00
2020-11-14,1,2020,0.0,6.6,6.41,0.0,9.4,0.0,1092208.0,6.64,0.0,2020-11-14 02:00:00
2020-11-15,1,2020,0.9,6.8,5.83,2.7,10.21,0.0,1046705.0,5.95,12.91,2020-11-15 02:00:00
2020-11-16,1,2020,1.8,7.5,6.28,0.0,14.09,0.0,1068555.0,5.66,24.41,2020-11-16 02:00:00
2020-11-17,1,2020,0.5,7.6,5.69,0.5,10.39,0.0,1070927.0,3.24,108.96,2020-11-17 02:00:00
2020-11-18,1,2020,0.0,7.4,5.73,0.0,8.22,0.0,1120358.0,7.44,0.0,2020-11-18 02:00:00
2020-11-19,1,2020,2.0,6.6,5.62,0.0,20.92,0.0,1119939.0,4.61,30.16,2020-11-19 02:00:00
2020-11-20,1,2020,5.5,7.2,6.68,0.5,18.78,0.0,1117029.0,1.66,76.84,2020-11-20 02:00:00
2020-11-21,1,2020,0.0,8.0,5.86,0.2,7.52,0.0,1054953.0,8.0,0.39,2020-11-21 02:00:00
2020-11-22,1,2020,3.3,7.1,5.87,0.1,18.23,0.0,1109971.0,3.78,46.71,2020-11-22 02:00:00
2020-11-23,1,2020,0.0,7.5,6.19,0.7,14.77,0.0,1103834.0,7.51,0.0,2020-11-23 02:00:00
2020-11-24,1,2020,0.1,7.5,6.34,0.4,13.99,0.0,1071576.0,7.4,1.37,2020-11-24 02:00:00
2020-11-25,1,2020,2.0,8.1,5.34,0.3,17.82,0.0,1086297.0,6.12,24.28,2020-11-25 02:00:00
2020-11-26,1,2020,1.1,7.6,5.83,1.4,13.39,0.0,1115519.0,6.44,14.82,2020-11-26 02:00:00
2020-11-27,1,2020,0.6,8.1,5.98,0.0,9.29,0.0,1091715.0,7.46,7.78,2020-11-27 02:00:00
2020-11-28,1,2020,0.0,7.1,5.61,0.5,12.79,0.0,1076556.0,7.08,0.0,2020-11-28 02:00:00
2020-11-29,1,2020,0.0,7.4,6.31,0.0,11.0,0.0,1106230.0,7.42,0.0,2020-11-29 02:00:00
2020-11-30,1,2020,0.7,7.8,5.82,0.0,14.79,0.0,1060001.0,7.1,9.53,2020-11-30 02:00:00
2020-12-01,1,2020,0.4,7.6,6.47,0.1,10.52,0.0,1123869.0,7.26,4.89,2020-12-01 02:00:00
2020-12-02,1,2020,3.0,7.4,6.29,1.4,19.83,0.0,1099728.0,4.37,41.08,2020-12-02 02:00:00
2020-12-03,1,2020,0.0,8.0,6.55,0.0,9.8,0.0,1091888.0,7.97,0.0,2020-12-03 02:00:00
2020-12-04,1,2020,7.8,7.8,6.66,1.5,31.96,0.0,1071690.0,-0.03,100.43,2020-12-04 02:00:00
2020-12-05,1,2020,5.7,7.7,5.43,0.0,27.87,0.0,1120721.0,0.62,109.47,2020-12-05 02:00:00
2020-12-06,1,2020,2.6,7.4,6.02,1.4,18.71,0.0,1104232.0,4.75,35.75,2020-12-06 02:00:00
2020-12-07,1,2020,8.2,8.2,6.82,2.9,30.35,0.0,1093900.0,0.02,99.75,2020-12-07 02:00:00
2020-12-08,1,2020,0.0,7.9,6.23,1.6,5.95,0.0,1116764.0,7.89,0.0,2020-12-08 02:00:00
2020-12-09,1,2020,0.0,7.6,5.82,0.0,1.71,0.0,1109396.0,7.61,0.0,2020-12-09 02:00:00
2020-12-10,1,2020,0.0,7.2,6.5,0.0,5.62,0.0,1049464.0,7.15,0.0,2020-12-10 02:00:00
2020-12-11,1,2020,0.0,7.8,6.48,0.2,8.9,0.0,1151391.0,7.76,0.0,2020-12-11 02:00:00
2020-12-12,1,2020,1.4,7.7,6.21,0.0,16.57,0.0,1113502.0,6.34,17.98,2020-12-12 02:00:00
2020-12-13,1,2020,0.0,7.5,5.4,0.0,11.72,0.0,1120590.0,7.47,0.0,2020-12-13 02:00:00
2020-12-14,1,2020,0.0,8.1,6.09,0.0,2.12,0.0,1183757.0,4.23,96.07,2020-12-14 02:00:00
2020-12-15,1,2020,0.0,7.6,6.47,0.0,9.86,0.0,1157372.0,7.58,0.0,2020-12-15 02:00:00
2020-12-16,1,2020,3.0,7.8,5.77,0.6,14.93,0.0,1175137.0,4.74,38.94,2020-12-16 02:00:00
2020-12-17,1,2020,0.4,7.6,6.58,0.8,12.46,0.0,1186942.0,7.13,5.68,2020-12-17 02:00:00
2020-12-18,1,2020,0.0,7.6,6.49,0.0,8.91,0.0,1154087.0,7.64,0.0,2020-12-18 02:00:00
2020-12-19,1,2020,0.0,7.7,5.42,0.9,12.48,0.0,1148648.0,7.73,0.0,2020-12-19 02:00:00
2020-12-20,1,2020,2.9,7.4,6.15,0.4,15.07,0.0,1136660.0,4.48,39.23,2020-12-20 02:00:00
2020-12-21,1,2020,0.0,7.9,6.47,0.2,11.63,0.0,1174673.0,7.9,0.33,2020-12-21 02:00:00
2020-12-22,1,2020,0.0,7.6,6.67,0.0,5.03,0.0,1156564.0,7.65,0.0,2020-12-22 02:00:00
2020-12-23,1,2020,4.7,7.3,5.9,0.0,25.7,0.0,1158717.0,2.69,63.41,2020-12-23 02:00:00
2020-12-24,1,2020,0.0,7.4,6.98,0.0,10.6,0.0,1118306.0,7.39,0.0,2020-12-24 02:00:00
2020-12-25,1,2020,3.0,7.5,5.78,1.1,14.94,0.0,1154809.0,4.59,39.16,2020-12-25 02:00:00
2020-12-26,1,2020,0.1,7.7,5.85,0.8,10.75,0.0,1151035.0,7.54,1.88,2020-12-26 02:00:00
2020-12-27,1,2020,4.6,7.5,6.49,0.0,26.77,0.0,1184254.0,1.11,108.46,2020-12-27 02:00:00
2020-12-28,1,2020,0.4,7.9,6.23,0.1,13.94,0.0,1131745.0,7.45,5.39,2020-12-28 02:00:00
2020-12-29,1,2020,0.6,7.9,5.78,0.0,11.21,0.0,1206434.0,7.27,7.58,2020-12-29 02:00:00
2020-12-30,1,2020,3.9,7.4,5.99,1.0,22.63,0.0,1184769.0,3.51,52.67,2020-12-30 02:00:00
2020-12-31,1,2020,0.0,7.6,6.03,0.0,8.92,0.0,1139107.0,7.64,0.0,2020-12-31 02:00:00
2021-01-01,1,2021,0.6,6.0,5.41,0.2,14.42,5014974.0,60070.0,5.42,10.22,2021-01-01 02:00:00
2021-01-02,1,2021,3.3,6.4,4.88,0.0,17.61,4809009.0,113183.0,-0.53,165.33,2021-01-02 02:00:00
2021-01-03,1,2021,0.5,6.4,5.48,0.0,13.0,4849143.0,130965.0,5.86,7.86,2021-01-03 02:00:00
2021-01-04,1,2021,1.4,6.1,5.67,0.0,11.29,4831645.0,163875.0,2.6,93.35,2021-01-04 02:00:00
2021-01-05,1,2021,0.3,5.7,4.84,0.0,9.86,4772673.0,123989.0,5.43,5.4,2021-01-05 02:00:00
2021-01-06,1,2021,0.5,6.1,5.43,1.2,14.89,4724299.0,184176.0,5.6,8.63,2021-01-06 02:00:00
2021-01-07,1,2021,1.2,6.2,4.66,0.0,7.59,4736964.0,191651.0,0.74,156.89,2021-01-07 02:00:00
2021-01-08,1,2021,1.3,6.4,5.24,0.1,13.03,4581453.0,209518.0,5.1,20.68,2021-01-08 02:00:00
2021-01-09,1,2021,0.2,6.6,5.62,0.0,12.63,4570492.0,175234.0,6.37,2.96,2021-01-09 02:00:00
2021-01-10,1,2021,5.6,6.0,5.32,1.6,28.93,4526708.0,193814.0,0.33,94.54,2021-01-10 02:00:00
2021-01-11,1,2021,0.1,6.2,4.28,0.0,9.5,4419664.0,170889.0,6.07,2.19,2021-01-11 02:00:00
2021-01-12,1,2021,2.1,5.8,5.62,1.0,14.18,4468277.0,217956.0,3.69,36.62,2021-01-12 02:00:00
2021-01-13,1,2021,0.0,6.1,5.35,0.6,12.29,4415898.0,199037.0,6.1,0.06,2021-01-13 02:00:00
2021-01-14,1,2021,0.4,6.2,4.32,0.0,11.71,4192519.0,196876.0,5.72,7.1,2021-01-14 02:00:00
2021-01-15,1,2021,0.7,6.4,5.05,1.0,7.46,4263495.0,239376.0,5.76,10.59,2021-01-15 02:00:00
2021-01-16,1,2021,6.0,6.0,5.14,2.7,21.01,4272310.0,192278.0,0.05,99.25,2021-01-16 02:00:00
2021-01-17,1,2021,0.2,6.1,5.75,0.4,6.11,4192231.0,206406.0,5.9,3.5,2021-01-17 02:00:00
2021-01-18,1,2021,10.0,5.9,5.22,3.6,34.21,4310312.0,215389.0,-4.04,168.33,2021-01-18 02:00:00
2021-01-19,1,2021,2.0,6.0,5.74,0.0,9.57,4224937.0,217137.0,0.32,155.24,2021-01-19 02:00:00
2021-01-20,1,2021,0.1,6.5,5.46,0.0,16.26,4127131.0,221979.0,6.37,1.89,2021-01-20 02:00:00
2021-01-21,1,2021,0.0,6.0,5.02,0.0,7.64,4018296.0,209869.0,6.0,0.0,2021-01-21 02:00:00
2021-01-22,1,2021,0.1,6.6,4.48,0.4,7.03,3969818.0,229687.0,6.54,1.18,2021-01-22 02:00:00
2021-01-23,1,2021,1.7,6.3,5.26,0.3,18.96,3931596.0,260568.0,1.3,131.99,2021-01-23 02:00:00
2021-01-24,1,2021,5.2,6.1,4.67,0.5,19.85,3917635.0,277177.0,0.91,85.07,2021-01-24 02:00:00
2021-01-25,1,2021,0.8,5.9,4.66,0.0,10.08,3869890.0,274894.0,5.11,13.86,2021-01-25 02:00:00
2021-01-26,1,2021,1.6,6.5,4.91,0.0,11.4,3825713.0,281867.0,2.62,93.49,2021-01-26 02:00:00
2021-01-27,1,2021,0.2,6.0,5.42,0.1,13.02,3745357.0,299411.0,5.79,3.96,2021-01-27 02:00:00
2021-01-28,1,2021,1.3,6.5,5.47,0.4,10.93,3671382.0,295724.0,5.19,20.43,2021-01-28 02:00:00
2021-01-29,1,2021,0.2,5.6,5.98,1.6,12.85,3667222.0,263472.0,5.39,3.44,2021-01-29 02:00:00
2021-01-30,1,2021,0.3,6.3,4.9,1.7,10.94,3657034.0,310477.0,6.0,4.42,2021-01-30 02:00:00
2021-01-31,1,2021,0.7,6.1,4.79,1.3,8.75,3585428.0,237441.0,5.42,11.37,2021-01-31 02:00:00
2021-02-01,1,2021,1.9,6.5,5.25,0.0,13.37,3420261.0,284811.0,4.62,29.22,2021-02-01 02:00:00
2021-02-02,1,2021,1.9,6.7,5.31,2.7,16.45,3578905.0,284420.0,4.81,27.81,2021-02-02 02:00:00
2021-02-03,1,2021,0.4,6.1,4.74,0.0,13.51,3457888.0,295047.0,5.78,5.87,2021-02-03 02:00:00
2021-02-04,1,2021,3.6,6.1,4.64,0.5,24.75,3314792.0,303801.0,2.52,58.91,2021-02-04 02:00:00
2021-02-05,1,2021,2.0,6.2,5.88,0.0,14.85,3356979.0,317438.0,4.18,32.48,2021-02-05 02:00:00
2021-02-06,1,2021,1.9,6.7,4.81,0.5,11.0,3290914.0,295631.0,4.76,28.39,2021-02-06 02:00:00
2021-02-07,1,2021,2.5,6.4,5.06,0.0,18.08,3337219.0,286644.0,3.84,39.8,2021-02-07 02:00:00
2021-02-08,1,2021,0.3,5.9,5.18,0.0,16.52,3269603.0,296506.0,5.58,5.72,2021-02-08 02:00:00
2021-02-09,1,2021,2.0,6.2,4.93,0.9,11.54,3203473.0,294625.0,4.2,32.12,2021-02-09 02:00:00
2021-02-10,1,2021,2.3,6.4,5.68,1.3,15.1,3215050.0,264127.0,4.05,36.4,2021-02-10 02:00:00
2021-02-11,1,2021,4.8,6.6,5.0,1.4,20.38,3093965.0,260459.0,1.78,73.04,2021-02-11 02:00:00
2021-02-12,1,2021,4.3,6.3,4.82,2.1,20.65,3093379.0,307469.0,-0.94,161.79,2021-02-12 02:00:00
2021-02-13,1,2021,0.1,5.9,5.21,0.6,14.16,3109675.0,329245.0,5.84,1.61,2021-02-13 02:00:00
2021-02-14,1,2021,0.0,6.3,5.49,0.0,14.19,3025055.0,305715.0,6.27,0.0,2021-02-14 02:00:00
2021-02-15,1,2021,0.0,6.6,5.44,0.8,10.86,2847120.0,323087.0,6.59,0.69,2021-02-15 02:00:00
2021-02-16,1,2021,2.6,6.2,5.16,1.7,13.9,2848554.0,328029.0,3.66,41.37,2021-02-16 02:00:00
2021-02-17,1,2021,0.1,6.1,4.47,0.2,12.39,2863323.0,352744.0,6.02,1.29,2021-02-17 02:00:00
2021-02-18,1,2021,0.5,6.2,5.29,0.2,15.51,2802676.0,347739.0,1.07,157.09,2021-02-18 02:00:00
2021-02-19,1,2021,2.9,6.8,4.26,0.1,20.37,2669629.0,357822.0,3.94,42.25,2021-02-19 02:00:00
2021-02-20,1,2021,0.1,6.1,4.88,0.0,10.1,2571676.0,380239.0,5.96,2.39,2021-02-20 02:00:00
2021-02-21,1,2021,3.7,6.1,4.96,0.0,22.72,2668671.0,378785.0,2.42,60.59,2021-02-21 02:00:00
2021-02-22,1,2021,6.5,6.3,6.24,2.4,28.98,2641247.0,380495.0,-0.23,103.58,2021-02-22 02:00:00
2021-02-23,1,2021,1.2,6.4,5.05,0.7,10.3,2492848.0,362625.0,5.19,19.2,2021-02-23 02:00:00
2021-02-24,1,2021,1.7,6.3,5.53,0.0,19.72,2489241.0,403039.0,1.34,130.57,2021-02-24 02:00:00
2021-02-25,1,2021,10.3,6.2,5.02,2.1,39.15,2639690.0,426190.0,-4.09,165.54,2021-02-25 02:00:00
2021-02-26,1,2021,0.3,6.3,5.89,0.7,16.98,2563833.0,413524.0,6.08,3.97,2021-02-26 02:00:00
2021-02-27,1,2021,5.9,6.3,4.25,1.0,25.63,2475419.0,378001.0,0.37,94.15,2021-02-27 02:00:00
2021-02-28,1,2021,0.7,6.2,5.69,0.0,13.12,2440304.0,425774.0,5.55,10.84,2021-02-28 02:00:00
2021-03-01,1,2021,0.9,5.8,4.88,0.5,9.06,2426588.0,426141.0,4.92,14.98,2021-03-01 02:00:00
2021-03-02,1,2021,0.9,6.2,5.06,2.2,12.37,2274771.0,419203.0,5.36,14.05,2021-03-02 02:00:00
2021-03-03,1,2021,1.4,6.4,5.3,0.0,17.82,2354237.0,401018.0,5.01,21.97,2021-03-03 02:00:00
2021-03-04,1,2021,0.5,5.8,4.8,0.5,16.61,2265699.0,399482.0,5.32,9.0,2021-03-04 02:00:00
2021-03-05,1,2021,0.8,6.2,4.92,0.0,17.76,2171006.0,390855.0,2.66,100.97,2021-03-05 02:00:00
2021-03-06,1,2021,3.6,6.5,4.83,0.0,16.65,2156122.0,493696.0,-1.84,200.92,2021-03-06 02:00:00
2021-03-07,1,2021,3.0,5.9,5.05,0.3,14.58,2106795.0,471506.0,2.9,50.8,2021-03-07 02:00:00
2021-03-08,1,2021,0.2,6.7,5.18,0.0,12.68,2063512.0,498759.0,6.51,2.7,2021-03-08 02:00:00
2021-03-09,1,2021,0.5,6.5,5.63,0.0,8.55,1988265.0,487273.0,6.02,7.82,2021-03-09 02:00:00
2021-03-10,1,2021,0.9,6.3,5.1,1.3,12.6,1959261.0,488578.0,5.44,14.05,2021-03-10 02:00:00
2021-03-11,1,2021,0.0,6.7,5.24,0.0,15.02,1832355.0,489916.0,6.65,0.0,2021-03-11 02:00:00
2021-03-12,1,2021,1.8,7.1,5.12,0.6,15.5,1824598.0,509412.0,5.31,24.82,2021-03-12 02:00:00
2021-03-13,1,2021,1.3,6.6,5.34,1.8,13.52,1802292.0,472230.0,5.29,19.46,2021-03-13 02:00:00
2021-03-14,1,2021,2.3,6.5,5.38,0.0,12.65,1756923.0,475550.0,4.15,35.63,2021-03-14 02:00:00
2021-03-15,1,2021,0.2,6.3,5.14,0.0,8.94,1709850.0,489248.0,6.1,3.93,2021-03-15 02:00:00
