time,region_id,year_id,wind_speed_kmh,wind_gust_kmh,wind_direction,rainfall_mm,rainfall_delta_percent,ph_level,npk_index,temperature_c,humidity_percent,updated_at
2020-08-21,1,2020,13.9,30.2,E,1.4,86.0,6.9,Low,25.0,70.0,2020-08-21 02:00:00
2020-08-22,1,2020,12.8,23.4,SW,2.2,58.0,6.9,Low,24.1,70.0,2020-08-22 02:00:00
2020-08-23,1,2020,13.2,22.6,W,1.1,-49.0,6.9,Low,24.0,65.0,2020-08-23 02:00:00
2020-08-24,1,2020,11.9,22.1,W,3.1,177.0,7.0,Low,24.6,66.0,2020-08-24 02:00:00
2020-08-25,1,2020,10.6,18.5,E,1.1,-65.0,6.9,Low,24.2,59.0,2020-08-25 02:00:00
2020-08-26,1,2020,9.7,24.7,SE,0.0,-100.0,7.1,Low,23.6,62.0,2020-08-26 02:00:00
2020-08-27,1,2020,10.3,24.2,N,0.6,0.0,6.8,Low,24.8,65.0,2020-08-27 02:00:00
2020-08-28,1,2020,11.1,26.0,W,3.1,378.0,6.9,Low,25.7,68.0,2020-08-28 02:00:00
2020-08-29,1,2020,10.9,27.2,SE,0.0,-100.0,7.0,Low,25.8,63.0,2020-08-29 02:00:00
2020-08-30,1,2020,9.1,22.6,N,1.2,0.0,7.0,Low,24.9,63.0,2020-08-30 02:00:00
2020-08-31,1,2020,13.2,21.9,W,0.0,-100.0,6.9,Low,24.1,64.0,2020-08-31 02:00:00
2020-09-01,1,2020,11.1,23.8,SE,3.8,0.0,7.1,Low,25.2,63.0,2020-09-01 02:00:00
2020-09-02,1,2020,11.5,21.3,W,0.0,-100.0,7.1,Low,24.0,66.0,2020-09-02 02:00:00
2020-09-03,1,2020,11.5,17.1,NW,3.5,0.0,6.9,Low,23.7,62.0,2020-09-03 02:00:00
2020-09-04,1,2020,10.9,23.6,S,0.3,-91.0,6.9,Low,25.2,60.0,2020-09-04 02:00:00
2020-09-05,1,2020,11.6,17.5,E,0.0,-100.0,7.0,Low,25.2,61.0,2020-09-05 02:00:00
2020-09-06,1,2020,8.4,23.1,NE,3.2,0.0,7.0,Low,24.2,62.0,2020-09-06 02:00:00
2020-09-07,1,2020,11.6,17.7,SW,0.8,-76.0,6.9,Low,23.7,61.0,2020-09-07 02:00:00
2020-09-08,1,2020,8.9,15.2,SW,0.1,-81.0,6.8,Low,24.6,64.0,2020-09-08 02:00:00
2020-09-09,1,2020,8.7,22.5,NW,0.1,-45.0,7.0,Low,24.5,63.0,2020-09-09 02:00:00
2020-09-10,1,2020,9.1,19.9,NW,1.2,1392.0,6.8,Low,25.0,60.0,2020-09-10 02:00:00
2020-09-11,1,2020,13.7,26.6,S,1.6,41.0,7.1,Low,24.7,62.0,2020-09-11 02:00:00
2020-09-12,1,2020,10.4,22.3,S,0.0,-100.0,6.8,Low,25.6,60.0,2020-09-12 02:00:00
2020-09-13,1,2020,9.0,14.3,NE,2.2,0.0,7.2,Low,23.3,59.0,2020-09-13 02:00:00
2020-09-14,1,2020,8.0,22.8,SE,1.1,-52.0,7.1,Low,25.3,60.0,2020-09-14 02:00:00
2020-09-15,1,2020,11.3,27.8,W,0.0,-100.0,7.0,Low,25.5,57.0,2020-09-15 02:00:00
2020-09-16,1,2020,9.7,23.0,S,2.2,0.0,7.1,Low,24.8,64.0,2020-09-16 02:00:00
2020-09-17,1,2020,10.3,15.3,NE,0.0,-100.0,7.0,Low,24.0,66.0,2020-09-17 02:00:00
2020-09-18,1,2020,13.0,28.3,W,0.5,0.0,6.9,Low,25.0,65.0,2020-09-18 02:00:00
2020-09-19,1,2020,10.2,19.5,W,0.8,65.0,7.0,Low,25.0,65.0,2020-09-19 02:00:00
2020-09-20,1,2020,12.8,19.9,W,0.3,-60.0,6.9,Low,24.8,59.0,2020-09-20 02:00:00
2020-09-21,1,2020,13.4,27.7,N,0.0,-100.0,6.9,Low,24.9,60.0,2020-09-21 02:00:00
2020-09-22,1,2020,9.6,27.0,N,0.4,0.0,6.8,Low,24.5,65.0,2020-09-22 02:00:00
2020-09-23,1,2020,10.1,25.8,E,0.2,-52.0,7.0,Low,24.9,64.0,2020-09-23 02:00:00
2020-09-24,1,2020,10.3,21.0,N,0.0,-100.0,7.0,Low,24.6,60.0,2020-09-24 02:00:00
2020-09-25,1,2020,13.9,19.1,SE,0.0,0.0,7.0,Low,24.3,60.0,2020-09-25 02:00:00
2020-09-26,1,2020,11.0,24.9,NE,0.0,0.0,7.0,Low,25.4,65.0,2020-09-26 02:00:00
2020-09-27,1,2020,10.7,25.3,SE,0.7,0.0,7.0,Low,24.3,64.0,2020-09-27 02:00:00
2020-09-28,1,2020,11.4,19.4,E,1.1,64.0,6.8,Low,24.7,60.0,2020-09-28 02:00:00
2020-09-29,1,2020,12.7,25.5,S,0.0,-100.0,6.7,Low,24.8,63.0,2020-09-29 02:00:00
2020-09-30,1,2020,12.7,20.3,S,0.0,0.0,6.8,Low,25.7,61.0,2020-09-30 02:00:00
2020-10-01,1,2020,11.4,24.2,S,0.0,0.0,6.9,Low,24.6,62.0,2020-10-01 02:00:00
2020-10-02,1,2020,11.7,20.6,SE,7.8,0.0,6.8,Low,25.4,67.0,2020-10-02 02:00:00
2020-10-03,1,2020,12.1,28.7,SW,2.8,-64.0,6.9,Low,25.2,63.0,2020-10-03 02:00:00
2020-10-04,1,2020,10.4,22.9,S,0.2,-92.0,6.9,Low,25.0,65.0,2020-10-04 02:00:00
2020-10-05,1,2020,9.9,24.5,S,0.0,-100.0,6.7,Low,24.4,60.0,2020-10-05 02:00:00
2020-10-06,1,2020,10.7,26.9,N,1.5,0.0,7.0,Low,24.9,60.0,2020-10-06 02:00:00
2020-10-07,1,2020,9.6,16.5,SE,0.0,-100.0,7.1,Low,24.4,65.0,2020-10-07 02:00:00
2020-10-08,1,2020,8.1,21.3,SW,0.0,0.0,7.0,Low,25.5,67.0,2020-10-08 02:00:00
2020-10-09,1,2020,12.3,23.1,S,1.8,12849.0,6.9,Low,25.7,65.0,2020-10-09 02:00:00
2020-10-10,1,2020,10.8,26.5,SW,1.6,-11.0,6.9,Low,24.7,67.0,2020-10-10 02:00:00
2020-10-11,1,2020,11.0,21.2,SW,1.7,6.0,6.7,Low,26.5,66.0,2020-10-11 02:00:00
2020-10-12,1,2020,11.9,26.4,NW,0.0,-100.0,7.0,Low,25.2,68.0,2020-10-12 02:00:00
2020-10-13,1,2020,12.3,20.6,SW,4.5,0.0,6.9,Low,24.5,64.0,2020-10-13 02:00:00
2020-10-14,1,2020,9.0,17.6,S,1.6,-65.0,6.9,Low,25.4,63.0,2020-10-14 02:00:00
2020-10-15,1,2020,10.2,23.3,SW,3.6,130.0,6.9,Low,24.0,63.0,2020-10-15 02:00:00
2020-10-16,1,2020,9.3,19.9,SW,0.7,-80.0,6.8,Low,24.2,66.0,2020-10-16 02:00:00
2020-10-17,1,2020,11.9,18.4,E,1.0,40.0,6.8,Low,24.8,68.0,2020-10-17 02:00:00
2020-10-18,1,2020,10.1,20.7,N,4.6,357.0,6.9,Low,24.2,63.0,2020-10-18 02:00:00
2020-10-19,1,2020,12.4,29.7,E,0.6,-86.0,6.9,Low,24.5,61.0,2020-10-19 02:00:00
2020-10-20,1,2020,9.7,16.3,NE,0.0,-100.0,7.0,Low,24.9,62.0,2020-10-20 02:00:00
2020-10-21,1,2020,12.1,23.7,NE,0.0,0.0,6.9,Low,24.2,57.0,2020-10-21 02:00:00
2020-10-22,1,2020,7.4,19.0,SW,4.0,0.0,6.8,Low,24.6,63.0,2020-10-22 02:00:00
2020-10-23,1,2020,10.1,22.5,S,2.5,-39.0,6.8,Low,24.7,61.0,2020-10-23 02:00:00
2020-10-24,1,2020,7.6,22.5,S,0.3,-86.0,6.8,Low,25.0,58.0,2020-10-24 02:00:00
2020-10-25,1,2020,10.5,17.7,NE,5.6,1574.0,6.9,Low,25.2,63.0,2020-10-25 02:00:00
2020-10-26,1,2020,13.2,18.2,SE,0.0,-100.0,6.9,Low,24.9,66.0,2020-10-26 02:00:00
2020-10-27,1,2020,8.1,18.5,E,0.0,0.0,6.9,Low,26.2,58.0,2020-10-27 02:00:00
2020-10-28,1,2020,10.3,23.8,NE,1.1,0.0,6.9,Low,24.3,63.0,2020-10-28 02:00:00
2020-10-29,1,2020,11.5,23.7,NE,3.4,215.0,7.0,Low,25.3,61.0,2020-10-29 02:00:00
2020-10-30,1,2020,12.0,23.3,SW,8.1,138.0,6.8,Low,25.9,60.0,2020-10-30 02:00:00
2020-10-31,1,2020,10.1,24.2,E,0.4,-95.0,6.8,Low,25.9,60.0,2020-10-31 02:00:00
2020-11-01,1,2020,11.0,16.8,W,2.0,431.0,6.8,Low,25.7,68.0,2020-11-01 02:00:00
2020-11-02,1,2020,11.3,22.5,N,0.0,-100.0,7.1,Low,24.6,59.0,2020-11-02 02:00:00
2020-11-03,1,2020,11.3,22.0,NW,0.0,0.0,6.9,Low,24.9,66.0,2020-11-03 02:00:00
2020-11-04,1,2020,10.6,23.8,E,1.2,0.0,6.8,Low,24.2,57.0,2020-11-04 02:00:00
2020-11-05,1,2020,12.4,27.1,SE,5.5,367.0,6.9,Low,26.2,63.0,2020-11-05 02:00:00
2020-11-06,1,2020,10.3,26.0,E,2.4,-56.0,6.9,Low,24.9,58.0,2020-11-06 02:00:00
2020-11-07,1,2020,13.2,27.0,N,0.3,-88.0,6.9,Low,25.0,63.0,2020-11-07 02:00:00
2020-11-08,1,2020,11.6,23.0,N,0.0,-100.0,6.8,Low,25.2,64.0,2020-11-08 02:00:00
2020-11-09,1,2020,9.7,25.5,NW,0.0,0.0,6.9,Low,25.7,64.0,2020-11-09 02:00:00
2020-11-10,1,2020,11.7,26.8,W,2.3,0.0,6.8,Low,24.3,62.0,2020-11-10 02:00:00
2020-11-11,1,2020,10.6,17.3,S,0.0,-100.0,6.9,Low,25.3,61.0,2020-11-11 02:00:00
2020-11-12,1,2020,9.1,22.7,N,9.4,0.0,6.9,Low,25.6,64.0,2020-11-12 02:00:00
2020-11-13,1,2020,12.9,22.5,NW,2.4,-75.0,6.7,Low,26.4,55.0,2020-11-13 02:00:00
2020-11-14,1,2020,10.5,20.7,E,0.0,-100.0,6.9,Low,24.2,64.0,2020-11-14 02:00:00
2020-11-15,1,2020,11.6,24.0,S,0.9,0.0,6.8,Low,25.8,59.0,2020-11-15 02:00:00
2020-11-16,1,2020,11.6,25.8,W,1.8,108.0,6.8,Low,25.0,68.0,2020-11-16 02:00:00
2020-11-17,1,2020,8.5,14.5,SE,0.5,-74.0,6.9,Low,24.8,58.0,2020-11-17 02:00:00
2020-11-18,1,2020,9.5,16.1,E,0.0,-100.0,6.9,Low,25.2,69.0,2020-11-18 02:00:00
2020-11-19,1,2020,9.4,15.8,SW,2.0,0.0,6.9,Low,25.0,64.0,2020-11-19 02:00:00
2020-11-20,1,2020,10.4,23.1,S,5.5,177.0,6.9,Low,24.7,58.0,2020-11-20 02:00:00
2020-11-21,1,2020,12.3,28.0,SE,0.0,-99.0,6.9,Low,25.7,58.0,2020-11-21 02:00:00
2020-11-22,1,2020,9.2,20.0,E,3.3,10410.0,6.9,Low,25.3,61.0,2020-11-22 02:00:00
2020-11-23,1,2020,8.1,24.4,S,0.0,-100.0,6.8,Low,24.9,57.0,2020-11-23 02:00:00
2020-11-24,1,2020,11.5,18.1,W,0.1,0.0,6.6,Low,25.6,58.0,2020-11-24 02:00:00
2020-11-25,1,2020,9.5,18.7,N,2.0,1804.0,6.8,Low,25.2,61.0,2020-11-25 02:00:00
2020-11-26,1,2020,11.5,24.5,S,1.1,-43.0,6.6,Low,26.4,65.0,2020-11-26 02:00:00
2020-11-27,1,2020,11.0,25.7,S,0.6,-44.0,6.8,Low,26.1,60.0,2020-11-27 02:00:00
2020-11-28,1,2020,9.7,17.6,NW,0.0,-100.0,6.9,Low,24.5,61.0,2020-11-28 02:00:00
2020-11-29,1,2020,9.6,26.8,W,0.0,0.0,6.9,Low,25.7,63.0,2020-11-29 02:00:00
2020-11-30,1,2020,12.2,27.2,SE,0.7,0.0,6.8,Low,25.3,64.0,2020-11-30 02:00:00
2020-12-01,1,2020,11.3,17.1,SE,0.4,-50.0,6.6,Low,26.4,64.0,2020-12-01 02:00:00
2020-12-02,1,2020,10.8,22.4,N,3.0,717.0,6.9,Low,25.3,59.0,2020-12-02 02:00:00
2020-12-03,1,2020,12.1,17.5,NW,0.0,-100.0,6.8,Low,25.7,62.0,2020-12-03 02:00:00
2020-12-04,1,2020,10.2,21.1,SW,7.8,0.0,6.9,Low,25.5,61.0,2020-12-04 02:00:00
2020-12-05,1,2020,11.6,27.0,S,5.7,-27.0,6.7,Low,26.0,59.0,2020-12-05 02:00:00
2020-12-06,1,2020,11.2,17.3,S,2.6,-54.0,6.9,Low,26.3,61.0,2020-12-06 02:00:00
2020-12-07,1,2020,10.4,25.2,SW,8.2,209.0,6.8,Low,25.9,56.0,2020-12-07 02:00:00
2020-12-08,1,2020,9.5,16.8,S,0.0,-100.0,6.7,Low,25.1,57.0,2020-12-08 02:00:00
2020-12-09,1,2020,11.0,17.0,NE,0.0,0.0,6.8,Low,24.9,59.0,2020-12-09 02:00:00
2020-12-10,1,2020,10.8,25.7,NE,0.0,0.0,6.8,Low,26.3,64.0,2020-12-10 02:00:00
2020-12-11,1,2020,10.1,24.6,NE,0.0,0.0,6.7,Low,25.7,58.0,2020-12-11 02:00:00
2020-12-12,1,2020,9.1,24.4,SW,1.4,0.0,6.8,Low,25.2,62.0,2020-12-12 02:00:00
2020-12-13,1,2020,9.7,24.2,NE,0.0,-100.0,6.7,Low,25.6,64.0,2020-12-13 02:00:00
2020-12-14,1,2020,12.0,24.9,SE,0.0,0.0,6.7,Low,25.1,57.0,2020-12-14 02:00:00
2020-12-15,1,2020,12.8,26.7,NE,0.0,0.0,6.9,Low,25.3,61.0,2020-12-15 02:00:00
2020-12-16,1,2020,10.4,24.4,SW,3.0,0.0,6.9,Low,25.7,55.0,2020-12-16 02:00:00
2020-12-17,1,2020,10.1,22.5,N,0.4,-86.0,6.7,Low,26.1,59.0,2020-12-17 02:00:00
2020-12-18,1,2020,9.9,17.9,W,0.0,-100.0,6.8,Low,26.0,59.0,2020-12-18 02:00:00
2020-12-19,1,2020,10.1,18.6,E,0.0,0.0,6.8,Low,25.3,59.0,2020-12-19 02:00:00
2020-12-20,1,2020,11.7,20.7,N,2.9,0.0,6.7,Low,25.4,61.0,2020-12-20 02:00:00
2020-12-21,1,2020,11.9,28.6,NW,0.0,-99.0,6.5,Low,26.7,58.0,2020-12-21 02:00:00
2020-12-22,1,2020,10.4,19.2,SE,0.0,-100.0,6.8,Low,25.3,62.0,2020-12-22 02:00:00
2020-12-23,1,2020,11.1,28.6,NW,4.7,0.0,6.8,Low,25.3,64.0,2020-12-23 02:00:00
2020-12-24,1,2020,10.8,24.3,NW,0.0,-100.0,6.8,Low,25.6,59.0,2020-12-24 02:00:00
2020-12-25,1,2020,11.0,17.0,SW,3.0,0.0,7.0,Low,26.4,65.0,2020-12-25 02:00:00
2020-12-26,1,2020,11.0,16.1,E,0.1,-95.0,6.8,Low,25.6,66.0,2020-12-26 02:00:00
2020-12-27,1,2020,12.2,18.9,E,4.6,3112.0,6.8,Low,25.5,58.0,2020-12-27 02:00:00
2020-12-28,1,2020,12.8,22.3,SW,0.4,-91.0,6.7,Low,26.5,57.0,2020-12-28 02:00:00
2020-12-29,1,2020,9.1,20.5,E,0.6,40.0,6.9,Low,26.0,62.0,2020-12-29 02:00:00
2020-12-30,1,2020,10.7,18.1,SW,3.9,555.0,6.8,Low,25.2,57.0,2020-12-30 02:00:00
2020-12-31,1,2020,11.4,24.3,N,0.0,-100.0,6.8,Low,24.6,64.0,2020-12-31 02:00:00
2021-01-01,1,2021,10.8,18.9,SW,0.6,0.0,7.3,Med-High,21.5,72.0,2021-01-01 02:00:00
2021-01-02,1,2021,7.6,15.0,S,3.3,431.0,7.2,Med-High,21.8,69.0,2021-01-02 02:00:00
2021-01-03,1,2021,11.1,23.9,N,0.5,-85.0,7.2,Med-High,21.1,66.0,2021-01-03 02:00:00
2021-01-04,1,2021,10.5,21.2,S,1.4,173.0,7.2,Med-High,21.5,66.0,2021-01-04 02:00:00
2021-01-05,1,2021,7.0,22.1,NW,0.3,-77.0,7.1,Med-High,22.8,75.0,2021-01-05 02:00:00
2021-01-06,1,2021,11.9,22.1,NE,0.5,71.0,7.1,Med-High,23.3,72.0,2021-01-06 02:00:00
2021-01-07,1,2021,10.5,17.3,W,1.2,125.0,7.1,Med-High,22.8,75.0,2021-01-07 02:00:00
2021-01-08,1,2021,10.6,28.2,N,1.3,12.0,7.1,Med-High,22.0,71.0,2021-01-08 02:00:00
2021-01-09,1,2021,9.1,23.1,SE,0.2,-85.0,7.3,Med-High,22.4,75.0,2021-01-09 02:00:00
2021-01-10,1,2021,10.4,25.0,E,5.6,2797.0,7.3,Med-High,22.3,76.0,2021-01-10 02:00:00
2021-01-11,1,2021,12.4,21.3,W,0.1,-98.0,7.2,Med-High,23.6,73.0,2021-01-11 02:00:00
2021-01-12,1,2021,11.1,18.3,S,2.1,1467.0,7.4,Med-High,22.3,72.0,2021-01-12 02:00:00
2021-01-13,1,2021,11.5,24.4,N,0.0,-100.0,7.3,Med-High,21.8,71.0,2021-01-13 02:00:00
2021-01-14,1,2021,11.3,17.5,W,0.4,11687.0,7.1,Med-High,22.6,67.0,2021-01-14 02:00:00
2021-01-15,1,2021,9.2,18.0,W,0.7,56.0,7.2,Med-High,21.6,71.0,2021-01-15 02:00:00
2021-01-16,1,2021,8.3,21.0,W,6.0,779.0,7.1,Med-High,22.4,70.0,2021-01-16 02:00:00
2021-01-17,1,2021,10.5,20.1,N,0.2,-96.0,7.3,Med-High,21.8,75.0,2021-01-17 02:00:00
2021-01-18,1,2021,10.1,20.0,W,10.0,4557.0,7.2,Med-High,21.6,71.0,2021-01-18 02:00:00
2021-01-19,1,2021,12.0,27.1,S,2.0,-80.0,7.2,Med-High,22.5,74.0,2021-01-19 02:00:00
2021-01-20,1,2021,10.1,19.9,NE,0.1,-94.0,7.1,Med-High,21.1,72.0,2021-01-20 02:00:00
2021-01-21,1,2021,10.9,28.4,NW,0.0,-100.0,7.0,Med-High,21.9,73.0,2021-01-21 02:00:00
2021-01-22,1,2021,9.6,22.1,W,0.1,0.0,7.2,Med-High,23.1,66.0,2021-01-22 02:00:00
2021-01-23,1,2021,8.2,16.4,NE,1.7,2049.0,7.0,Med-High,23.1,70.0,2021-01-23 02:00:00
2021-01-24,1,2021,10.9,17.4,S,5.2,208.0,7.0,Med-High,22.9,66.0,2021-01-24 02:00:00
2021-01-25,1,2021,11.5,20.0,NW,0.8,-84.0,7.2,Med-High,21.6,75.0,2021-01-25 02:00:00
2021-01-26,1,2021,9.9,22.8,NW,1.6,98.0,7.1,Med-High,22.1,79.0,2021-01-26 02:00:00
2021-01-27,1,2021,9.0,25.5,N,0.2,-85.0,7.1,Med-High,22.4,72.0,2021-01-27 02:00:00
2021-01-28,1,2021,9.7,24.2,N,1.3,459.0,7.4,Med-High,21.7,71.0,2021-01-28 02:00:00
2021-01-29,1,2021,9.1,25.2,NE,0.2,-86.0,7.2,Med-High,22.5,70.0,2021-01-29 02:00:00
2021-01-30,1,2021,10.6,18.0,W,0.3,44.0,7.1,Med-High,22.3,65.0,2021-01-30 02:00:00
2021-01-31,1,2021,11.0,26.6,E,0.7,151.0,7.2,Med-High,22.2,68.0,2021-01-31 02:00:00
2021-02-01,1,2021,11.3,27.4,SE,1.9,175.0,7.1,Med-High,23.1,68.0,2021-02-01 02:00:00
2021-02-02,1,2021,10.7,26.8,E,1.9,-3.0,7.3,Med-High,21.3,64.0,2021-02-02 02:00:00
2021-02-03,1,2021,10.7,20.6,N,0.4,-81.0,7.2,Med-High,21.1,70.0,2021-02-03 02:00:00
2021-02-04,1,2021,13.0,29.3,W,3.6,902.0,7.1,Med-High,23.2,78.0,2021-02-04 02:00:00
2021-02-05,1,2021,12.0,23.3,SE,2.0,-44.0,7.2,Med-High,22.7,78.0,2021-02-05 02:00:00
2021-02-06,1,2021,10.8,17.6,SW,1.9,-6.0,7.2,Med-High,20.7,71.0,2021-02-06 02:00:00
2021-02-07,1,2021,10.4,19.5,W,2.5,35.0,7.0,Med-High,22.5,70.0,2021-02-07 02:00:00
2021-02-08,1,2021,11.0,19.0,NW,0.3,-87.0,7.1,Med-High,21.8,70.0,2021-02-08 02:00:00
2021-02-09,1,2021,13.9,26.5,W,2.0,487.0,7.1,Med-High,21.9,70.0,2021-02-09 02:00:00
2021-02-10,1,2021,9.4,26.0,NW,2.3,17.0,7.2,Med-High,23.0,71.0,2021-02-10 02:00:00
2021-02-11,1,2021,12.4,25.8,SW,4.8,108.0,7.1,Med-High,22.5,66.0,2021-02-11 02:00:00
2021-02-12,1,2021,10.4,25.0,E,4.3,-11.0,7.1,Med-High,22.8,74.0,2021-02-12 02:00:00
2021-02-13,1,2021,13.6,28.4,N,0.1,-98.0,7.2,Med-High,22.3,69.0,2021-02-13 02:00:00
2021-02-14,1,2021,11.5,27.5,E,0.0,-100.0,7.2,Med-High,24.0,69.0,2021-02-14 02:00:00
2021-02-15,1,2021,9.7,15.6,W,0.0,0.0,7.0,Med-High,22.9,74.0,2021-02-15 02:00:00
2021-02-16,1,2021,9.0,18.0,NW,2.6,5561.0,7.1,Med-High,22.8,72.0,2021-02-16 02:00:00
2021-02-17,1,2021,11.8,27.2,E,0.1,-97.0,7.3,Med-High,22.6,74.0,2021-02-17 02:00:00
2021-02-18,1,2021,11.2,23.5,NE,0.5,533.0,7.2,Med-High,22.0,66.0,2021-02-18 02:00:00
2021-02-19,1,2021,10.8,26.5,N,2.9,479.0,7.0,Med-High,23.5,64.0,2021-02-19 02:00:00
2021-02-20,1,2021,10.7,17.9,SE,0.1,-95.0,7.1,Med-High,22.2,68.0,2021-02-20 02:00:00
2021-02-21,1,2021,12.2,21.9,NW,3.7,2452.0,7.2,Med-High,22.3,76.0,2021-02-21 02:00:00
2021-02-22,1,2021,11.3,20.1,N,6.5,76.0,7.1,Med-High,23.0,66.0,2021-02-22 02:00:00
2021-02-23,1,2021,13.0,28.1,E,1.2,-81.0,7.2,Med-High,22.7,68.0,2021-02-23 02:00:00
2021-02-24,1,2021,11.4,24.7,W,1.7,34.0,7.2,Med-High,21.8,69.0,2021-02-24 02:00:00
2021-02-25,1,2021,9.8,25.0,E,10.3,523.0,7.1,Med-High,22.8,70.0,2021-02-25 02:00:00
2021-02-26,1,2021,9.6,25.9,N,0.3,-98.0,7.1,Med-High,21.6,71.0,2021-02-26 02:00:00
2021-02-27,1,2021,12.7,25.1,E,5.9,2255.0,7.1,Med-High,22.8,76.0,2021-02-27 02:00:00
2021-02-28,1,2021,11.6,21.5,W,0.7,-89.0,7.1,Med-High,23.5,71.0,2021-02-28 02:00:00
2021-03-01,1,2021,11.0,28.2,E,0.9,29.0,7.0,Med-High,22.7,67.0,2021-03-01 02:00:00
2021-03-02,1,2021,9.6,19.5,NE,0.9,1.0,7.2,Med-High,22.0,71.0,2021-03-02 02:00:00
2021-03-03,1,2021,8.6,19.6,NE,1.4,61.0,7.0,Med-High,23.8,66.0,2021-03-03 02:00:00
2021-03-04,1,2021,10.6,27.6,N,0.5,-63.0,7.1,Med-High,22.9,68.0,2021-03-04 02:00:00
2021-03-05,1,2021,10.3,16.8,E,0.8,55.0,7.1,Med-High,23.2,73.0,2021-03-05 02:00:00
2021-03-06,1,2021,9.9,26.8,W,3.6,345.0,7.1,Med-High,21.9,74.0,2021-03-06 02:00:00
2021-03-07,1,2021,11.7,26.9,N,3.0,-17.0,7.2,Med-High,21.9,77.0,2021-03-07 02:00:00
2021-03-08,1,2021,8.8,20.1,SE,0.2,-94.0,7.2,Med-High,22.5,71.0,2021-03-08 02:00:00
2021-03-09,1,2021,10.1,23.1,E,0.5,183.0,7.0,Med-High,22.9,71.0,2021-03-09 02:00:00
2021-03-10,1,2021,11.5,17.4,E,0.9,74.0,7.1,Med-High,22.7,69.0,2021-03-10 02:00:00
2021-03-11,1,2021,11.2,21.6,NE,0.0,-100.0,7.1,Med-High,22.4,72.0,2021-03-11 02:00:00
2021-03-12,1,2021,12.1,20.2,E,1.8,0.0,7.2,Med-High,23.0,66.0,2021-03-12 02:00:00
2021-03-13,1,2021,11.8,23.3,SW,1.3,-27.0,7.0,Med-High,23.7,69.0,2021-03-13 02:00:00
2021-03-14,1,2021,10.1,15.4,NW,2.3,80.0,7.0,Med-High,23.0,72.0,2021-03-14 02:00:00
2021-03-15,1,2021,11.2,27.0,SE,0.2,-89.0,7.2,Med-High,21.8,66.0,2021-03-15 02:00:00
2021-03-16,1,2021,10.3,16.3,SE,0.8,217.0,7.4,Med-High,23.4,66.0,2021-03-16 02:00:00
2021-03-17,1,2021,13.4,30.2,SW,0.6,-23.0,7.2,Medium,24.3,66.0,2021-03-17 02:00:00
2021-03-18,1,2021,10.7,21.8,N,4.8,697.0,7.3,Med-High,22.9,69.0,2021-03-18 02:00:00
2021-03-19,1,2021,10.7,27.7,W,4.5,-6.0,7.3,Med-High,23.1,73.0,2021-03-19 02:00:00
2021-03-20,1,2021,10.4,22.4,N,2.6,-43.0,7.2,Med-High,21.9,71.0,2021-03-20 02:00:00
2021-03-21,1,2021,8.4,19.3,SW,0.0,-100.0,7.0,Med-High,22.5,70.0,2021-03-21 02:00:00
2021-03-22,1,2021,10.6,16.9,W,0.8,0.0,7.1,Med-High,22.7,68.0,2021-03-22 02:00:00
2021-03-23,1,2021,11.7,22.9,SE,0.0,-95.0,7.2,Med-High,23.3,67.0,2021-03-23 02:00:00
2021-03-24,1,2021,13.6,20.3,SE,1.2,3094.0,7.1,Med-High,23.6,64.0,2021-03-24 02:00:00
2021-03-25,1,2021,9.7,17.3,S,0.1,-90.0,7.2,Medium,22.0,70.0,2021-03-25 02:00:00
2021-03-26,1,2021,10.4,25.3,N,0.2,27.0,6.9,Medium,23.1,72.0,2021-03-26 02:00:00
2021-03-27,1,2021,12.1,26.5,E,2.8,1741.0,7.1,Medium,22.7,71.0,2021-03-27 02:00:00
2021-03-28,1,2021,11.6,29.4,NW,0.0,-100.0,7.1,Medium,22.1,73.0,2021-03-28 02:00:00
2021-03-29,1,2021,10.9,26.1,S,3.4,0.0,7.0,Medium,22.3,72.0,2021-03-29 02:00:00
2021-03-30,1,2021,11.9,20.2,SW,2.2,-35.0,7.1,Medium,23.1,73.0,2021-03-30 02:00:00
2021-03-31,1,2021,9.1,23.0,NE,0.4,-81.0,7.1,Medium,22.8,70.0,2021-03-31 02:00:00
2021-04-01,1,2021,7.9,18.0,E,0.2,-58.0,7.1,Medium,22.5,69.0,2021-04-01 02:00:00
2021-04-02,1,2021,8.7,17.1,SW,2.9,1591.0,7.1,Medium,21.8,68.0,2021-04-02 02:00:00
2021-04-03,1,2021,10.6,26.2,W,0.4,-86.0,7.0,Medium,23.3,72.0,2021-04-03 02:00:00
2021-04-04,1,2021,8.4,13.9,NE,5.1,1151.0,7.2,Medium,21.8,69.0,2021-04-04 02:00:00
2021-04-05,1,2021,10.5,17.5,N,0.9,-82.0,7.1,Medium,22.9,71.0,2021-04-05 02:00:00
2021-04-06,1,2021,11.1,16.2,SW,0.1,-88.0,7.0,Medium,22.7,71.0,2021-04-06 02:00:00
2021-04-07,1,2021,12.1,25.8,NE,6.8,6077.0,7.0,Med-High,23.6,67.0,2021-04-07 02:00:00
2021-04-08,1,2021,11.7,28.4,E,0.3,-96.0,7.0,Med-High,23.0,71.0,2021-04-08 02:00:00
2021-04-09,1,2021,11.4,23.5,SE,0.0,-100.0,7.0,Med-High,23.9,68.0,2021-04-09 02:00:00
