time,region_id,year_id,ndvi,ndwi,land_surface_temperature_c,satellite_soil_moisture_percent,satellite_source,vegetation_condition_index,evapotranspiration_sebal_mmday,updated_at
2020-09-14,1,2020,0.634,0.293,29.63,24.29,MODIS,39.19,6.72,2020-09-14 02:00:00
2020-09-15,1,2020,0.631,0.174,29.22,25.93,MODIS,38.09,5.91,2020-09-15 02:00:00
2020-09-16,1,2020,0.633,0.295,29.17,25.75,MODIS,38.95,6.14,2020-09-16 02:00:00
2020-09-17,1,2020,0.617,0.175,30.05,25.75,MODIS,32.33,6.11,2020-09-17 02:00:00
2020-09-18,1,2020,0.653,0.238,28.92,26.66,MODIS,47.21,6.47,2020-09-18 02:00:00
2020-09-19,1,2020,0.602,0.258,28.47,24.55,MODIS,26.57,6.82,2020-09-19 02:00:00
2020-09-20,1,2020,0.627,0.196,28.5,25.52,MODIS,36.5,7.31,2020-09-20 02:00:00
2020-09-21,1,2020,0.641,0.214,28.83,24.76,MODIS,42.27,7.05,2020-09-21 02:00:00
2020-09-22,1,2020,0.621,0.228,29.16,26.88,MODIS,34.33,6.73,2020-09-22 02:00:00
2020-09-23,1,2020,0.607,0.187,27.4,25.37,MODIS,28.5,6.7,2020-09-23 02:00:00
2020-09-24,1,2020,0.602,0.177,29.28,25.72,MODIS,26.68,6.32,2020-09-24 02:00:00
2020-09-25,1,2020,0.612,0.197,29.21,27.6,MODIS,30.59,6.99,2020-09-25 02:00:00
2020-09-26,1,2020,0.597,0.222,28.43,25.42,MODIS,24.29,6.97,2020-09-26 02:00:00
2020-09-27,1,2020,0.619,0.21,28.66,25.48,MODIS,33.25,7.21,2020-09-27 02:00:00
2020-09-28,1,2020,0.593,0.222,28.61,26.65,MODIS,22.69,6.46,2020-09-28 02:00:00
2020-09-29,1,2020,0.618,0.207,28.8,28.49,MODIS,33.09,6.73,2020-09-29 02:00:00
2020-09-30,1,2020,0.624,0.202,29.06,28.34,MODIS,35.25,6.49,2020-09-30 02:00:00
2020-10-01,1,2020,0.62,0.191,28.3,28.36,MODIS,33.62,6.06,2020-10-01 02:00:00
2020-10-02,1,2020,0.609,0.546,29.7,25.97,MODIS,29.19,6.46,2020-10-02 02:00:00
2020-10-03,1,2020,0.649,0.359,28.13,26.95,MODIS,45.23,7.23,2020-10-03 02:00:00
2020-10-04,1,2020,0.615,0.236,28.27,24.51,MODIS,31.73,7.16,2020-10-04 02:00:00
2020-10-05,1,2020,0.612,0.22,29.28,25.48,MODIS,30.68,6.71,2020-10-05 02:00:00
2020-10-06,1,2020,0.584,0.236,28.58,25.02,MODIS,19.34,6.57,2020-10-06 02:00:00
2020-10-07,1,2020,0.599,0.194,28.12,27.09,MODIS,25.35,6.38,2020-10-07 02:00:00
2020-10-08,1,2020,0.601,0.164,28.61,24.04,MODIS,26.07,6.83,2020-10-08 02:00:00
2020-10-09,1,2020,0.636,0.267,28.91,25.5,MODIS,40.18,6.7,2020-10-09 02:00:00
2020-10-10,1,2020,0.613,0.245,29.99,24.03,MODIS,30.85,6.4,2020-10-10 02:00:00
2020-10-11,1,2020,0.597,0.247,28.79,24.35,MODIS,24.51,7.19,2020-10-11 02:00:00
2020-10-12,1,2020,0.604,0.184,29.35,26.35,MODIS,27.46,6.48,2020-10-12 02:00:00
2020-10-13,1,2020,0.606,0.36,29.32,22.65,MODIS,28.17,6.15,2020-10-13 02:00:00
2020-10-14,1,2020,0.624,0.249,29.08,29.92,MODIS,35.36,6.78,2020-10-14 02:00:00
2020-10-15,1,2020,0.62,0.366,28.85,25.63,MODIS,33.89,7.48,2020-10-15 02:00:00
2020-10-16,1,2020,0.624,0.244,30.57,26.23,MODIS,35.35,6.36,2020-10-16 02:00:00
2020-10-17,1,2020,0.606,0.28,27.98,25.4,MODIS,28.1,6.7,2020-10-17 02:00:00
2020-10-18,1,2020,0.604,0.402,27.29,24.64,MODIS,27.1,6.84,2020-10-18 02:00:00
2020-10-19,1,2020,0.609,0.23,29.72,25.37,MODIS,29.48,6.73,2020-10-19 02:00:00
2020-10-20,1,2020,0.605,0.216,28.2,24.95,MODIS,27.61,6.83,2020-10-20 02:00:00
2020-10-21,1,2020,0.621,0.174,30.04,24.5,MODIS,34.25,6.9,2020-10-21 02:00:00
2020-10-22,1,2020,0.595,0.378,28.99,25.65,MODIS,23.69,6.36,2020-10-22 02:00:00
2020-10-23,1,2020,0.622,0.313,28.76,24.27,MODIS,34.46,6.68,2020-10-23 02:00:00
2020-10-24,1,2020,0.592,0.23,28.96,24.37,MODIS,22.42,6.7,2020-10-24 02:00:00
2020-10-25,1,2020,0.587,0.454,28.42,24.09,MODIS,20.31,6.71,2020-10-25 02:00:00
2020-10-26,1,2020,0.623,0.226,29.63,23.54,MODIS,34.92,6.32,2020-10-26 02:00:00
2020-10-27,1,2020,0.588,0.223,28.81,26.51,MODIS,20.95,6.87,2020-10-27 02:00:00
2020-10-28,1,2020,0.61,0.271,28.75,25.03,MODIS,29.76,7.04,2020-10-28 02:00:00
2020-10-29,1,2020,0.613,0.381,29.82,24.5,MODIS,31.1,6.13,2020-10-29 02:00:00
2020-10-30,1,2020,0.606,0.52,27.69,29.43,MODIS,28.21,6.93,2020-10-30 02:00:00
2020-10-31,1,2020,0.615,0.202,30.36,24.95,MODIS,31.87,6.32,2020-10-31 02:00:00
2020-11-01,1,2020,0.598,0.302,29.75,24.61,MODIS,24.82,7.14,2020-11-01 02:00:00
2020-11-02,1,2020,0.612,0.219,29.78,24.67,MODIS,30.46,6.95,2020-11-02 02:00:00
2020-11-03,1,2020,0.595,0.215,28.09,24.92,MODIS,23.65,7.53,2020-11-03 02:00:00
2020-11-04,1,2020,0.634,0.223,29.64,25.77,MODIS,39.53,6.87,2020-11-04 02:00:00
2020-11-05,1,2020,0.602,0.465,30.26,22.47,MODIS,26.29,7.27,2020-11-05 02:00:00
2020-11-06,1,2020,0.592,0.324,28.95,26.11,MODIS,22.31,6.65,2020-11-06 02:00:00
2020-11-07,1,2020,0.562,0.203,28.86,23.1,MODIS,10.21,6.52,2020-11-07 02:00:00
2020-11-08,1,2020,0.601,0.211,30.6,24.06,MODIS,25.87,6.95,2020-11-08 02:00:00
2020-11-09,1,2020,0.603,0.215,29.68,25.19,MODIS,26.71,6.5,2020-11-09 02:00:00
2020-11-10,1,2020,0.589,0.296,29.24,28.49,MODIS,21.3,6.73,2020-11-10 02:00:00
2020-11-11,1,2020,0.594,0.186,28.01,22.67,MODIS,23.35,6.21,2020-11-11 02:00:00
2020-11-12,1,2020,0.603,0.58,29.65,26.2,MODIS,26.97,6.63,2020-11-12 02:00:00
2020-11-13,1,2020,0.583,0.255,28.62,23.3,MODIS,18.99,6.5,2020-11-13 02:00:00
2020-11-14,1,2020,0.583,0.207,29.2,23.53,MODIS,18.68,5.69,2020-11-14 02:00:00
2020-11-15,1,2020,0.599,0.228,30.34,24.43,MODIS,25.44,5.72,2020-11-15 02:00:00
2020-11-16,1,2020,0.597,0.289,29.26,21.77,MODIS,24.59,5.89,2020-11-16 02:00:00
2020-11-17,1,2020,0.598,0.184,30.31,23.33,MODIS,24.83,7.43,2020-11-17 02:00:00
2020-11-18,1,2020,0.602,0.227,29.7,26.83,MODIS,26.31,6.14,2020-11-18 02:00:00
2020-11-19,1,2020,0.587,0.328,29.29,23.18,MODIS,20.3,6.45,2020-11-19 02:00:00
2020-11-20,1,2020,0.586,0.441,30.74,24.22,MODIS,19.99,6.63,2020-11-20 02:00:00
2020-11-21,1,2020,0.608,0.176,29.41,26.34,MODIS,28.87,7.03,2020-11-21 02:00:00
2020-11-22,1,2020,0.579,0.368,28.99,26.04,MODIS,17.28,6.2,2020-11-22 02:00:00
2020-11-23,1,2020,0.606,0.189,27.89,23.03,MODIS,28.09,6.73,2020-11-23 02:00:00
2020-11-24,1,2020,0.603,0.205,30.11,24.03,MODIS,26.8,7.31,2020-11-24 02:00:00
2020-11-25,1,2020,0.594,0.301,30.2,23.75,MODIS,23.18,6.47,2020-11-25 02:00:00
2020-11-26,1,2020,0.574,0.215,29.6,25.05,MODIS,15.03,6.65,2020-11-26 02:00:00
2020-11-27,1,2020,0.568,0.203,30.07,24.3,MODIS,12.69,6.94,2020-11-27 02:00:00
2020-11-28,1,2020,0.606,0.21,30.31,24.89,MODIS,28.16,6.9,2020-11-28 02:00:00
2020-11-29,1,2020,0.603,0.197,29.27,24.73,MODIS,26.7,6.76,2020-11-29 02:00:00
2020-11-30,1,2020,0.587,0.22,28.4,27.74,MODIS,20.59,7.43,2020-11-30 02:00:00
2020-12-01,1,2020,0.581,0.189,29.4,21.7,MODIS,18.03,7.07,2020-12-01 02:00:00
2020-12-02,1,2020,0.572,0.363,30.39,21.57,MODIS,14.19,6.57,2020-12-02 02:00:00
2020-12-03,1,2020,0.591,0.236,28.36,27.49,MODIS,22.14,6.92,2020-12-03 02:00:00
2020-12-04,1,2020,0.565,0.543,30.12,24.83,MODIS,11.35,6.84,2020-12-04 02:00:00
2020-12-05,1,2020,0.597,0.453,31.06,26.96,MODIS,24.58,6.73,2020-12-05 02:00:00
2020-12-06,1,2020,0.579,0.311,29.97,25.07,MODIS,17.4,6.57,2020-12-06 02:00:00
2020-12-07,1,2020,0.579,0.541,29.55,23.16,MODIS,17.03,7.78,2020-12-07 02:00:00
2020-12-08,1,2020,0.553,0.21,30.64,26.82,MODIS,6.78,6.85,2020-12-08 02:00:00
2020-12-09,1,2020,0.589,0.209,29.77,21.82,MODIS,21.14,6.6,2020-12-09 02:00:00
2020-12-10,1,2020,0.568,0.147,29.51,22.81,MODIS,12.65,6.65,2020-12-10 02:00:00
2020-12-11,1,2020,0.557,0.24,30.39,19.06,MODIS,8.39,7.14,2020-12-11 02:00:00
2020-12-12,1,2020,0.568,0.259,30.34,22.41,MODIS,12.87,7.53,2020-12-12 02:00:00
2020-12-13,1,2020,0.582,0.227,28.8,24.68,MODIS,18.61,6.8,2020-12-13 02:00:00
2020-12-14,1,2020,0.588,0.215,29.99,24.76,MODIS,20.99,8.06,2020-12-14 02:00:00
2020-12-15,1,2020,0.581,0.202,29.07,27.18,MODIS,17.96,6.79,2020-12-15 02:00:00
2020-12-16,1,2020,0.57,0.348,29.99,25.43,MODIS,13.53,7.24,2020-12-16 02:00:00
2020-12-17,1,2020,0.559,0.233,29.81,24.19,MODIS,9.29,7.37,2020-12-17 02:00:00
2020-12-18,1,2020,0.576,0.197,29.03,20.92,MODIS,16.1,6.9,2020-12-18 02:00:00
2020-12-19,1,2020,0.581,0.192,30.35,24.8,MODIS,17.86,6.79,2020-12-19 02:00:00
2020-12-20,1,2020,0.561,0.331,31.42,24.26,MODIS,9.95,6.19,2020-12-20 02:00:00
2020-12-21,1,2020,0.595,0.17,30.16,24.49,MODIS,23.5,7.46,2020-12-21 02:00:00
2020-12-22,1,2020,0.545,0.22,29.88,23.36,MODIS,3.61,6.67,2020-12-22 02:00:00
2020-12-23,1,2020,0.595,0.398,30.12,29.06,MODIS,23.83,6.29,2020-12-23 02:00:00
2020-12-24,1,2020,0.577,0.205,30.31,22.73,MODIS,16.3,6.58,2020-12-24 02:00:00
2020-12-25,1,2020,0.596,0.371,29.77,25.74,MODIS,23.87,6.83,2020-12-25 02:00:00
2020-12-26,1,2020,0.596,0.22,30.64,24.21,MODIS,23.96,7.02,2020-12-26 02:00:00
2020-12-27,1,2020,0.569,0.402,30.81,24.29,MODIS,13.07,6.63,2020-12-27 02:00:00
2020-12-28,1,2020,0.557,0.21,28.87,27.91,MODIS,8.34,6.75,2020-12-28 02:00:00
2020-12-29,1,2020,0.557,0.241,30.02,26.62,MODIS,8.15,6.72,2020-12-29 02:00:00
2020-12-30,1,2020,0.536,0.368,29.86,23.72,MODIS,0.0,6.81,2020-12-30 02:00:00
2020-12-31,1,2020,0.559,0.236,30.51,27.7,MODIS,8.93,7.18,2020-12-31 02:00:00
2021-01-01,1,2021,0.76,0.227,25.3,30.53,MODIS,94.86,5.89,2021-01-01 02:00:00
2021-01-02,1,2021,0.771,0.397,25.89,32.79,MODIS,99.87,5.85,2021-01-02 02:00:00
2021-01-03,1,2021,0.748,0.226,25.9,31.86,MODIS,89.2,5.9,2021-01-03 02:00:00
2021-01-04,1,2021,0.738,0.285,26.36,34.07,MODIS,84.86,5.57,2021-01-04 02:00:00
2021-01-05,1,2021,0.737,0.204,26.59,29.02,MODIS,84.16,5.23,2021-01-05 02:00:00
2021-01-06,1,2021,0.739,0.263,26.29,25.68,MODIS,85.35,5.75,2021-01-06 02:00:00
2021-01-07,1,2021,0.733,0.26,26.74,29.33,MODIS,82.62,5.19,2021-01-07 02:00:00
2021-01-08,1,2021,0.723,0.264,27.57,29.04,MODIS,77.87,5.94,2021-01-08 02:00:00
2021-01-09,1,2021,0.742,0.233,25.77,31.37,MODIS,86.54,5.63,2021-01-09 02:00:00
2021-01-10,1,2021,0.731,0.457,26.3,33.42,MODIS,81.33,5.14,2021-01-10 02:00:00
2021-01-11,1,2021,0.733,0.194,24.25,31.71,MODIS,82.26,5.61,2021-01-11 02:00:00
2021-01-12,1,2021,0.75,0.289,25.56,29.49,MODIS,90.36,5.36,2021-01-12 02:00:00
2021-01-13,1,2021,0.733,0.202,25.95,28.81,MODIS,82.53,5.87,2021-01-13 02:00:00
2021-01-14,1,2021,0.743,0.182,25.84,32.46,MODIS,87.29,5.43,2021-01-14 02:00:00
2021-01-15,1,2021,0.739,0.177,25.85,31.37,MODIS,85.13,6.31,2021-01-15 02:00:00
2021-01-16,1,2021,0.728,0.475,26.19,33.47,MODIS,80.26,5.53,2021-01-16 02:00:00
2021-01-17,1,2021,0.75,0.242,26.53,31.23,MODIS,90.08,5.51,2021-01-17 02:00:00
2021-01-18,1,2021,0.755,0.6,25.09,31.27,MODIS,92.44,4.73,2021-01-18 02:00:00
2021-01-19,1,2021,0.762,0.298,25.45,32.54,MODIS,95.9,5.22,2021-01-19 02:00:00
2021-01-20,1,2021,0.769,0.182,25.36,27.26,MODIS,99.29,5.83,2021-01-20 02:00:00
2021-01-21,1,2021,0.738,0.181,24.86,29.08,MODIS,84.6,5.1,2021-01-21 02:00:00
2021-01-22,1,2021,0.721,0.227,25.66,29.55,MODIS,76.9,5.5,2021-01-22 02:00:00
2021-01-23,1,2021,0.724,0.301,25.93,30.83,MODIS,78.22,5.6,2021-01-23 02:00:00
2021-01-24,1,2021,0.723,0.379,26.86,26.66,MODIS,77.94,5.38,2021-01-24 02:00:00
2021-01-25,1,2021,0.742,0.255,25.81,28.97,MODIS,86.79,5.47,2021-01-25 02:00:00
2021-01-26,1,2021,0.761,0.328,26.77,28.35,MODIS,95.33,5.58,2021-01-26 02:00:00
2021-01-27,1,2021,0.722,0.211,27.09,29.48,MODIS,77.17,5.55,2021-01-27 02:00:00
2021-01-28,1,2021,0.716,0.256,26.4,29.17,MODIS,74.54,5.86,2021-01-28 02:00:00
2021-01-29,1,2021,0.722,0.204,26.25,28.19,MODIS,77.35,5.5,2021-01-29 02:00:00
2021-01-30,1,2021,0.722,0.239,27.34,32.66,MODIS,77.4,5.93,2021-01-30 02:00:00
2021-01-31,1,2021,0.771,0.197,26.1,29.69,MODIS,100.0,5.9,2021-01-31 02:00:00
2021-02-01,1,2021,0.746,0.264,26.19,26.21,MODIS,88.66,5.54,2021-02-01 02:00:00
2021-02-02,1,2021,0.725,0.32,25.57,29.29,MODIS,78.53,5.59,2021-02-02 02:00:00
2021-02-03,1,2021,0.751,0.24,25.85,27.67,MODIS,90.89,5.33,2021-02-03 02:00:00
2021-02-04,1,2021,0.726,0.38,25.69,29.83,MODIS,79.15,4.78,2021-02-04 02:00:00
2021-02-05,1,2021,0.739,0.263,26.53,32.24,MODIS,85.12,5.14,2021-02-05 02:00:00
2021-02-06,1,2021,0.738,0.293,26.24,29.41,MODIS,84.65,6.14,2021-02-06 02:00:00
2021-02-07,1,2021,0.747,0.297,25.18,29.7,MODIS,88.88,6.07,2021-02-07 02:00:00
2021-02-08,1,2021,0.74,0.216,26.26,33.47,MODIS,85.79,5.93,2021-02-08 02:00:00
2021-02-09,1,2021,0.757,0.27,26.21,32.47,MODIS,93.48,5.96,2021-02-09 02:00:00
2021-02-10,1,2021,0.763,0.293,26.28,27.54,MODIS,96.14,5.52,2021-02-10 02:00:00
2021-02-11,1,2021,0.752,0.442,26.77,28.12,MODIS,91.41,6.43,2021-02-11 02:00:00
2021-02-12,1,2021,0.752,0.402,26.55,30.2,MODIS,91.04,5.72,2021-02-12 02:00:00
2021-02-13,1,2021,0.724,0.202,25.9,25.8,MODIS,78.22,5.62,2021-02-13 02:00:00
2021-02-14,1,2021,0.729,0.218,25.45,31.6,MODIS,80.34,5.84,2021-02-14 02:00:00
2021-02-15,1,2021,0.732,0.197,26.1,28.21,MODIS,81.8,5.74,2021-02-15 02:00:00
2021-02-16,1,2021,0.722,0.301,27.01,31.43,MODIS,77.24,5.7,2021-02-16 02:00:00
2021-02-17,1,2021,0.748,0.165,26.8,27.82,MODIS,89.61,5.5,2021-02-17 02:00:00
2021-02-18,1,2021,0.701,0.2,26.33,30.56,MODIS,67.47,5.35,2021-02-18 02:00:00
2021-02-19,1,2021,0.724,0.351,26.23,26.22,MODIS,78.36,6.3,2021-02-19 02:00:00
2021-02-20,1,2021,0.736,0.204,27.4,29.61,MODIS,84.01,5.13,2021-02-20 02:00:00
2021-02-21,1,2021,0.737,0.344,27.25,28.92,MODIS,84.09,5.17,2021-02-21 02:00:00
2021-02-22,1,2021,0.724,0.49,28.06,29.88,MODIS,78.34,5.57,2021-02-22 02:00:00
2021-02-23,1,2021,0.733,0.227,26.4,30.65,MODIS,82.38,5.69,2021-02-23 02:00:00
2021-02-24,1,2021,0.719,0.311,27.15,30.37,MODIS,76.1,5.76,2021-02-24 02:00:00
2021-02-25,1,2021,0.703,0.6,25.94,31.22,MODIS,68.3,5.4,2021-02-25 02:00:00
2021-02-26,1,2021,0.734,0.183,26.14,29.96,MODIS,83.12,5.71,2021-02-26 02:00:00
2021-02-27,1,2021,0.711,0.475,27.19,31.55,MODIS,72.41,5.36,2021-02-27 02:00:00
2021-02-28,1,2021,0.715,0.244,26.21,29.13,MODIS,74.06,5.97,2021-02-28 02:00:00
2021-03-01,1,2021,0.716,0.22,26.25,28.52,MODIS,74.49,5.62,2021-03-01 02:00:00
2021-03-02,1,2021,0.71,0.243,26.14,28.52,MODIS,71.69,5.31,2021-03-02 02:00:00
2021-03-03,1,2021,0.717,0.26,26.64,30.25,MODIS,75.19,5.82,2021-03-03 02:00:00
2021-03-04,1,2021,0.703,0.237,27.31,28.34,MODIS,68.4,5.4,2021-03-04 02:00:00
2021-03-05,1,2021,0.712,0.233,26.65,25.89,MODIS,72.61,5.65,2021-03-05 02:00:00
2021-03-06,1,2021,0.711,0.313,27.39,29.21,MODIS,72.12,5.96,2021-03-06 02:00:00
2021-03-07,1,2021,0.732,0.333,26.5,26.25,MODIS,82.09,5.12,2021-03-07 02:00:00
2021-03-08,1,2021,0.714,0.245,27.33,27.39,MODIS,73.44,6.03,2021-03-08 02:00:00
2021-03-09,1,2021,0.718,0.232,27.14,24.89,MODIS,75.39,5.99,2021-03-09 02:00:00
2021-03-10,1,2021,0.698,0.237,26.97,29.99,MODIS,65.98,5.25,2021-03-10 02:00:00
2021-03-11,1,2021,0.739,0.232,27.72,29.51,MODIS,85.31,5.63,2021-03-11 02:00:00
2021-03-12,1,2021,0.729,0.265,27.26,26.03,MODIS,80.5,6.19,2021-03-12 02:00:00
2021-03-13,1,2021,0.716,0.216,27.28,30.06,MODIS,74.74,5.86,2021-03-13 02:00:00
2021-03-14,1,2021,0.708,0.305,26.5,30.85,MODIS,70.88,5.65,2021-03-14 02:00:00
2021-03-15,1,2021,0.709,0.189,27.94,29.27,MODIS,71.14,5.87,2021-03-15 02:00:00
2021-03-16,1,2021,0.724,0.258,27.09,29.48,MODIS,78.42,5.59,2021-03-16 02:00:00
2021-03-17,1,2021,0.707,0.285,28.02,28.31,MODIS,70.22,6.38,2021-03-17 02:00:00
2021-03-18,1,2021,0.692,0.379,28.17,28.6,MODIS,63.49,5.55,2021-03-18 02:00:00
2021-03-19,1,2021,0.696,0.408,28.06,28.15,MODIS,65.17,6.32,2021-03-19 02:00:00
2021-03-20,1,2021,0.724,0.328,28.08,30.89,MODIS,78.05,6.48,2021-03-20 02:00:00
2021-03-21,1,2021,0.677,0.221,26.56,28.7,MODIS,56.65,5.52,2021-03-21 02:00:00
2021-03-22,1,2021,0.711,0.253,26.97,24.71,MODIS,72.08,5.35,2021-03-22 02:00:00
2021-03-23,1,2021,0.718,0.211,26.51,30.22,MODIS,75.24,5.99,2021-03-23 02:00:00
2021-03-24,1,2021,0.682,0.272,26.27,29.52,MODIS,58.54,5.7,2021-03-24 02:00:00
2021-03-25,1,2021,0.672,0.2,26.49,31.3,MODIS,54.32,6.53,2021-03-25 02:00:00
2021-03-26,1,2021,0.724,0.211,26.57,26.48,MODIS,78.2,5.62,2021-03-26 02:00:00
2021-03-27,1,2021,0.708,0.335,26.76,29.74,MODIS,70.94,5.38,2021-03-27 02:00:00
2021-03-28,1,2021,0.717,0.181,28.3,29.46,MODIS,75.07,5.64,2021-03-28 02:00:00
2021-03-29,1,2021,0.703,0.344,26.3,31.15,MODIS,68.52,6.04,2021-03-29 02:00:00
2021-03-30,1,2021,0.728,0.315,27.81,23.94,MODIS,80.13,5.88,2021-03-30 02:00:00
2021-03-31,1,2021,0.709,0.219,25.83,26.96,MODIS,71.46,5.37,2021-03-31 02:00:00
2021-04-01,1,2021,0.736,0.218,26.66,29.25,MODIS,83.74,5.39,2021-04-01 02:00:00
2021-04-02,1,2021,0.693,0.345,27.28,29.29,MODIS,63.7,5.47,2021-04-02 02:00:00
2021-04-03,1,2021,0.702,0.225,27.6,29.51,MODIS,68.11,5.71,2021-04-03 02:00:00
2021-04-04,1,2021,0.702,0.43,27.49,28.29,MODIS,68.27,5.5,2021-04-04 02:00:00
2021-04-05,1,2021,0.726,0.259,28.2,34.25,MODIS,79.05,5.46,2021-04-05 02:00:00
2021-04-06,1,2021,0.692,0.226,26.4,28.3,MODIS,63.27,6.2,2021-04-06 02:00:00
2021-04-07,1,2021,0.702,0.511,27.92,30.27,MODIS,68.03,5.33,2021-04-07 02:00:00
2021-04-08,1,2021,0.697,0.212,26.44,27.51,MODIS,65.76,5.06,2021-04-08 02:00:00
2021-04-09,1,2021,0.71,0.222,27.56,28.12,MODIS,71.97,6.08,2021-04-09 02:00:00
2021-04-10,1,2021,0.707,0.3,25.71,27.66,MODIS,70.26,5.58,2021-04-10 02:00:00
2021-04-11,1,2021,0.702,0.26,27.15,27.44,MODIS,67.96,6.33,2021-04-11 02:00:00
2021-04-12,1,2021,0.707,0.394,26.27,28.81,MODIS,70.16,6.08,2021-04-12 02:00:00
2021-04-13,1,2021,0.725,0.247,25.88,29.22,MODIS,78.59,5.3,2021-04-13 02:00:00
2021-04-14,1,2021,0.708,0.209,27.65,32.42,MODIS,71.02,5.45,2021-04-14 02:00:00
2021-04-15,1,2021,0.709,0.243,27.18,27.1,MODIS,71.52,5.81,2021-04-15 02:00:00
2021-04-16,1,2021,0.695,0.262,26.27,28.29,MODIS,64.72,5.32,2021-04-16 02:00:00
2021-04-17,1,2021,0.69,0.386,25.89,31.12,MODIS,62.66,5.63,2021-04-17 02:00:00
2021-04-18,1,2021,0.701,0.257,26.87,28.49,MODIS,67.43,6.11,2021-04-18 02:00:00
2021-04-19,1,2021,0.686,0.191,27.26,27.33,MODIS,60.75,5.43,2021-04-19 02:00:00
2021-04-20,1,2021,0.696,0.237,28.45,26.15,MODIS,65.45,5.6,2021-04-20 02:00:00
2021-04-21,1,2021,0.705,0.373,27.17,28.02,MODIS,69.52,6.24,2021-04-21 02:00:00
2021-04-22,1,2021,0.699,0.207,27.54,26.45,MODIS,66.45,6.04,2021-04-22 02:00:00
2021-04-23,1,2021,0.684,0.43,27.45,26.82,MODIS,59.55,5.59,2021-04-23 02:00:00
2021-04-24,1,2021,0.71,0.312,27.11,28.22,MODIS,71.56,5.49,2021-04-24 02:00:00
2021-04-25,1,2021,0.682,0.225,27.11,25.48,MODIS,58.94,5.93,2021-04-25 02:00:00
2021-04-26,1,2021,0.699,0.211,27.83,31.68,MODIS,66.68,6.6,2021-04-26 02:00:00
2021-04-27,1,2021,0.696,0.434,26.99,28.12,MODIS,65.11,5.87,2021-04-27 02:00:00
2021-04-28,1,2021,0.67,0.213,26.23,26.16,MODIS,53.23,5.53,2021-04-28 02:00:00
2021-04-29,1,2021,0.71,0.216,27.43,26.59,MODIS,71.78,5.66,2021-04-29 02:00:00
2021-04-30,1,2021,0.683,0.258,26.62,28.61,MODIS,59.11,6.27,2021-04-30 02:00:00
2021-05-01,1,2021,0.69,0.222,28.66,27.34,MODIS,62.64,6.49,2021-05-01 02:00:00
2021-05-02,1,2021,0.688,0.233,28.12,25.6,MODIS,61.73,5.65,2021-05-02 02:00:00
2021-05-03,1,2021,0.663,0.6,27.92,27.83,MODIS,50.14,5.56,2021-05-03 02:00:00
2021-05-04,1,2021,0.686,0.226,27.17,23.59,MODIS,60.55,5.98,2021-05-04 02:00:00
2021-05-05,1,2021,0.689,0.194,26.39,28.42,MODIS,62.23,7.08,2021-05-05 02:00:00
2021-05-06,1,2021,0.658,0.328,27.55,27.29,MODIS,47.83,5.24,2021-05-06 02:00:00
2021-05-07,1,2021,0.695,0.219,27.6,27.73,MODIS,64.57,6.45,2021-05-07 02:00:00
2021-05-08,1,2021,0.68,0.273,27.92,27.42,MODIS,57.67,6.07,2021-05-08 02:00:00
2021-05-09,1,2021,0.678,0.305,27.0,28.47,MODIS,56.99,6.02,2021-05-09 02:00:00
2021-05-10,1,2021,0.677,0.257,27.75,27.48,MODIS,56.47,5.57,2021-05-10 02:00:00
2021-05-11,1,2021,0.707,0.226,27.83,27.91,MODIS,70.39,5.87,2021-05-11 02:00:00
2021-05-12,1,2021,0.693,0.345,27.18,25.5,MODIS,63.93,5.4,2021-05-12 02:00:00
2021-05-13,1,2021,0.685,0.443,27.32,30.56,MODIS,60.37,5.95,2021-05-13 02:00:00
2021-05-14,1,2021,0.688,0.225,26.75,28.08,MODIS,61.55,6.58,2021-05-14 02:00:00
2021-05-15,1,2021,0.69,0.243,27.46,26.38,MODIS,62.67,6.1,2021-05-15 02:00:00
2021-05-16,1,2021,0.684,0.211,27.69,26.27,MODIS,59.82,5.99,2021-05-16 02:00:00
2021-05-17,1,2021,0.693,0.248,27.7,27.15,MODIS,63.92,5.96,2021-05-17 02:00:00
2021-05-18,1,2021,0.693,0.403,28.6,27.49,MODIS,63.75,5.93,2021-05-18 02:00:00
2021-05-19,1,2021,0.668,0.336,27.36,30.41,MODIS,52.37,5.76,2021-05-19 02:00:00
2021-05-20,1,2021,0.668,0.265,27.54,27.63,MODIS,52.4,6.08,2021-05-20 02:00:00
2021-05-21,1,2021,0.675,0.212,28.57,27.34,MODIS,55.73,6.05,2021-05-21 02:00:00
2021-05-22,1,2021,0.683,0.25,26.85,25.24,MODIS,59.33,5.91,2021-05-22 02:00:00
2021-05-23,1,2021,0.692,0.284,27.15,27.07,MODIS,63.38,5.83,2021-05-23 02:00:00
2021-05-24,1,2021,0.69,0.327,27.68,22.83,MODIS,62.42,6.09,2021-05-24 02:00:00
2021-05-25,1,2021,0.688,0.391,28.72,27.02,MODIS,61.48,6.35,2021-05-25 02:00:00
2021-05-26,1,2021,0.671,0.188,27.68,26.13,MODIS,53.8,6.78,2021-05-26 02:00:00
2021-05-27,1,2021,0.685,0.219,27.87,23.72,MODIS,60.34,5.21,2021-05-27 02:00:00
2021-05-28,1,2021,0.671,0.385,27.25,30.64,MODIS,53.65,6.32,2021-05-28 02:00:00
