time,region_id,year_id,moisture_content_percent,sand_ratio,clay_ratio,silt_ratio,root_zone_depth_mm,organic_matter_percent,infiltration_rate_mmhr,field_capacity_percent,wilting_point_percent,salinity_ece_dsm,soil_ph_level,updated_at
2020-07-19,1,2020,5.0,45.23,26.25,28.52,455.0,2.13,10.78,30.7,13.62,0.987,6.7,2020-07-19 02:00:00
2020-07-20,1,2020,5.93,44.02,23.77,32.21,446.0,2.02,10.74,31.92,14.12,0.891,7.0,2020-07-20 02:00:00
2020-07-21,1,2020,6.11,44.16,24.28,31.56,457.0,2.23,10.28,29.64,14.14,0.991,6.7,2020-07-21 02:00:00
2020-07-22,1,2020,8.39,42.41,25.91,31.68,452.0,2.51,12.53,31.11,12.92,0.995,6.7,2020-07-22 02:00:00
2020-07-23,1,2020,7.06,44.48,23.0,32.52,440.0,2.18,10.87,29.82,14.76,0.987,6.7,2020-07-23 02:00:00
2020-07-24,1,2020,5.0,39.57,24.34,36.09,453.0,2.39,12.19,30.78,13.88,0.941,6.9,2020-07-24 02:00:00
2020-07-25,1,2020,5.0,40.16,22.61,37.23,461.0,2.01,11.32,29.73,12.95,0.904,6.9,2020-07-25 02:00:00
2020-07-26,1,2020,5.0,41.09,27.39,31.52,450.0,2.18,13.58,29.12,13.74,0.943,7.1,2020-07-26 02:00:00
2020-07-27,1,2020,5.02,38.49,21.92,39.59,455.0,2.32,11.65,30.57,12.97,0.982,6.9,2020-07-27 02:00:00
2020-07-28,1,2020,5.0,43.15,24.65,32.2,447.0,2.32,13.68,29.55,14.36,1.079,6.7,2020-07-28 02:00:00
2020-07-29,1,2020,15.6,43.34,21.73,34.93,446.0,2.03,11.39,31.32,13.65,0.962,6.6,2020-07-29 02:00:00
2020-07-30,1,2020,15.6,40.95,26.56,32.49,460.0,2.09,10.8,32.65,13.85,1.1,6.8,2020-07-30 02:00:00
2020-07-31,1,2020,11.85,43.52,23.25,33.23,436.0,2.1,12.12,31.77,14.87,1.032,6.8,2020-07-31 02:00:00
2020-08-01,1,2020,9.77,42.74,20.14,37.12,452.0,2.19,14.44,30.5,14.1,1.112,6.8,2020-08-01 02:00:00
2020-08-02,1,2020,8.0,44.28,26.95,28.77,460.0,2.35,13.06,30.91,14.59,0.981,7.0,2020-08-02 02:00:00
2020-08-03,1,2020,10.12,41.53,24.53,33.94,445.0,2.27,13.13,33.81,14.1,1.004,7.0,2020-08-03 02:00:00
2020-08-04,1,2020,5.11,45.48,21.64,32.88,451.0,2.15,13.64,31.15,13.78,0.986,6.9,2020-08-04 02:00:00
2020-08-05,1,2020,5.0,42.48,24.82,32.7,448.0,2.26,13.51,31.91,13.84,1.011,6.8,2020-08-05 02:00:00
2020-08-06,1,2020,5.0,44.58,23.85,31.57,463.0,2.39,11.08,31.4,15.5,1.0,6.6,2020-08-06 02:00:00
2020-08-07,1,2020,5.18,44.48,26.29,29.23,442.0,2.27,10.79,32.89,13.53,0.97,6.9,2020-08-07 02:00:00
2020-08-08,1,2020,7.48,42.54,21.59,35.87,461.0,2.24,12.49,32.41,15.48,1.001,6.9,2020-08-08 02:00:00
2020-08-09,1,2020,9.52,40.48,22.39,37.13,438.0,2.28,11.77,32.63,13.85,0.953,6.6,2020-08-09 02:00:00
2020-08-10,1,2020,7.14,41.28,25.11,33.61,453.0,2.26,13.3,31.34,13.37,1.118,6.9,2020-08-10 02:00:00
2020-08-11,1,2020,5.0,42.02,24.01,33.97,450.0,2.16,12.0,31.65,14.45,0.988,6.8,2020-08-11 02:00:00
2020-08-12,1,2020,6.29,38.6,22.8,38.6,441.0,2.0,14.22,30.8,13.16,1.051,6.9,2020-08-12 02:00:00
2020-08-13,1,2020,5.77,40.41,19.9,39.69,439.0,2.27,10.4,31.87,13.62,1.024,6.6,2020-08-13 02:00:00
2020-08-14,1,2020,6.37,42.25,22.27,35.48,460.0,2.31,13.15,30.51,13.07,1.039,7.0,2020-08-14 02:00:00
2020-08-15,1,2020,5.0,43.87,24.43,31.7,464.0,2.17,9.81,30.47,14.04,1.104,6.9,2020-08-15 02:00:00
2020-08-16,1,2020,5.28,42.22,26.2,31.58,459.0,2.11,11.54,31.69,13.94,0.995,6.8,2020-08-16 02:00:00
2020-08-17,1,2020,5.0,40.63,21.74,37.63,459.0,2.35,12.5,30.29,13.86,0.991,7.0,2020-08-17 02:00:00
2020-08-18,1,2020,5.0,42.12,25.03,32.85,448.0,2.25,12.85,31.13,13.52,1.016,6.7,2020-08-18 02:00:00
2020-08-19,1,2020,5.15,41.84,28.42,29.74,444.0,2.47,12.09,30.83,15.23,1.017,6.8,2020-08-19 02:00:00
2020-08-20,1,2020,5.0,42.83,24.13,33.04,461.0,2.13,12.2,30.8,13.63,1.095,6.7,2020-08-20 02:00:00
2020-08-21,1,2020,5.0,42.23,23.15,34.62,449.0,2.21,14.85,30.18,13.86,1.072,6.8,2020-08-21 02:00:00
2020-08-22,1,2020,11.46,41.94,24.19,33.87,439.0,2.31,10.24,30.11,14.08,1.042,6.8,2020-08-22 02:00:00
2020-08-23,1,2020,11.18,42.67,24.25,33.08,440.0,2.39,12.97,29.92,13.74,0.986,6.7,2020-08-23 02:00:00
2020-08-24,1,2020,9.42,38.79,25.25,35.96,447.0,1.9,11.99,31.61,14.39,1.124,7.0,2020-08-24 02:00:00
2020-08-25,1,2020,8.46,40.61,23.48,35.91,474.0,2.34,12.97,31.08,14.06,1.061,6.7,2020-08-25 02:00:00
2020-08-26,1,2020,8.52,39.27,22.58,38.15,440.0,2.31,12.91,30.13,12.9,1.035,6.8,2020-08-26 02:00:00
2020-08-27,1,2020,5.15,45.63,26.36,28.01,445.0,2.07,10.88,30.34,13.89,1.008,6.9,2020-08-27 02:00:00
2020-08-28,1,2020,5.51,40.66,22.94,36.4,470.0,2.5,14.04,32.37,12.78,0.951,6.7,2020-08-28 02:00:00
2020-08-29,1,2020,5.0,40.54,23.85,35.61,444.0,2.41,11.85,30.67,15.34,0.974,6.7,2020-08-29 02:00:00
2020-08-30,1,2020,5.38,40.95,23.4,35.65,468.0,2.1,11.32,29.78,14.34,1.036,7.0,2020-08-30 02:00:00
2020-08-31,1,2020,5.0,46.43,21.7,31.87,464.0,2.36,11.63,32.28,13.73,1.037,6.9,2020-08-31 02:00:00
2020-09-01,1,2020,5.78,40.23,24.23,35.54,461.0,2.13,10.43,30.03,14.21,0.994,6.7,2020-09-01 02:00:00
2020-09-02,1,2020,5.8,44.69,25.18,30.13,458.0,2.12,12.78,31.02,13.54,1.02,6.7,2020-09-02 02:00:00
2020-09-03,1,2020,5.0,38.78,21.71,39.51,459.0,2.19,12.22,30.71,14.08,1.083,7.0,2020-09-03 02:00:00
2020-09-04,1,2020,5.37,45.15,22.88,31.97,460.0,2.13,10.29,31.76,13.05,1.03,6.7,2020-09-04 02:00:00
2020-09-05,1,2020,5.0,42.95,23.45,33.6,458.0,2.41,13.83,30.18,14.81,1.039,6.6,2020-09-05 02:00:00
2020-09-06,1,2020,5.0,41.62,19.96,38.42,467.0,2.25,13.13,33.14,13.98,1.13,6.9,2020-09-06 02:00:00
2020-09-07,1,2020,5.0,40.51,21.79,37.7,454.0,2.27,11.91,30.73,14.55,1.02,6.8,2020-09-07 02:00:00
2020-09-08,1,2020,5.0,43.75,26.01,30.24,470.0,2.31,9.78,31.9,12.86,1.051,6.9,2020-09-08 02:00:00
2020-09-09,1,2020,5.74,44.3,26.52,29.18,471.0,2.32,12.73,30.37,14.91,0.983,6.8,2020-09-09 02:00:00
2020-09-10,1,2020,5.22,42.5,25.07,32.43,485.0,2.36,11.67,30.6,13.5,1.056,6.7,2020-09-10 02:00:00
2020-09-11,1,2020,5.0,36.89,25.41,37.7,480.0,2.2,11.8,30.92,15.11,1.068,6.8,2020-09-11 02:00:00
2020-09-12,1,2020,5.0,43.45,25.48,31.07,464.0,1.97,10.67,33.67,15.13,1.003,7.1,2020-09-12 02:00:00
2020-09-13,1,2020,5.0,40.56,24.06,35.38,463.0,2.32,12.58,30.19,13.76,1.012,6.7,2020-09-13 02:00:00
2020-09-14,1,2020,5.83,43.34,24.37,32.29,465.0,2.41,12.53,33.73,12.23,0.961,6.8,2020-09-14 02:00:00
2020-09-15,1,2020,5.0,42.01,27.48,30.51,447.0,2.23,10.99,30.8,14.84,1.094,6.7,2020-09-15 02:00:00
2020-09-16,1,2020,5.0,39.21,24.37,36.42,451.0,2.12,12.22,31.39,12.5,1.086,6.8,2020-09-16 02:00:00
2020-09-17,1,2020,8.61,40.28,25.75,33.97,463.0,2.2,10.15,31.51,14.43,1.146,6.8,2020-09-17 02:00:00
2020-09-18,1,2020,7.12,45.35,20.67,33.98,449.0,2.04,12.77,30.53,15.0,0.937,6.8,2020-09-18 02:00:00
2020-09-19,1,2020,5.07,40.48,25.86,33.66,480.0,2.38,13.18,31.45,13.85,1.113,7.0,2020-09-19 02:00:00
2020-09-20,1,2020,5.0,42.59,26.35,31.06,460.0,2.04,10.87,31.74,14.27,1.152,6.8,2020-09-20 02:00:00
2020-09-21,1,2020,6.76,42.7,23.07,34.23,461.0,1.91,11.39,31.57,13.85,0.989,6.9,2020-09-21 02:00:00
2020-09-22,1,2020,8.98,40.68,23.3,36.02,474.0,2.31,11.71,31.0,14.23,1.082,6.6,2020-09-22 02:00:00
2020-09-23,1,2020,6.72,43.75,22.61,33.64,460.0,2.28,11.17,29.41,14.82,0.984,6.9,2020-09-23 02:00:00
2020-09-24,1,2020,5.0,44.75,24.07,31.18,472.0,2.4,12.4,32.21,14.01,0.983,6.7,2020-09-24 02:00:00
2020-09-25,1,2020,5.0,41.3,23.37,35.33,472.0,2.41,12.88,31.87,11.64,0.991,6.8,2020-09-25 02:00:00
2020-09-26,1,2020,7.03,38.44,24.71,36.85,465.0,2.08,12.37,29.84,13.49,1.111,6.7,2020-09-26 02:00:00
2020-09-27,1,2020,5.0,41.62,24.11,34.27,458.0,2.29,13.9,31.41,12.92,1.038,6.9,2020-09-27 02:00:00
2020-09-28,1,2020,5.04,39.6,21.15,39.25,475.0,2.22,11.14,32.1,12.69,1.059,6.9,2020-09-28 02:00:00
2020-09-29,1,2020,5.0,40.42,22.91,36.67,470.0,2.02,12.35,29.42,13.16,1.031,6.8,2020-09-29 02:00:00
2020-09-30,1,2020,5.0,38.22,21.78,40.0,468.0,2.1,13.19,32.1,13.95,1.09,6.8,2020-09-30 02:00:00
2020-10-01,1,2020,5.57,42.03,25.67,32.3,480.0,2.39,14.14,30.16,15.04,0.984,6.8,2020-10-01 02:00:00
2020-10-02,1,2020,7.61,41.68,22.91,35.41,459.0,2.21,11.93,30.36,13.22,1.098,6.9,2020-10-02 02:00:00
2020-10-03,1,2020,9.49,40.68,24.66,34.66,462.0,1.78,9.64,30.94,15.2,1.108,6.8,2020-10-03 02:00:00
2020-10-04,1,2020,6.83,40.64,24.84,34.52,451.0,2.11,11.52,30.08,13.66,1.133,7.0,2020-10-04 02:00:00
2020-10-05,1,2020,5.31,40.13,24.55,35.32,444.0,2.23,11.09,31.44,14.15,0.97,7.0,2020-10-05 02:00:00
2020-10-06,1,2020,5.0,41.41,21.36,37.23,471.0,2.11,11.44,31.04,15.06,1.066,6.8,2020-10-06 02:00:00
2020-10-07,1,2020,6.27,40.07,24.13,35.8,476.0,2.31,13.2,31.11,12.95,1.116,6.7,2020-10-07 02:00:00
2020-10-08,1,2020,5.0,41.54,24.51,33.95,464.0,1.94,11.52,31.61,14.19,1.086,6.8,2020-10-08 02:00:00
2020-10-09,1,2020,5.0,43.7,24.14,32.16,456.0,2.18,12.52,30.55,13.01,1.044,6.9,2020-10-09 02:00:00
2020-10-10,1,2020,6.12,39.48,24.72,35.8,465.0,2.57,10.22,31.51,13.09,0.995,6.8,2020-10-10 02:00:00
2020-10-11,1,2020,5.0,42.84,25.22,31.94,468.0,2.1,12.24,30.78,14.62,1.019,6.8,2020-10-11 02:00:00
2020-10-12,1,2020,5.0,41.37,26.33,32.3,475.0,2.22,13.02,30.79,13.64,1.082,6.8,2020-10-12 02:00:00
2020-10-13,1,2020,6.78,43.23,20.4,36.37,469.0,2.22,11.78,30.61,14.62,1.094,6.7,2020-10-13 02:00:00
2020-10-14,1,2020,5.0,41.59,27.01,31.4,472.0,2.22,13.44,30.51,15.19,0.996,6.9,2020-10-14 02:00:00
2020-10-15,1,2020,5.0,41.03,25.41,33.56,443.0,2.11,10.39,29.55,13.71,1.109,6.7,2020-10-15 02:00:00
2020-10-16,1,2020,5.0,43.07,23.25,33.68,476.0,2.16,10.65,29.12,15.2,1.001,6.8,2020-10-16 02:00:00
2020-10-17,1,2020,5.0,43.53,22.87,33.6,469.0,2.27,13.0,30.72,15.22,0.993,6.7,2020-10-17 02:00:00
2020-10-18,1,2020,5.85,39.99,23.13,36.88,479.0,2.22,12.36,30.54,12.76,1.106,6.9,2020-10-18 02:00:00
2020-10-19,1,2020,5.0,38.17,23.6,38.23,460.0,2.29,12.66,29.65,14.34,1.034,6.7,2020-10-19 02:00:00
2020-10-20,1,2020,5.81,44.41,25.18,30.41,465.0,2.26,13.01,30.51,13.9,1.076,6.9,2020-10-20 02:00:00
2020-10-21,1,2020,5.0,43.56,24.58,31.86,480.0,2.15,12.99,32.09,13.86,1.073,6.7,2020-10-21 02:00:00
2020-10-22,1,2020,6.24,43.56,24.11,32.33,459.0,2.2,13.69,31.12,13.83,1.114,6.6,2020-10-22 02:00:00
2020-10-23,1,2020,13.13,43.49,21.73,34.78,459.0,2.32,10.77,32.37,13.47,1.027,6.7,2020-10-23 02:00:00
2020-10-24,1,2020,9.18,40.65,23.19,36.16,466.0,1.91,11.43,31.58,12.9,1.063,6.9,2020-10-24 02:00:00
2020-10-25,1,2020,11.7,44.7,24.34,30.96,459.0,2.33,11.84,31.47,12.13,1.094,6.8,2020-10-25 02:00:00
2020-10-26,1,2020,8.1,43.54,26.65,29.81,469.0,2.37,12.17,32.39,13.89,1.14,6.6,2020-10-26 02:00:00
2020-10-27,1,2020,5.32,41.97,25.95,32.08,471.0,2.02,10.73,30.72,12.16,1.112,6.7,2020-10-27 02:00:00
2020-10-28,1,2020,10.02,38.36,24.26,37.38,472.0,2.1,10.11,31.78,13.72,1.134,6.9,2020-10-28 02:00:00
2020-10-29,1,2020,10.66,44.08,25.28,30.64,458.0,2.17,11.44,31.45,14.44,1.065,6.6,2020-10-29 02:00:00
2020-10-30,1,2020,15.36,38.77,23.71,37.52,458.0,2.13,12.2,30.49,13.26,1.079,6.8,2020-10-30 02:00:00
2020-10-31,1,2020,11.38,40.22,24.35,35.43,501.0,2.27,12.76,32.84,14.96,1.067,6.9,2020-10-31 02:00:00
2020-11-01,1,2020,9.94,42.34,23.48,34.18,462.0,2.11,11.93,29.66,14.91,1.138,6.7,2020-11-01 02:00:00
2020-11-02,1,2020,5.6,39.89,22.05,38.06,479.0,2.11,11.6,30.94,13.2,1.14,6.7,2020-11-02 02:00:00
2020-11-03,1,2020,5.83,38.76,22.45,38.79,469.0,2.19,13.04,32.15,13.14,1.011,6.6,2020-11-03 02:00:00
2020-11-04,1,2020,5.0,43.42,25.09,31.49,474.0,2.32,11.92,30.22,14.57,1.061,6.9,2020-11-04 02:00:00
2020-11-05,1,2020,6.45,44.58,26.3,29.12,470.0,2.04,10.75,31.43,12.96,1.224,6.8,2020-11-05 02:00:00
2020-11-06,1,2020,6.07,41.94,24.61,33.45,474.0,2.32,9.98,30.24,14.99,1.062,6.7,2020-11-06 02:00:00
2020-11-07,1,2020,6.28,42.48,24.15,33.37,473.0,1.88,11.84,32.7,13.96,1.121,6.6,2020-11-07 02:00:00
2020-11-08,1,2020,5.82,43.59,25.63,30.78,479.0,2.25,12.82,30.46,14.22,1.204,6.8,2020-11-08 02:00:00
2020-11-09,1,2020,5.0,40.97,22.88,36.15,455.0,2.2,13.15,30.83,13.26,1.105,6.6,2020-11-09 02:00:00
2020-11-10,1,2020,5.0,38.81,23.09,38.1,469.0,2.06,13.86,32.81,14.84,1.061,6.8,2020-11-10 02:00:00
2020-11-11,1,2020,5.42,42.49,22.9,34.61,465.0,2.34,13.43,30.7,13.76,1.096,6.4,2020-11-11 02:00:00
2020-11-12,1,2020,8.77,44.95,24.0,31.05,463.0,2.23,12.41,30.75,14.38,1.151,6.7,2020-11-12 02:00:00
2020-11-13,1,2020,9.45,44.24,24.55,31.21,471.0,2.09,12.78,31.83,13.61,1.151,6.6,2020-11-13 02:00:00
2020-11-14,1,2020,7.7,44.54,25.41,30.05,478.0,2.04,13.7,30.81,11.91,1.009,6.7,2020-11-14 02:00:00
2020-11-15,1,2020,6.23,42.07,23.63,34.3,467.0,2.11,12.5,32.9,13.17,1.049,6.9,2020-11-15 02:00:00
2020-11-16,1,2020,5.0,45.18,23.11,31.71,488.0,1.95,13.39,29.3,13.74,1.127,6.6,2020-11-16 02:00:00
2020-11-17,1,2020,7.21,44.36,22.64,33.0,477.0,2.37,12.91,31.02,13.38,1.117,6.7,2020-11-17 02:00:00
2020-11-18,1,2020,7.14,41.15,24.88,33.97,468.0,2.04,12.36,31.0,13.01,1.019,6.8,2020-11-18 02:00:00
2020-11-19,1,2020,5.87,40.69,25.66,33.65,480.0,2.17,10.87,29.81,14.45,1.134,6.7,2020-11-19 02:00:00
2020-11-20,1,2020,6.77,40.04,20.78,39.18,475.0,2.3,11.87,32.84,13.18,1.168,6.7,2020-11-20 02:00:00
2020-11-21,1,2020,5.07,40.54,22.41,37.05,479.0,2.3,9.99,31.95,13.45,1.089,6.7,2020-11-21 02:00:00
2020-11-22,1,2020,5.0,40.0,23.15,36.85,481.0,2.27,12.52,29.39,15.11,1.115,6.6,2020-11-22 02:00:00
2020-11-23,1,2020,6.04,42.16,23.67,34.17,473.0,2.38,11.21,31.41,14.19,1.105,6.8,2020-11-23 02:00:00
2020-11-24,1,2020,5.0,42.27,24.9,32.83,473.0,2.24,13.72,31.73,13.23,1.166,6.8,2020-11-24 02:00:00
2020-11-25,1,2020,5.74,43.54,22.86,33.6,470.0,2.09,13.58,29.69,13.37,1.141,6.8,2020-11-25 02:00:00
2020-11-26,1,2020,5.98,39.78,23.09,37.13,490.0,2.1,12.86,31.36,14.48,1.118,6.8,2020-11-26 02:00:00
2020-11-27,1,2020,5.05,41.98,25.32,32.7,492.0,2.26,10.31,30.64,13.11,1.105,6.5,2020-11-27 02:00:00
2020-11-28,1,2020,5.0,41.53,25.0,33.47,478.0,2.42,11.15,31.45,15.13,1.084,6.7,2020-11-28 02:00:00
2020-11-29,1,2020,5.81,43.15,23.7,33.15,462.0,2.19,13.56,31.83,14.18,1.183,6.7,2020-11-29 02:00:00
2020-11-30,1,2020,5.0,39.85,23.16,36.99,487.0,2.26,12.72,32.06,13.13,1.102,6.7,2020-11-30 02:00:00
2020-12-01,1,2020,5.3,43.3,24.36,32.34,483.0,2.08,10.91,30.54,13.76,1.098,6.7,2020-12-01 02:00:00
2020-12-02,1,2020,5.0,40.28,20.12,39.6,466.0,2.38,11.93,30.71,14.48,1.075,6.5,2020-12-02 02:00:00
2020-12-03,1,2020,5.0,39.21,23.95,36.84,480.0,2.06,10.24,30.87,14.18,1.112,6.6,2020-12-03 02:00:00
2020-12-04,1,2020,5.9,42.12,25.15,32.73,503.0,1.94,14.03,30.15,14.16,1.094,6.8,2020-12-04 02:00:00
2020-12-05,1,2020,16.67,43.49,25.13,31.38,479.0,1.93,11.98,31.75,13.97,1.146,6.8,2020-12-05 02:00:00
2020-12-06,1,2020,12.62,41.06,26.3,32.64,457.0,2.06,13.04,30.99,13.71,1.109,6.8,2020-12-06 02:00:00
2020-12-07,1,2020,18.15,41.87,24.94,33.19,480.0,2.25,12.89,30.23,13.95,1.174,6.8,2020-12-07 02:00:00
2020-12-08,1,2020,13.45,40.32,24.15,35.53,471.0,2.1,12.24,32.25,14.8,1.099,6.7,2020-12-08 02:00:00
2020-12-09,1,2020,13.17,44.55,22.04,33.41,472.0,2.25,13.57,32.86,13.84,1.187,6.8,2020-12-09 02:00:00
2020-12-10,1,2020,10.75,42.62,24.08,33.3,486.0,2.28,12.45,30.75,14.37,1.129,6.9,2020-12-10 02:00:00
2020-12-11,1,2020,5.0,41.64,24.56,33.8,477.0,2.19,14.24,30.71,14.48,1.137,6.7,2020-12-11 02:00:00
2020-12-12,1,2020,5.72,39.86,25.6,34.54,481.0,1.96,11.07,30.04,13.21,1.147,6.8,2020-12-12 02:00:00
2020-12-13,1,2020,5.0,41.42,21.55,37.03,471.0,2.13,12.76,33.23,14.44,1.111,6.7,2020-12-13 02:00:00
2020-12-14,1,2020,9.49,41.37,25.9,32.73,471.0,2.07,11.96,30.57,13.95,1.124,6.6,2020-12-14 02:00:00
2020-12-15,1,2020,6.52,42.87,23.31,33.82,466.0,2.42,12.93,30.74,14.3,1.128,6.8,2020-12-15 02:00:00
2020-12-16,1,2020,5.48,42.93,24.12,32.95,469.0,2.38,12.72,29.46,13.91,1.17,6.8,2020-12-16 02:00:00
2020-12-17,1,2020,5.16,39.73,24.84,35.43,450.0,2.32,11.15,30.79,13.84,1.077,6.8,2020-12-17 02:00:00
2020-12-18,1,2020,5.0,43.54,23.15,33.31,471.0,2.05,11.73,31.16,13.81,1.137,6.9,2020-12-18 02:00:00
2020-12-19,1,2020,5.88,41.02,23.67,35.31,493.0,2.34,10.69,29.55,14.99,1.071,6.7,2020-12-19 02:00:00
2020-12-20,1,2020,5.0,44.29,24.84,30.87,475.0,2.17,11.58,31.73,12.66,1.243,6.6,2020-12-20 02:00:00
2020-12-21,1,2020,5.0,41.07,23.01,35.92,468.0,2.16,12.3,30.0,14.97,1.131,6.7,2020-12-21 02:00:00
2020-12-22,1,2020,6.18,41.35,23.13,35.52,507.0,2.31,13.16,31.02,13.59,1.203,6.6,2020-12-22 02:00:00
2020-12-23,1,2020,6.78,43.59,23.11,33.3,492.0,2.37,12.48,31.12,13.16,1.124,6.6,2020-12-23 02:00:00
2020-12-24,1,2020,6.42,41.87,25.58,32.55,475.0,2.12,11.97,29.27,13.33,1.159,6.7,2020-12-24 02:00:00
2020-12-25,1,2020,5.22,44.76,25.14,30.1,465.0,2.17,13.21,30.25,14.76,1.123,6.7,2020-12-25 02:00:00
2020-12-26,1,2020,7.06,39.96,23.87,36.17,490.0,2.19,12.44,29.75,14.08,1.107,6.9,2020-12-26 02:00:00
2020-12-27,1,2020,11.09,44.23,26.84,28.93,496.0,2.46,12.5,31.72,14.18,1.172,6.8,2020-12-27 02:00:00
2020-12-28,1,2020,8.25,44.32,24.59,31.09,474.0,2.14,11.07,30.58,14.06,1.166,6.7,2020-12-28 02:00:00
2020-12-29,1,2020,5.0,44.24,24.82,30.94,470.0,2.33,12.55,31.01,14.96,1.143,6.8,2020-12-29 02:00:00
2020-12-30,1,2020,5.4,40.57,23.37,36.06,483.0,2.43,13.21,29.09,13.69,1.065,6.9,2020-12-30 02:00:00
2020-12-31,1,2020,5.0,42.08,24.26,33.66,473.0,2.31,13.25,30.92,13.08,1.165,6.7,2020-12-31 02:00:00
2021-01-01,1,2021,32.05,35.73,24.78,39.49,407.0,2.19,11.47,30.2,13.77,0.793,7.0,2021-01-01 02:00:00
2021-01-02,1,2021,40.03,42.21,23.67,34.12,427.0,2.29,10.14,32.59,14.14,0.768,7.1,2021-01-02 02:00:00
2021-01-03,1,2021,39.86,42.68,22.33,34.99,417.0,2.1,10.28,32.69,14.51,0.821,7.0,2021-01-03 02:00:00
2021-01-04,1,2021,41.06,40.4,23.75,35.85,414.0,2.21,11.92,31.35,14.46,0.783,7.0,2021-01-04 02:00:00
2021-01-05,1,2021,41.1,42.19,26.31,31.5,416.0,2.24,10.46,31.27,13.88,0.805,7.0,2021-01-05 02:00:00
2021-01-06,1,2021,38.69,42.29,22.4,35.31,427.0,2.24,11.07,30.26,14.87,0.854,7.2,2021-01-06 02:00:00
2021-01-07,1,2021,42.59,41.4,25.45,33.15,418.0,2.35,11.3,31.45,13.43,0.722,7.0,2021-01-07 02:00:00
2021-01-08,1,2021,44.37,41.69,22.94,35.37,419.0,2.1,10.13,32.21,14.04,0.851,7.0,2021-01-08 02:00:00
2021-01-09,1,2021,40.27,43.84,23.84,32.32,422.0,2.24,11.89,33.24,15.4,0.852,6.9,2021-01-09 02:00:00
2021-01-10,1,2021,45.0,42.52,24.47,33.01,401.0,2.61,11.39,31.52,13.54,0.848,6.9,2021-01-10 02:00:00
2021-01-11,1,2021,43.42,40.16,23.72,36.12,431.0,2.22,11.57,30.23,13.55,0.825,7.1,2021-01-11 02:00:00
2021-01-12,1,2021,42.9,41.92,22.45,35.63,423.0,2.28,12.35,30.22,14.27,0.756,7.0,2021-01-12 02:00:00
2021-01-13,1,2021,40.81,44.16,25.34,30.5,433.0,1.81,12.64,29.89,14.71,0.847,7.0,2021-01-13 02:00:00
2021-01-14,1,2021,39.3,45.11,25.06,29.83,425.0,2.03,11.43,30.71,13.6,0.847,6.9,2021-01-14 02:00:00
2021-01-15,1,2021,35.99,44.05,20.0,35.95,425.0,1.95,11.02,28.35,14.89,0.761,7.0,2021-01-15 02:00:00
2021-01-16,1,2021,42.7,44.45,22.87,32.68,412.0,2.17,10.71,31.7,12.97,0.761,7.1,2021-01-16 02:00:00
2021-01-17,1,2021,37.15,40.93,24.33,34.74,424.0,2.49,13.09,30.09,14.08,0.782,7.0,2021-01-17 02:00:00
2021-01-18,1,2021,42.73,41.13,25.95,32.92,432.0,2.39,12.48,32.11,13.9,0.829,7.1,2021-01-18 02:00:00
2021-01-19,1,2021,43.09,40.4,22.65,36.95,427.0,2.33,11.92,29.66,13.67,0.892,7.0,2021-01-19 02:00:00
2021-01-20,1,2021,43.61,40.95,23.71,35.34,433.0,2.15,10.85,31.79,15.93,0.832,7.2,2021-01-20 02:00:00
2021-01-21,1,2021,41.65,41.1,26.16,32.74,438.0,2.19,11.01,30.77,13.3,0.786,6.8,2021-01-21 02:00:00
2021-01-22,1,2021,37.79,42.04,23.52,34.44,432.0,2.28,11.01,30.87,14.28,0.971,7.0,2021-01-22 02:00:00
2021-01-23,1,2021,45.0,41.0,22.42,36.58,410.0,1.96,13.64,30.67,15.1,0.782,6.9,2021-01-23 02:00:00
2021-01-24,1,2021,43.8,45.48,24.29,30.23,415.0,2.21,10.65,32.54,15.58,0.721,7.0,2021-01-24 02:00:00
2021-01-25,1,2021,44.32,39.27,23.36,37.37,413.0,2.3,10.63,32.3,13.45,0.815,6.9,2021-01-25 02:00:00
2021-01-26,1,2021,45.0,43.88,23.64,32.48,418.0,1.95,11.15,29.76,14.57,0.747,6.9,2021-01-26 02:00:00
2021-01-27,1,2021,40.7,36.14,23.31,40.55,437.0,2.17,10.27,31.78,12.51,0.925,6.9,2021-01-27 02:00:00
2021-01-28,1,2021,42.83,43.87,24.43,31.7,437.0,2.1,11.44,29.8,13.98,0.921,7.0,2021-01-28 02:00:00
2021-01-29,1,2021,40.25,40.24,21.58,38.18,441.0,2.17,12.54,29.99,13.77,0.773,7.0,2021-01-29 02:00:00
2021-01-30,1,2021,38.42,41.98,25.36,32.66,422.0,2.17,11.41,31.33,13.76,0.874,7.1,2021-01-30 02:00:00
2021-01-31,1,2021,37.06,41.87,24.11,34.02,422.0,1.99,12.34,30.28,14.16,0.86,7.0,2021-01-31 02:00:00
2021-02-01,1,2021,36.8,45.24,27.79,26.97,423.0,2.22,11.0,32.07,14.09,0.897,6.9,2021-02-01 02:00:00
2021-02-02,1,2021,34.36,40.43,24.83,34.74,416.0,2.39,11.57,30.49,13.22,0.737,7.0,2021-02-02 02:00:00
2021-02-03,1,2021,32.91,40.97,24.83,34.2,415.0,2.12,12.39,30.13,14.72,0.798,7.1,2021-02-03 02:00:00
2021-02-04,1,2021,36.49,44.92,24.65,30.43,433.0,2.25,12.1,31.7,13.13,0.852,7.1,2021-02-04 02:00:00
