time,region_id,year_id,crop_id,irrigation_id,region_name,region_country,region_latitude,region_longitude,region_elevation_m,region_area_km2,region_description,year_label,year_start_date,year_end_date,year_season,crop_name,scientific_name,crop_family,water_requirement_mm_season,growing_period_days,crop_description,irrigation_name,irrigation_efficiency_percent_dim,water_application_uniformity,irrigation_description,wind_speed_kmh,wind_gust_kmh,wind_direction,rainfall_mm,rainfall_delta_percent,ph_level,npk_index,temperature_c,humidity_percent,moisture_content_percent,sand_ratio,clay_ratio,silt_ratio,root_zone_depth_mm,organic_matter_percent,infiltration_rate_mmhr,field_capacity_percent,wilting_point_percent,salinity_ece_dsm,soil_ph_level,seasonal_rainfall_variability,temperature_max_c,temperature_min_c,temperature_mean_c,relative_humidity_percent,wind_speed_ms,solar_radiation_mjm2day,evapotranspiration_et0_mmday,evapotranspiration_etc_mmday,spi_1month,spi_3month,spi_12month,spei_1month,spei_3month,spei_12month,pdsi_value,drought_severity_class,growth_stage,crop_coefficient_kc,crop_water_requirement_mmday,yield_reduction_factor,irrigation_method_name,irrigation_efficiency_percent,water_applied_mm,leaf_temperature_c,stomatal_conductance,ndvi,ndwi,land_surface_temperature_c,lst_c,satellite_soil_moisture_percent,satellite_source,vegetation_condition_index,evapotranspiration_sebal_mmday,precipitation_mm,evapotranspiration_mm,groundwater_depth_m,runoff_mm,river_flow_m3s,reservoir_storage_m3,irrigation_supply_available_m3,soil_water_deficit_index_mm,water_balance_percent,risk_level,risk_score,recommendation,factors,soil_moisture_pct,irrigation_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms_daily,solar_radiation_wm2,etc_mm,soil_water_mm,spi,crop_type,days_since_planting,created_at,updated_at
2020-01-23,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.0,26.4,NW,0.0,-100.0,7.0,Low,20.6,73.0,15.23,42.36,24.37,33.27,406.0,2.13,10.38,32.42,15.21,0.807,6.9,Low,25.1,16.1,20.6,73.0,2.77,20.3,5.85,5.85,-0.8,-0.78,-0.78,-1.68,-1.48,-1.36,-1.81,Abnormally Dry,Germination,0.7,4.09,0.732,Drip Irrigation,63.0,1.43,25.4,0.432,0.781,0.205,26.61,26.61,25.59,MODIS,98.58,4.88,0.0,5.8,4.1,0.0,4.9,4086529.0,115047.0,5.85,0.0,High,51.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 16.1, ""temperature"": 25.1}",16.1,0.0,25.12,16.13,72.5,2.77,234.92,5.85,80.65,-0.8,wheat,22,2020-01-23 01:00:00,2020-01-23 02:00:00
2020-01-24,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.3,26.8,NE,1.6,0.0,7.2,Low,23.2,69.0,16.83,43.95,24.39,31.66,414.0,2.25,13.52,31.95,13.27,0.846,7.1,Low,30.3,16.0,23.2,69.0,2.85,20.67,6.22,6.22,0.04,-0.15,-0.15,-0.65,-0.7,-0.61,-0.87,None,Germination,0.67,4.16,0.746,Drip Irrigation,70.0,1.46,30.6,0.472,0.734,0.217,26.75,26.75,31.81,MODIS,79.85,5.54,1.6,6.2,4.58,0.0,18.3,4058300.0,73467.0,4.6,26.04,High,62.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.4, ""soil_moisture"": 15.2, ""temperature"": 30.3}",15.22,0.0,30.31,15.99,69.18,2.85,239.26,6.22,75.95,0.04,wheat,23,2020-01-24 01:00:00,2020-01-24 02:00:00
2020-01-25,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.5,25.6,S,1.5,-8.0,7.0,Low,21.4,73.0,14.82,40.83,23.75,35.42,426.0,1.8,13.46,31.13,12.51,0.793,6.8,Low,27.9,14.9,21.4,73.0,3.19,20.44,5.97,5.97,-0.03,-0.2,-0.2,-0.7,-0.74,-0.65,-0.91,None,Germination,0.65,3.88,0.761,Drip Irrigation,68.0,1.36,30.1,0.419,0.726,0.236,25.16,25.16,30.08,MODIS,76.47,4.98,1.5,6.0,4.97,0.4,15.65,4037983.0,103088.0,4.49,24.87,High,57.5,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.5, ""soil_moisture"": 14.4, ""temperature"": 27.9}",14.37,0.0,27.86,14.94,73.21,3.19,236.55,5.97,71.37,-0.03,wheat,24,2020-01-25 01:00:00,2020-01-25 02:00:00
2020-01-26,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.3,20.7,S,0.7,-55.0,7.1,Medium,21.2,79.0,20.73,46.04,22.81,31.15,426.0,2.34,11.3,30.03,14.0,0.81,7.1,Low,25.8,16.5,21.2,79.0,2.86,23.0,6.64,6.64,-0.45,-0.51,-0.51,-1.34,-1.23,-1.11,-1.51,None,Germination,0.68,4.51,0.666,Drip Irrigation,58.0,9.75,26.5,0.411,0.75,0.227,25.54,25.54,29.51,MODIS,86.04,5.91,0.7,6.6,5.59,1.2,7.75,3952118.0,159214.0,1.88,133.27,Moderate,41.7,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.3, ""soil_moisture"": 20.1, ""temperature"": 25.8}",20.07,8.17,25.78,16.52,78.54,2.86,266.15,6.64,73.48,-0.45,wheat,25,2020-01-26 01:00:00,2020-01-26 02:00:00
2020-01-27,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.9,20.1,SW,7.0,942.0,7.2,Medium,22.4,70.0,23.89,43.75,21.98,34.27,431.0,2.6,12.4,30.76,14.58,0.807,6.9,Low,28.6,16.2,22.4,70.0,3.02,21.79,6.47,6.47,2.84,1.89,1.89,2.92,1.96,1.94,2.35,None,Germination,0.73,4.72,0.603,Drip Irrigation,60.0,1.65,30.6,0.446,0.734,0.483,27.0,27.0,28.02,MODIS,79.65,6.08,7.0,6.5,4.85,0.4,27.29,3914684.0,132958.0,-0.54,108.42,Moderate,35.1,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 13.0, ""soil_moisture"": 23.8, ""temperature"": 28.6}",23.85,0.0,28.6,16.25,70.36,3.02,252.2,6.47,73.92,2.84,wheat,26,2020-01-27 01:00:00,2020-01-27 02:00:00
2020-01-28,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,12.6,17.8,S,5.3,-25.0,7.2,Medium,23.2,68.0,25.94,46.39,24.35,29.26,428.0,2.41,14.21,31.49,14.25,0.828,7.0,Low,29.0,17.5,23.2,68.0,3.5,21.12,6.39,6.39,1.94,1.17,1.17,1.78,1.04,1.06,1.24,None,Germination,0.71,4.54,0.564,Drip Irrigation,66.0,1.59,31.1,0.445,0.716,0.429,26.36,26.36,32.04,MODIS,72.42,5.5,5.3,6.4,5.07,0.5,26.27,3921708.0,179672.0,1.1,82.83,Moderate,35.6,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 14.7, ""soil_moisture"": 26.1, ""temperature"": 29.0}",26.15,0.0,28.99,17.5,67.65,3.5,244.49,6.39,72.72,1.94,wheat,27,2020-01-28 01:00:00,2020-01-28 02:00:00
2020-01-29,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.8,23.2,W,0.6,-88.0,7.1,Medium,22.5,73.0,22.87,38.73,25.35,35.92,419.0,2.36,11.05,30.54,13.41,0.782,7.1,Low,29.6,15.4,22.5,73.0,3.0,21.55,6.39,6.39,-0.46,-0.6,-0.6,-1.32,-1.29,-1.18,-1.58,None,Germination,0.68,4.35,0.593,Drip Irrigation,65.0,1.52,32.1,0.429,0.741,0.186,25.73,25.73,27.39,MODIS,82.68,6.07,0.6,6.4,4.38,0.4,10.35,3941978.0,131292.0,5.75,10.03,Moderate,44.3,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.4, ""soil_moisture"": 24.4, ""temperature"": 29.6}",24.4,0.0,29.55,15.44,72.91,3.0,249.45,6.39,66.87,-0.46,wheat,28,2020-01-29 01:00:00,2020-01-29 02:00:00
2020-01-30,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.9,21.3,N,1.2,82.0,7.1,Medium,21.3,74.0,24.15,42.51,23.97,33.52,438.0,2.35,12.51,30.91,13.52,0.864,7.1,Low,28.1,14.5,21.3,74.0,3.3,20.16,5.88,5.88,-0.19,-0.39,-0.39,-0.9,-0.96,-0.86,-1.17,None,Germination,0.61,3.59,0.612,Drip Irrigation,68.0,1.26,29.9,0.436,0.707,0.254,26.65,26.65,30.59,MODIS,68.96,5.5,1.2,5.9,4.59,0.4,12.72,3863084.0,142555.0,4.71,19.86,Moderate,42.1,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.8, ""soil_moisture"": 23.3, ""temperature"": 28.1}",23.28,0.0,28.14,14.45,74.1,3.3,233.37,5.88,62.06,-0.19,wheat,29,2020-01-30 01:00:00,2020-01-30 02:00:00
2020-01-31,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.9,21.3,N,0.0,-100.0,7.2,Medium,21.5,67.0,21.73,39.77,22.93,37.3,421.0,2.18,11.42,31.01,14.06,0.847,6.9,Low,28.4,14.6,21.5,67.0,3.04,22.18,6.51,6.51,-0.8,-0.82,-0.82,-1.78,-1.6,-1.47,-1.96,Abnormally Dry,Germination,0.69,4.49,0.65,Drip Irrigation,64.0,1.57,30.9,0.416,0.735,0.186,26.21,26.21,29.76,MODIS,80.15,4.82,0.0,6.5,4.83,1.0,12.22,3696406.0,119925.0,6.51,0.0,High,52.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 21.0, ""temperature"": 28.4}",20.99,0.0,28.4,14.62,66.61,3.04,256.66,6.51,55.45,-0.8,wheat,30,2020-01-31 01:00:00,2020-01-31 02:00:00
2020-02-01,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.3,16.7,SE,0.4,0.0,7.2,Low,21.9,80.0,18.75,44.64,23.06,32.3,429.0,2.17,12.74,30.55,13.71,0.812,6.9,Low,27.9,15.9,21.9,80.0,2.87,21.02,6.14,6.14,-0.6,-0.66,-0.66,-1.46,-1.35,-1.24,-1.66,Abnormally Dry,Germination,0.7,4.3,0.681,Drip Irrigation,62.0,1.5,28.8,0.452,0.736,0.207,25.93,25.93,30.11,MODIS,80.56,5.11,0.4,6.1,5.31,0.7,15.81,3651246.0,118970.0,5.76,6.17,Moderate,47.2,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.6, ""soil_moisture"": 19.1, ""temperature"": 27.9}",19.14,0.0,27.87,15.94,80.01,2.87,243.3,6.14,49.59,-0.6,wheat,31,2020-02-01 01:00:00,2020-02-01 02:00:00
2020-02-02,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.1,18.9,E,0.9,130.0,7.1,Low,21.8,74.0,16.35,41.81,20.76,37.43,431.0,2.16,12.39,31.7,12.95,0.794,7.0,Low,27.1,16.5,21.8,74.0,2.81,19.68,5.78,5.78,-0.34,-0.45,-0.45,-1.08,-1.04,-0.94,-1.28,None,Germination,0.67,3.87,0.703,Drip Irrigation,62.0,1.35,28.7,0.445,0.739,0.231,25.75,25.75,30.73,MODIS,81.59,4.95,0.9,5.8,5.04,0.0,13.55,3495070.0,133418.0,4.91,15.09,High,50.4,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.1, ""soil_moisture"": 17.8, ""temperature"": 27.1}",17.83,0.0,27.12,16.48,73.84,2.81,227.76,5.78,44.58,-0.34,wheat,32,2020-02-02 01:00:00,2020-02-02 02:00:00
2020-02-03,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,12.4,19.5,N,0.8,-7.0,7.1,Low,22.1,81.0,17.7,40.24,25.57,34.19,426.0,2.23,11.76,30.96,13.74,0.842,7.0,Low,28.5,15.8,22.1,81.0,3.44,21.72,6.37,6.37,-0.37,-0.47,-0.47,-1.2,-1.14,-1.03,-1.4,None,Germination,0.66,4.21,0.729,Drip Irrigation,57.0,1.47,29.7,0.469,0.749,0.235,26.9,26.9,29.62,MODIS,85.89,5.45,0.8,6.4,4.37,0.0,11.65,3627983.0,157008.0,5.56,12.78,High,52.3,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.2, ""soil_moisture"": 16.3, ""temperature"": 28.5}",16.27,0.0,28.49,15.76,81.27,3.44,251.44,6.37,38.93,-0.37,wheat,33,2020-02-03 01:00:00,2020-02-03 02:00:00
2020-02-04,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.4,21.8,NW,2.9,258.0,7.2,Low,23.1,74.0,14.91,44.38,21.64,33.98,419.0,2.18,10.32,31.13,15.04,0.829,7.0,Low,30.6,15.6,23.1,74.0,3.18,20.04,6.01,6.01,0.71,0.39,0.39,0.24,0.02,0.08,0.0,None,Germination,0.68,4.09,0.724,Drip Irrigation,60.0,1.43,32.3,0.412,0.765,0.283,26.93,26.93,27.65,MODIS,92.38,5.43,2.9,6.0,5.5,1.1,16.89,3566706.0,138265.0,3.1,48.45,High,56.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 17.1, ""soil_moisture"": 16.5, ""temperature"": 30.6}",16.55,0.0,30.62,15.64,73.77,3.18,231.96,6.01,35.73,0.71,wheat,34,2020-02-04 01:00:00,2020-02-04 02:00:00
2020-02-05,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,12.4,26.2,NE,1.7,-43.0,7.3,Low,23.3,73.0,17.6,46.4,24.88,28.72,439.0,2.1,12.58,31.28,15.08,0.844,6.9,Low,29.8,16.9,23.3,73.0,3.45,21.0,6.33,6.33,0.07,-0.13,-0.13,-0.63,-0.69,-0.6,-0.85,None,Germination,0.64,4.05,0.738,Drip Irrigation,61.0,1.42,30.5,0.455,0.722,0.265,27.08,27.08,31.11,MODIS,74.79,5.15,1.7,6.3,4.92,1.5,17.64,3534167.0,165347.0,4.66,26.44,High,58.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 18.3, ""soil_moisture"": 15.7, ""temperature"": 29.8}",15.7,0.0,29.75,16.9,72.9,3.45,243.09,6.33,30.97,0.07,wheat,35,2020-02-05 01:00:00,2020-02-05 02:00:00
2020-02-06,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,13.8,26.2,SW,4.2,149.0,7.3,Low,22.4,68.0,15.82,41.25,22.27,36.48,429.0,2.43,12.59,31.74,15.13,0.765,6.8,Low,28.1,16.7,22.4,68.0,3.85,21.4,6.4,6.4,1.36,0.9,0.9,1.03,0.63,0.68,0.75,None,Germination,0.72,4.61,0.716,Drip Irrigation,60.0,1.61,30.3,0.438,0.743,0.359,26.16,26.16,27.51,MODIS,83.28,6.05,4.2,6.4,4.89,1.5,15.63,3541395.0,148943.0,2.23,65.09,High,51.7,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 15.8, ""soil_moisture"": 17.1, ""temperature"": 28.1}",17.05,0.0,28.1,16.68,68.04,3.85,247.73,6.4,28.64,1.36,wheat,36,2020-02-06 01:00:00,2020-02-06 02:00:00
2020-02-07,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,13.5,30.3,W,0.3,-92.0,7.2,Low,22.3,73.0,12.88,43.04,23.57,33.39,400.0,2.25,10.85,31.18,14.71,0.889,6.8,Low,28.3,16.3,22.3,73.0,3.74,21.73,6.45,6.45,-0.62,-0.7,-0.7,-1.54,-1.43,-1.31,-1.76,Abnormally Dry,Germination,0.74,4.77,0.749,Drip Irrigation,64.0,1.67,29.7,0.397,0.746,0.224,26.37,26.37,30.08,MODIS,84.6,6.03,0.3,6.5,4.22,0.0,13.39,3442431.0,134244.0,6.11,5.24,High,59.1,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.7, ""soil_moisture"": 15.1, ""temperature"": 28.3}",15.07,0.0,28.34,16.29,72.84,3.74,251.55,6.45,22.42,-0.62,wheat,37,2020-02-07 01:00:00,2020-02-07 02:00:00
2020-02-08,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.2,28.3,W,0.0,-100.0,7.2,Low,22.9,73.0,12.72,40.91,25.55,33.54,421.0,2.02,13.09,30.18,14.18,0.892,7.2,Low,28.9,16.8,22.9,73.0,3.11,22.66,6.76,6.76,-0.8,-0.83,-0.83,-1.81,-1.64,-1.51,-2.01,Abnormally Dry,Germination,0.74,5.0,0.788,Drip Irrigation,69.0,1.75,29.5,0.447,0.745,0.187,25.04,25.04,28.67,MODIS,83.98,6.07,0.0,6.8,5.35,1.0,12.88,3291605.0,117723.0,6.76,0.0,High,64.8,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 20.0, ""soil_moisture"": 12.7, ""temperature"": 28.9}",12.7,0.0,28.94,16.83,73.44,3.11,262.26,6.76,20.0,-0.8,wheat,38,2020-02-08 01:00:00,2020-02-08 02:00:00
2020-02-09,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.7,25.7,SE,2.6,0.0,7.2,Low,22.9,73.0,17.96,44.18,23.78,32.04,415.0,2.1,11.08,31.22,13.71,0.795,6.7,Low,28.2,17.6,22.9,73.0,2.7,22.31,6.65,6.65,0.57,0.3,0.3,-0.03,-0.18,-0.1,-0.24,None,Germination,0.73,4.85,0.7,Drip Irrigation,60.0,7.66,31.1,0.429,0.728,0.271,26.2,26.2,32.15,MODIS,77.11,6.04,2.6,6.6,5.26,0.0,17.97,3308118.0,163377.0,1.03,129.34,Moderate,49.8,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 17.4, ""soil_moisture"": 18.0, ""temperature"": 28.2}",18.02,5.96,28.2,17.64,73.34,2.7,258.26,6.65,21.85,0.57,wheat,39,2020-02-09 01:00:00,2020-02-09 02:00:00
2020-02-10,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.3,20.8,SE,1.9,-28.0,7.3,Medium,21.3,73.0,23.67,40.22,21.53,38.25,434.0,2.39,9.62,31.77,15.28,0.801,7.0,Low,26.8,15.7,21.3,73.0,3.15,22.4,6.52,6.52,0.19,-0.02,-0.02,-0.5,-0.57,-0.48,-0.72,None,Germination,0.71,4.63,0.591,Drip Irrigation,59.0,9.53,28.5,0.401,0.732,0.274,26.09,26.09,33.13,MODIS,78.98,5.83,1.9,6.5,4.99,0.7,8.95,3289717.0,212410.0,0.66,150.52,Moderate,36.9,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.1, ""soil_moisture"": 24.6, ""temperature"": 26.8}",24.55,7.91,26.84,15.75,72.54,3.15,259.32,6.52,25.05,0.19,wheat,40,2020-02-10 01:00:00,2020-02-10 02:00:00
2020-02-11,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,11.2,28.3,W,1.3,-31.0,7.3,Medium,22.3,72.0,23.31,39.25,25.99,34.76,419.0,2.26,12.97,31.09,14.07,0.864,7.0,Low,27.1,17.4,22.3,72.0,3.12,20.87,6.18,6.18,-0.11,-0.27,-0.27,-0.84,-0.85,-0.76,-1.05,None,Germination,0.69,4.27,0.608,Drip Irrigation,69.0,1.49,29.0,0.435,0.715,0.258,27.53,27.53,30.03,MODIS,72.2,5.37,1.3,6.2,5.46,0.0,13.28,3248612.0,179806.0,4.87,21.28,Moderate,40.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 23.5, ""temperature"": 27.1}",23.53,0.0,27.12,17.38,71.9,3.12,241.56,6.18,20.08,-0.11,wheat,41,2020-02-11 01:00:00,2020-02-11 02:00:00
2020-02-12,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,12.5,28.8,W,1.3,-5.0,7.2,Medium,22.0,70.0,23.26,36.05,25.87,38.08,420.0,2.15,11.62,30.21,12.34,0.916,7.0,Low,26.9,17.1,22.0,70.0,3.47,23.46,6.92,6.92,-0.15,-0.3,-0.3,-1.0,-0.98,-0.87,-1.21,None,Germination,0.73,5.05,0.629,Drip Irrigation,55.0,1.77,27.5,0.464,0.747,0.281,26.46,26.46,30.04,MODIS,84.77,6.37,1.3,6.9,5.1,1.2,7.9,3189928.0,234041.0,5.67,18.14,Moderate,43.2,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 18.7, ""soil_moisture"": 22.3, ""temperature"": 26.9}",22.27,0.0,26.91,17.09,70.4,3.47,271.48,6.92,20.0,-0.15,wheat,42,2020-02-12 01:00:00,2020-02-12 02:00:00
2020-02-13,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,9.5,21.6,NW,0.2,-82.0,7.0,Medium,22.0,73.0,20.41,42.64,22.19,35.17,415.0,2.16,12.98,30.01,14.69,0.818,6.9,Low,27.5,16.5,22.0,73.0,2.63,22.34,6.56,6.56,-0.68,-0.74,-0.74,-1.63,-1.5,-1.37,-1.84,Abnormally Dry,Germination,0.71,4.66,0.663,Drip Irrigation,68.0,1.63,29.9,0.39,0.712,0.216,25.96,25.96,27.32,MODIS,71.03,5.73,0.2,6.6,5.9,0.0,12.04,3270292.0,189385.0,6.33,3.45,Moderate,48.5,Increase irrigation monitoring and conserve soil moisture.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 20.2, ""temperature"": 27.5}",20.19,0.0,27.52,16.47,72.76,2.63,258.51,6.56,20.0,-0.68,wheat,43,2020-02-13 01:00:00,2020-02-13 02:00:00
2020-02-14,1,2020,1,1,Test Region Alpha,Morocco,31.79,-7.08,450,1250.0,Synthetic test region for drought forecasting,2020,2020-01-01,2020-12-31,Winter,Wheat,Triticum aestivum,Poaceae,450.0,150,Synthetic wheat sample for model testing,Drip Irrigation,90.0,95.0,High-efficiency drip irrigation,10.4,16.5,SE,0.2,-4.0,7.1,Low,21.8,66.0,18.06,39.14,25.83,35.03,434.0,2.21,13.0,30.01,13.83,0.81,6.8,Low,28.0,15.7,21.8,66.0,2.88,20.69,6.11,6.11,-0.68,-0.74,-0.74,-1.56,-1.45,-1.33,-1.77,Abnormally Dry,Germination,0.76,4.64,0.697,Drip Irrigation,59.0,1.62,29.9,0.417,0.712,0.228,25.79,25.79,29.25,MODIS,70.71,5.3,0.2,6.1,5.59,0.3,11.37,3054480.0,216667.0,5.89,3.56,High,56.2,Prioritize irrigation and reduce plant stress.,"{""rainfall_deficit"": 19.8, ""soil_moisture"": 18.2, ""temperature"": 28.0}",18.21,0.0,27.95,15.7,66.19,2.88,239.43,6.11,20.0,-0.68,wheat,44,2020-02-14 01:00:00,2020-02-14 02:00:00
